date,state,district,pincode,demo_age_5_17,demo_age_17_,match
20-09-2025,west bengal,bankura,722172,1,1,False
20-09-2025,west bengal,bankura,722178,0,1,False
20-09-2025,west bengal,bankura,722180,0,1,False
20-09-2025,west bengal,cooch behar,735137,0,1,False
20-09-2025,west bengal,cooch behar,736118,0,3,False
20-09-2025,west bengal,cooch behar,736132,1,3,False
20-09-2025,west bengal,cooch behar,736175,1,7,False
20-09-2025,west bengal,cooch behar,736177,0,2,False
20-09-2025,west bengal,dakshin dinajpur,733150,0,1,False
20-09-2025,west bengal,darjeeling,734436,0,1,False
20-09-2025,west bengal,hooghly,712426,0,1,False
20-09-2025,west bengal,hooghly,712429,1,0,False
20-09-2025,west bengal,hooghly,712707,4,9,False
20-09-2025,west bengal,jalpaiguri,735237,0,1,False
20-09-2025,west bengal,jhargram,721518,0,3,False
20-09-2025,west bengal,malda,732147,2,5,False
20-09-2025,west bengal,malda,732150,3,3,False
20-09-2025,west bengal,murshidabad,742176,0,4,False
20-09-2025,west bengal,murshidabad,742181,2,28,False
20-09-2025,west bengal,murshidabad,742232,0,6,False
20-09-2025,west bengal,paschim medinipur,721254,0,2,False
20-09-2025,jharkhand,simdega,835201,2,63,False
20-09-2025,karnataka,chitradurga,572143,1,1,False
20-09-2025,karnataka,shivamogga,577447,0,4,False
20-09-2025,kerala,kozhikode,673615,0,2,False
20-09-2025,madhya pradesh,bhopal,462420,2,17,False
20-09-2025,madhya pradesh,niwari,472338,0,2,False
20-09-2025,madhya pradesh,raisen,464776,1,3,False
20-09-2025,west bengal,paschim medinipur,721502,0,2,False
20-09-2025,west bengal,purba bardhaman,713167,0,1,False
20-09-2025,west bengal,purba medinipur,721168,0,3,False
20-09-2025,west bengal,purba medinipur,721630,0,2,False
20-09-2025,west bengal,purba medinipur,721665,0,3,False
20-09-2025,west bengal,purba medinipur,721667,0,1,False
20-09-2025,west bengal,purba medinipur,721668,0,5,False
20-09-2025,west bengal,south 24 parganas,743391,0,4,False
20-09-2025,west bengal,uttar dinajpur,733252,0,4,False
13-10-2025,andhra pradesh,east godavari,507111,0,2,False
13-10-2025,andhra pradesh,east godavari,507135,1,0,False
13-10-2025,maharashtra,chandrapur,441228,0,7,False
13-10-2025,maharashtra,jalgaon,424116,0,6,False
13-10-2025,maharashtra,nagpur,440004,0,3,False
13-10-2025,maharashtra,pune,412114,1,5,False
13-10-2025,puducherry,karaikal,609603,1,1,False
13-10-2025,puducherry,puducherry,533464,0,2,False
13-10-2025,puducherry,puducherry,605007,0,3,False
13-10-2025,puducherry,puducherry,605106,0,1,False
13-10-2025,punjab,hoshiarpur,144203,0,5,False
13-10-2025,rajasthan,alwar,301712,2,4,False
13-10-2025,rajasthan,jaipur,302032,1,1,False
13-10-2025,rajasthan,jaipur,303802,0,3,False
13-10-2025,rajasthan,sirohi,307042,0,1,False
13-10-2025,tamil nadu,kancheepuram,600114,0,3,False
13-10-2025,tamil nadu,pudukkottai,622408,0,1,False
13-10-2025,tamil nadu,the nilgiris,643104,0,1,False
13-10-2025,tamil nadu,tirunelveli,627130,0,2,False
13-10-2025,tamil nadu,tirunelveli,627551,1,0,False
13-10-2025,tamil nadu,viluppuram,606107,0,8,False
13-10-2025,telangana,nalgonda,508203,1,0,False
13-10-2025,uttar pradesh,baghpat,250515,0,2,False
13-10-2025,uttar pradesh,baghpat,250645,2,21,False
13-10-2025,uttar pradesh,budaun,202521,0,2,False
13-10-2025,uttar pradesh,budaun,202524,1,11,False
13-10-2025,uttar pradesh,budaun,202525,2,21,False
13-10-2025,uttar pradesh,bulandshahr,202392,2,13,False
13-10-2025,uttar pradesh,bulandshahr,202398,7,13,False
13-10-2025,uttar pradesh,bulandshahr,245405,0,15,False
13-10-2025,uttar pradesh,bulandshahr,245408,0,23,False
13-10-2025,uttar pradesh,bulandshahr,245412,0,8,False
13-10-2025,uttar pradesh,fatehpur,212666,0,8,False
13-10-2025,uttar pradesh,fatehpur,216221,4,55,False
13-10-2025,uttar pradesh,firozabad,205145,0,23,False
13-10-2025,uttar pradesh,jaunpur,222101,0,5,False
13-10-2025,uttar pradesh,jaunpur,222111,1,4,False
13-10-2025,uttar pradesh,jaunpur,222113,0,3,False
13-10-2025,uttar pradesh,lucknow,227105,0,9,False
13-10-2025,uttar pradesh,lucknow,227115,4,14,False
13-10-2025,uttar pradesh,lucknow,227305,1,35,False
13-10-2025,uttar pradesh,mainpuri,206303,0,12,False
13-10-2025,uttar pradesh,moradabad,202412,0,1,False
13-10-2025,uttar pradesh,moradabad,202415,0,3,False
13-10-2025,uttar pradesh,saharanpur,247665,0,2,False
13-10-2025,uttar pradesh,saharanpur,247670,0,1,False
13-10-2025,uttar pradesh,saharanpur,247769,0,4,False
13-10-2025,uttar pradesh,sambhal,202412,0,20,False
13-10-2025,uttar pradesh,sambhal,202414,0,6,False
13-10-2025,uttar pradesh,sant kabir nagar,272170,1,17,False
13-10-2025,uttar pradesh,shahjahanpur,242123,0,1,False
13-10-2025,uttar pradesh,sonbhadra,232221,0,12,False
13-10-2025,uttar pradesh,unnao,229881,2,20,False
13-10-2025,uttar pradesh,varanasi,221209,0,9,False
13-10-2025,west bengal,bankura,722166,0,1,False
13-10-2025,west bengal,bankura,722172,0,3,False
13-10-2025,west bengal,bankura,722177,1,4,False
13-10-2025,west bengal,cooch behar,736173,1,2,False
13-10-2025,west bengal,cooch behar,736175,0,5,False
13-10-2025,west bengal,cooch behar,736177,0,9,False
13-10-2025,west bengal,cooch behar,736180,0,2,False
13-10-2025,west bengal,dakshin dinajpur,733150,0,1,False
13-10-2025,west bengal,dakshin dinajpur,733155,1,1,False
13-10-2025,west bengal,darjeeling,734124,0,2,False
13-10-2025,west bengal,darjeeling,734317,0,1,False
13-10-2025,west bengal,hooghly,712411,0,1,False
13-10-2025,west bengal,howrah,711416,0,8,False
13-10-2025,west bengal,jalpaiguri,735136,0,4,False
13-10-2025,west bengal,malda,732143,0,2,False
13-10-2025,west bengal,malda,732211,1,0,False
13-10-2025,west bengal,murshidabad,742181,4,6,False
13-10-2025,west bengal,murshidabad,742190,0,8,False
13-10-2025,west bengal,paschim medinipur,721141,0,2,False
13-10-2025,west bengal,paschim medinipur,721165,1,1,False
13-10-2025,west bengal,paschim medinipur,721170,0,1,False
13-10-2025,west bengal,paschim medinipur,721466,0,1,False
13-10-2025,west bengal,paschim medinipur,721518,0,6,False
13-10-2025,west bengal,purba medinipur,721169,0,1,False
13-10-2025,west bengal,purba medinipur,721630,0,1,False
13-10-2025,west bengal,south 24 parganas,743391,0,3,False
13-10-2025,west bengal,south 24 parganas,743392,0,1,False
13-10-2025,west bengal,south 24 parganas,743606,0,1,False
13-10-2025,west bengal,uttar dinajpur,733212,0,5,False
13-10-2025,west bengal,uttar dinajpur,733213,0,10,False
15-10-2025,telangana,suryapet,508222,2,31,False
15-10-2025,uttar pradesh,baghpat,250515,0,10,False
15-10-2025,uttar pradesh,baghpat,250602,2,2,False
15-10-2025,uttar pradesh,bara banki,225002,0,1,False
15-10-2025,uttar pradesh,bara banki,227301,4,31,False
15-10-2025,uttar pradesh,bareilly,262407,4,44,False
15-10-2025,uttar pradesh,bijnor,246765,0,6,False
15-10-2025,uttar pradesh,bulandshahr,202391,2,8,False
15-10-2025,uttar pradesh,bulandshahr,245402,1,16,False
15-10-2025,uttar pradesh,bulandshahr,245411,3,10,False
15-10-2025,uttar pradesh,farrukhabad,206451,8,20,False
15-10-2025,uttar pradesh,farrukhabad,207503,3,28,False
15-10-2025,uttar pradesh,farrukhabad,207504,3,10,False
15-10-2025,uttar pradesh,firozabad,205151,1,59,False
15-10-2025,uttar pradesh,jaunpur,222102,1,5,False
15-10-2025,uttar pradesh,jaunpur,222103,0,2,False
15-10-2025,uttar pradesh,jaunpur,222107,0,2,False
15-10-2025,uttar pradesh,jaunpur,223107,1,8,False
15-10-2025,uttar pradesh,lucknow,227107,4,67,False
15-10-2025,uttar pradesh,lucknow,227205,5,33,False
15-10-2025,uttar pradesh,lucknow,227305,1,54,False
15-10-2025,uttar pradesh,mainpuri,205130,1,1,False
15-10-2025,uttar pradesh,mainpuri,205142,1,4,False
15-10-2025,uttar pradesh,saharanpur,247670,0,4,False
15-10-2025,uttar pradesh,sambhal,202527,2,19,False
15-10-2025,uttar pradesh,sonbhadra,232221,0,18,False
15-10-2025,uttar pradesh,unnao,229502,1,7,False
15-10-2025,uttar pradesh,unnao,229841,1,18,False
15-10-2025,uttar pradesh,unnao,241501,10,58,False
15-10-2025,west bengal,bankura,722112,0,9,False
15-10-2025,west bengal,bankura,722145,1,22,False
15-10-2025,west bengal,bankura,722168,0,5,False
15-10-2025,west bengal,bankura,722178,0,1,False
15-10-2025,west bengal,bankura,722179,0,2,False
15-10-2025,west bengal,cooch behar,735236,0,3,False
15-10-2025,west bengal,dakshin dinajpur,733131,0,2,False
15-10-2025,west bengal,darjeeling,734121,0,3,False
15-10-2025,west bengal,darjeeling,734123,0,1,False
15-10-2025,west bengal,darjeeling,734320,0,1,False
15-10-2025,west bengal,hooghly,712424,0,1,False
15-10-2025,west bengal,jalpaiguri,735136,0,5,False
15-10-2025,west bengal,jalpaiguri,735140,0,8,False
15-10-2025,west bengal,jalpaiguri,735235,1,1,False
15-10-2025,west bengal,jalpaiguri,735237,0,1,False
15-10-2025,madhya pradesh,tikamgarh,472338,3,18,False
15-10-2025,madhya pradesh,umaria,484552,0,4,False
15-10-2025,maharashtra,jalgaon,425127,1,20,False
15-10-2025,maharashtra,kolhapur,416117,0,3,False
15-10-2025,maharashtra,nagpur,441002,2,25,False
15-10-2025,maharashtra,palghar,401610,0,14,False
15-10-2025,maharashtra,thane,401610,0,5,False
15-10-2025,mizoram,kolasib,796075,0,1,False
15-10-2025,odisha,angul,759104,1,5,False
15-10-2025,odisha,sambalpur,768026,0,1,False
15-10-2025,puducherry,puducherry,605105,1,0,False
15-10-2025,punjab,ludhiana,141017,0,8,False
15-10-2025,rajasthan,alwar,301712,0,4,False
15-10-2025,rajasthan,banswara,327608,1,4,False
15-10-2025,tamil nadu,chengalpattu,603202,6,17,False
15-10-2025,tamil nadu,chennai,600029,4,17,False
15-10-2025,tamil nadu,kancheepuram,602109,0,1,False
15-10-2025,tamil nadu,karur,639003,1,8,False
15-10-2025,tamil nadu,nagapattinam,610212,0,1,False
15-10-2025,tamil nadu,virudhunagar,626145,0,1,False
15-10-2025,telangana,adilabad,504346,3,24,False
15-10-2025,andhra pradesh,krishna,521225,1,3,False
15-10-2025,andhra pradesh,west godavari,507114,1,8,False
15-10-2025,andhra pradesh,west godavari,507121,1,6,False
15-10-2025,arunachal pradesh,tirap,786630,0,5,False
15-10-2025,assam,cachar,788008,0,1,False
15-10-2025,bihar,arwal,804430,2,4,False
15-10-2025,bihar,banka,813116,0,2,False
15-10-2025,bihar,banka,813121,2,3,False
15-10-2025,bihar,banka,813224,0,13,False
15-10-2025,bihar,begusarai,851119,2,4,False
15-10-2025,bihar,bhagalpur,813225,4,34,False
15-10-2025,bihar,muzaffarpur,843141,1,10,False
15-10-2025,bihar,muzaffarpur,843143,1,26,False
15-10-2025,bihar,patna,801118,1,12,False
15-10-2025,bihar,patna,803206,0,5,False
15-10-2025,bihar,purnia,854206,7,103,False
15-10-2025,bihar,samastipur,848118,0,3,False
15-10-2025,bihar,saran,841433,1,6,False
15-10-2025,chhattisgarh,bilaspur,495223,0,7,False
15-10-2025,chhattisgarh,gariyaband,494226,0,1,False
15-10-2025,karnataka,hassan,573150,0,1,False
15-10-2025,karnataka,mysuru,570021,0,1,False
15-10-2025,karnataka,vijayapura,586245,1,1,False
15-10-2025,kerala,kottayam,686142,0,2,False
15-10-2025,kerala,kozhikode,673615,0,1,False
15-10-2025,madhya pradesh,bhopal,462420,3,14,False
15-10-2025,madhya pradesh,chhindwara,480554,1,0,False
15-10-2025,madhya pradesh,panna,488051,0,8,False
15-10-2025,chhattisgarh,raipur,492006,3,9,False
15-10-2025,chhattisgarh,raipur,492011,0,2,False
15-10-2025,chhattisgarh,sukma,494111,5,65,False
15-10-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396235,1,11,False
15-10-2025,dadra and nagar haveli and daman and diu,diu,362520,0,2,False
15-10-2025,dadra and nagar haveli and daman and diu,diu,362570,0,1,False
15-10-2025,gujarat,ahmedabad,387810,4,46,False
15-10-2025,gujarat,amreli,365565,0,2,False
15-10-2025,gujarat,kachchh,370240,1,13,False
15-10-2025,gujarat,navsari,396424,0,1,False
15-10-2025,gujarat,surat,394220,0,2,False
15-10-2025,himachal pradesh,mandi,176122,0,1,False
15-10-2025,jammu and kashmir,anantnag,192102,0,4,False
15-10-2025,jammu and kashmir,jammu,184120,0,3,False
15-10-2025,jharkhand,bokaro,827011,0,2,False
15-10-2025,jharkhand,east singhbhum,831018,0,6,False
15-10-2025,jharkhand,gumla,835324,9,113,False
15-10-2025,west bengal,malda,732147,1,5,False
15-10-2025,west bengal,malda,732150,0,1,False
15-10-2025,west bengal,malda,732213,0,2,False
15-10-2025,west bengal,murshidabad,742162,0,6,False
15-10-2025,west bengal,murshidabad,742176,0,6,False
15-10-2025,west bengal,north 24 parganas,743195,0,1,False
15-10-2025,west bengal,paschim bardhaman,713368,0,3,False
15-10-2025,west bengal,paschim medinipur,721141,0,2,False
15-10-2025,west bengal,paschim medinipur,721254,0,1,False
15-10-2025,west bengal,paschim medinipur,721466,0,3,False
15-10-2025,west bengal,purba bardhaman,713429,0,1,False
15-10-2025,west bengal,purba medinipur,721664,0,3,False
15-10-2025,west bengal,purba medinipur,721669,0,1,False
15-10-2025,west bengal,south 24 parganas,743601,0,7,False
15-10-2025,west bengal,uttar dinajpur,733157,2,14,False
15-10-2025,west bengal,uttar dinajpur,733211,3,17,False
15-10-2025,west bengal,uttar dinajpur,733216,1,16,False
16-10-2025,andhra pradesh,alluri sitharama raju,507111,0,4,False
16-10-2025,andhra pradesh,alluri sitharama raju,507121,0,5,False
16-10-2025,andhra pradesh,alluri sitharama raju,507129,0,4,False
16-10-2025,andhra pradesh,alluri sitharama raju,507134,0,5,False
15-10-2025,andhra pradesh,alluri sitharama raju,507134,0,3,False
15-10-2025,andhra pradesh,east godavari,507121,0,10,False
15-10-2025,andhra pradesh,east godavari,507129,1,7,False
17-10-2025,andhra pradesh,chittoor,631302,0,1,False
17-10-2025,andhra pradesh,east godavari,531110,0,1,False
16-10-2025,andhra pradesh,sri potti sriramulu nellore,524301,0,1,False
16-10-2025,assam,lakhimpur,784162,0,6,False
16-10-2025,bihar,arwal,804430,0,3,False
16-10-2025,bihar,banka,813121,0,7,False
16-10-2025,bihar,begusarai,851225,0,7,False
16-10-2025,bihar,bhagalpur,813113,3,21,False
16-10-2025,bihar,bhagalpur,813206,1,12,False
16-10-2025,bihar,bhagalpur,813225,0,25,False
16-10-2025,bihar,bhojpur,802237,1,9,False
16-10-2025,bihar,bhojpur,802315,6,8,False
16-10-2025,bihar,jehanabad,804434,1,9,False
16-10-2025,bihar,muzaffarpur,843146,1,13,False
16-10-2025,bihar,muzaffarpur,843153,0,8,False
16-10-2025,bihar,muzaffarpur,843161,0,15,False
16-10-2025,bihar,nalanda,803123,0,4,False
16-10-2025,bihar,patna,801118,0,13,False
16-10-2025,bihar,patna,801502,3,15,False
16-10-2025,bihar,patna,803206,0,6,False
16-10-2025,bihar,samastipur,848118,0,1,False
16-10-2025,bihar,samastipur,848237,0,8,False
16-10-2025,bihar,sheikhpura,811315,0,2,False
16-10-2025,chandigarh,chandigarh,160062,0,1,False
16-10-2025,chhattisgarh,bastar,494115,4,11,False
16-10-2025,chhattisgarh,bijapur,494444,8,85,False
16-10-2025,chhattisgarh,bijapur,494447,1,17,False
16-10-2025,chhattisgarh,narayanpur,494661,19,55,False
16-10-2025,chhattisgarh,uttar bastar kanker,494665,2,6,False
16-10-2025,chhattisgarh,uttar bastar kanker,494669,1,13,False
16-10-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396235,3,5,False
16-10-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396235,0,6,False
16-10-2025,dadra and nagar haveli and daman and diu,diu,362520,0,1,False
16-10-2025,dadra and nagar haveli and daman and diu,diu,362570,1,2,False
16-10-2025,dadra and nagar haveli and daman and diu,daman,396210,0,3,False
16-10-2025,dadra and nagar haveli and daman and diu,diu,362570,0,4,False
16-10-2025,dadra and nagar haveli and daman and diu,diu,362570,1,5,False
16-10-2025,gujarat,amreli,365545,0,1,False
16-10-2025,gujarat,amreli,365565,0,10,False
16-10-2025,gujarat,amreli,365665,0,2,False
16-10-2025,gujarat,botad,363415,0,1,False
16-10-2025,gujarat,junagadh,362235,1,1,False
16-10-2025,gujarat,junagadh,362725,1,3,False
15-10-2025,rajasthan,bundi,323302,1,1,False
15-10-2025,rajasthan,ganganagar,335771,0,9,False
15-10-2025,rajasthan,jaipur,302024,0,2,False
15-10-2025,rajasthan,jaipur,303802,0,3,False
15-10-2025,rajasthan,sirohi,307042,0,2,False
15-10-2025,tamil nadu,chennai,600080,1,6,False
15-10-2025,tamil nadu,cuddalore,607402,3,1,False
15-10-2025,tamil nadu,madurai,625705,3,6,False
15-10-2025,tamil nadu,nagapattinam,609601,0,1,False
15-10-2025,tamil nadu,the nilgiris,643228,0,1,False
15-10-2025,tamil nadu,theni,625547,1,1,False
15-10-2025,tamil nadu,tirunelveli,627810,0,1,False
15-10-2025,tamil nadu,viluppuram,605107,1,0,False
15-10-2025,tamil nadu,viluppuram,606107,0,6,False
15-10-2025,telangana,mahabubnagar,509401,7,10,False
15-10-2025,telangana,nalgonda,508222,0,1,False
15-10-2025,uttar pradesh,azamgarh,224166,0,5,False
15-10-2025,uttar pradesh,bara banki,225408,0,1,False
15-10-2025,uttar pradesh,budaun,202521,2,4,False
15-10-2025,uttar pradesh,budaun,202525,1,25,False
15-10-2025,uttar pradesh,bulandshahr,202393,16,68,False
15-10-2025,uttar pradesh,bulandshahr,202396,4,24,False
15-10-2025,uttar pradesh,bulandshahr,245401,1,14,False
15-10-2025,uttar pradesh,bulandshahr,245412,5,24,False
15-10-2025,uttar pradesh,farrukhabad,207501,2,32,False
15-10-2025,uttar pradesh,farrukhabad,207502,1,48,False
15-10-2025,uttar pradesh,fatehpur,212660,0,10,False
15-10-2025,uttar pradesh,fatehpur,212666,1,6,False
15-10-2025,uttar pradesh,firozabad,205135,9,52,False
15-10-2025,uttar pradesh,kanpur nagar,209201,0,1,False
15-10-2025,uttar pradesh,lucknow,227111,3,41,False
15-10-2025,uttar pradesh,lucknow,227116,4,23,False
15-10-2025,uttar pradesh,lucknow,227309,1,45,False
15-10-2025,uttar pradesh,moradabad,202413,8,35,False
15-10-2025,uttar pradesh,saharanpur,247769,1,15,False
15-10-2025,uttar pradesh,sambhal,202421,7,46,False
15-10-2025,uttar pradesh,sant kabir nagar,272170,4,33,False
15-10-2025,uttar pradesh,shahjahanpur,242123,1,1,False
15-10-2025,uttar pradesh,sultanpur,228172,0,1,False
15-10-2025,uttar pradesh,unnao,229501,3,17,False
15-10-2025,uttar pradesh,unnao,229503,0,19,False
15-10-2025,uttar pradesh,unnao,241502,1,24,False
15-10-2025,uttarakhand,dehradun,248141,2,3,False
15-10-2025,uttarakhand,dehradun,248165,1,6,False
15-10-2025,west bengal,bankura,722165,0,3,False
15-10-2025,west bengal,bankura,722175,1,9,False
15-10-2025,west bengal,bankura,722180,0,5,False
15-10-2025,west bengal,bankura,722181,0,1,False
15-10-2025,west bengal,bankura,722209,0,2,False
15-10-2025,west bengal,birbhum,731251,0,1,False
15-10-2025,west bengal,cooch behar,736132,0,4,False
15-10-2025,west bengal,cooch behar,736180,0,6,False
15-10-2025,west bengal,dakshin dinajpur,733155,0,1,False
15-10-2025,west bengal,darjeeling,734227,0,1,False
15-10-2025,west bengal,hooghly,712247,0,1,False
15-10-2025,west bengal,hooghly,712411,0,2,False
15-10-2025,west bengal,hooghly,712422,0,2,False
15-10-2025,west bengal,howrah,711416,0,4,False
15-10-2025,west bengal,jalpaiguri,735137,0,5,False
15-10-2025,maharashtra,jalgaon,424209,1,21,False
15-10-2025,maharashtra,mumbai,400062,1,0,False
15-10-2025,maharashtra,thane,421001,3,19,False
15-10-2025,mizoram,lawngtlai,796772,0,2,False
15-10-2025,mizoram,lunglei,796730,2,3,False
15-10-2025,odisha,sambalpur,768026,0,3,False
15-10-2025,puducherry,karaikal,609603,0,2,False
15-10-2025,puducherry,puducherry,605007,6,4,False
15-10-2025,puducherry,puducherry,605110,1,16,False
15-10-2025,punjab,amritsar,143104,0,2,False
15-10-2025,punjab,jalandhar,144012,3,10,False
15-10-2025,punjab,jalandhar,144013,0,7,False
15-10-2025,karnataka,dakshina kannada,575027,0,4,False
15-10-2025,karnataka,koppal,584121,0,2,False
15-10-2025,karnataka,koppal,584166,0,1,False
15-10-2025,kerala,thiruvananthapuram,695581,0,4,False
15-10-2025,madhya pradesh,gwalior,474005,2,21,False
15-10-2025,madhya pradesh,niwari,472338,0,2,False
15-10-2025,madhya pradesh,niwari,472446,0,1,False
15-10-2025,madhya pradesh,raisen,464776,2,11,False
15-10-2025,madhya pradesh,shajapur,465331,0,1,False
16-10-2025,andhra pradesh,alluri sitharama raju,531110,0,1,False
16-10-2025,andhra pradesh,ananthapuramu,515767,0,1,False
16-10-2025,andhra pradesh,east godavari,507126,0,5,False
16-10-2025,andhra pradesh,east godavari,507134,1,2,False
16-10-2025,andhra pradesh,east godavari,507135,1,1,False
16-10-2025,andhra pradesh,east godavari,533240,1,4,False
16-10-2025,andhra pradesh,eluru,507121,1,3,False
16-10-2025,andhra pradesh,kurnool,518319,2,6,False
15-10-2025,west bengal,malda,732212,0,5,False
15-10-2025,west bengal,murshidabad,742157,2,30,False
15-10-2025,west bengal,murshidabad,742170,0,3,False
15-10-2025,west bengal,murshidabad,742173,1,2,False
15-10-2025,west bengal,murshidabad,742178,1,4,False
