,date,state,district,pincode,age_0_5,age_5_17,age_18_greater
4240,31-12-2025,tamil nadu,tiruchirappalli,620007,1,1,0
4241,31-12-2025,tamil nadu,tiruchirappalli,620015,2,0,0
4242,31-12-2025,tamil nadu,tiruchirappalli,620017,2,0,0
4243,31-12-2025,tamil nadu,tiruchirappalli,620021,1,1,0
4244,31-12-2025,tamil nadu,tiruchirappalli,621001,2,0,0
4245,31-12-2025,tamil nadu,tiruchirappalli,621003,3,1,0
4246,31-12-2025,tamil nadu,tiruchirappalli,621005,3,1,0
4247,31-12-2025,tamil nadu,tiruchirappalli,621006,3,0,0
4248,31-12-2025,tamil nadu,tiruchirappalli,621105,1,1,0
4249,31-12-2025,tamil nadu,tiruchirappalli,621112,3,1,0
4250,31-12-2025,tamil nadu,tiruchirappalli,621204,0,1,0
4251,31-12-2025,tamil nadu,tiruchirappalli,621205,1,0,0
4252,31-12-2025,tamil nadu,tiruchirappalli,621206,0,3,0
4253,31-12-2025,tamil nadu,tiruchirappalli,621207,3,0,0
4254,31-12-2025,tamil nadu,tiruchirappalli,621213,2,0,0
4255,31-12-2025,tamil nadu,tiruchirappalli,621215,5,2,0
4256,31-12-2025,tamil nadu,tiruchirappalli,621314,1,4,0
4257,31-12-2025,tamil nadu,tiruchirappalli,621653,1,0,0
4258,31-12-2025,tamil nadu,tiruchirappalli,621703,1,0,0
4259,31-12-2025,tamil nadu,tiruchirappalli,622002,1,0,0
4260,31-12-2025,tamil nadu,tiruchirappalli,639103,2,0,0
4261,31-12-2025,tamil nadu,tiruchirappalli,639112,1,0,0
4262,31-12-2025,tamil nadu,tirunelveli,627002,4,0,0
4263,31-12-2025,tamil nadu,tirunelveli,627110,0,2,0
4264,31-12-2025,tamil nadu,tirunelveli,627112,1,1,0
4265,31-12-2025,tamil nadu,tirunelveli,627116,1,1,0
4266,31-12-2025,tamil nadu,tirunelveli,627117,3,2,0
4267,31-12-2025,tamil nadu,tirunelveli,627352,2,1,0
4268,31-12-2025,tamil nadu,tirunelveli,627353,3,0,0
4269,31-12-2025,tamil nadu,tirunelveli,627414,2,0,0
4270,31-12-2025,tamil nadu,tirunelveli,627415,1,1,0
4271,31-12-2025,tamil nadu,tirunelveli,627425,1,2,0
4272,31-12-2025,tamil nadu,tirunelveli,627657,2,1,0
4273,31-12-2025,tamil nadu,tirunelveli,627753,5,0,0
4274,31-12-2025,tamil nadu,tirunelveli,627754,2,1,0
4275,31-12-2025,tamil nadu,tirunelveli,627758,1,2,0
4276,31-12-2025,tamil nadu,tirunelveli,627852,2,1,0
4277,31-12-2025,tamil nadu,tirunelveli,627855,3,0,0
4278,31-12-2025,tamil nadu,tirunelveli,627858,0,1,0
4279,31-12-2025,tamil nadu,tiruppur,641603,10,2,0
4280,31-12-2025,tamil nadu,tiruppur,641607,4,0,0
4281,31-12-2025,tamil nadu,tiruppur,642112,4,0,0
4282,31-12-2025,tamil nadu,tiruppur,642113,2,0,0
4283,31-12-2025,tamil nadu,tiruppur,642126,8,6,0
4284,31-12-2025,tamil nadu,tiruppur,642204,2,0,0
4285,31-12-2025,tamil nadu,tiruvannamalai,604405,1,0,0
4286,31-12-2025,tamil nadu,tiruvannamalai,604407,3,3,0
4287,31-12-2025,tamil nadu,tiruvannamalai,604503,1,0,0
4288,31-12-2025,tamil nadu,tiruvannamalai,604601,4,0,0
4289,31-12-2025,tamil nadu,tiruvannamalai,606604,1,0,0
4290,31-12-2025,tamil nadu,tiruvannamalai,606903,4,1,0
4291,31-12-2025,tamil nadu,tiruvannamalai,606906,1,0,0
4292,31-12-2025,tamil nadu,tiruvannamalai,631701,0,1,0
4293,31-12-2025,tamil nadu,tiruvannamalai,632102,1,0,0
4294,31-12-2025,tamil nadu,tiruvannamalai,632312,0,1,0
4295,31-12-2025,tamil nadu,tiruvannamalai,632317,3,0,0
4296,31-12-2025,tamil nadu,tiruvannamalai,632511,2,0,0
4297,31-12-2025,tamil nadu,vellore,631003,5,1,0
4298,31-12-2025,tamil nadu,vellore,632007,3,1,0
4299,31-12-2025,tamil nadu,vellore,632103,1,3,0
4300,31-12-2025,tamil nadu,vellore,632105,1,2,0
4301,31-12-2025,tamil nadu,vellore,632113,1,0,0
4302,31-12-2025,tamil nadu,vellore,632203,2,0,0
4303,31-12-2025,tamil nadu,vellore,632209,1,0,0
4304,31-12-2025,tamil nadu,vellore,632404,4,1,0
4305,31-12-2025,tamil nadu,vellore,632601,1,0,0
4306,31-12-2025,tamil nadu,vellore,635654,2,0,0
4307,31-12-2025,tamil nadu,vellore,635751,5,3,0
4308,31-12-2025,tamil nadu,vellore,635801,2,1,0
4309,31-12-2025,tamil nadu,vellore,635815,1,0,0
4310,31-12-2025,tamil nadu,viluppuram,604207,1,0,0
4311,31-12-2025,tamil nadu,viluppuram,604303,4,3,0
4312,31-12-2025,tamil nadu,viluppuram,605502,1,0,0
4313,31-12-2025,tamil nadu,viluppuram,605752,3,0,0
4314,31-12-2025,tamil nadu,viluppuram,605754,2,0,0
4315,31-12-2025,tamil nadu,viluppuram,605801,1,0,0
4316,31-12-2025,tamil nadu,viluppuram,606107,1,1,0
4317,31-12-2025,tamil nadu,viluppuram,606402,1,0,0
4318,31-12-2025,tamil nadu,viluppuram,607209,1,0,0
4319,31-12-2025,tamil nadu,virudhunagar,626001,8,2,0
4320,31-12-2025,tamil nadu,virudhunagar,626003,1,0,0
4321,31-12-2025,tamil nadu,virudhunagar,626005,2,0,0
4322,31-12-2025,tamil nadu,virudhunagar,626101,5,3,0
4323,31-12-2025,tamil nadu,virudhunagar,626108,2,0,0
4324,31-12-2025,tamil nadu,virudhunagar,626121,3,0,0
4325,31-12-2025,tamil nadu,virudhunagar,626122,1,0,0
4326,31-12-2025,tamil nadu,virudhunagar,626124,4,1,0
4327,31-12-2025,tamil nadu,virudhunagar,626127,2,0,0
4328,31-12-2025,tamil nadu,virudhunagar,626131,2,0,0
4329,31-12-2025,tamil nadu,virudhunagar,626140,1,0,0
4330,31-12-2025,tamil nadu,virudhunagar,626202,1,0,0
4331,31-12-2025,telangana,adilabad,504231,1,0,0
4332,31-12-2025,telangana,adilabad,504292,0,3,0
4333,31-12-2025,telangana,adilabad,504295,0,1,0
4334,31-12-2025,telangana,bhadradri kothagudem,507101,6,2,0
4335,31-12-2025,telangana,bhadradri kothagudem,507166,1,0,0
4336,31-12-2025,telangana,hanumakonda,506142,1,1,0
4337,31-12-2025,telangana,hyderabad,500009,1,0,0
4338,31-12-2025,telangana,hyderabad,500013,15,6,0
4339,31-12-2025,telangana,hyderabad,500025,2,0,0
4340,31-12-2025,telangana,hyderabad,500049,1,0,0
4341,31-12-2025,telangana,hyderabad,500053,31,13,1
4342,31-12-2025,telangana,hyderabad,500059,9,8,0
4343,31-12-2025,telangana,hyderabad,500065,5,1,0
4344,31-12-2025,telangana,hyderabad,500072,1,2,0
4345,31-12-2025,telangana,hyderabad,500080,4,3,0
4346,31-12-2025,telangana,jagitial,505325,2,0,0
4347,31-12-2025,telangana,jagitial,505460,4,0,0
4348,31-12-2025,telangana,jagitial,505526,1,0,0
4349,31-12-2025,telangana,jagitial,505532,1,0,0
4350,31-12-2025,telangana,jogulamba gadwal,509127,2,3,0
4351,31-12-2025,telangana,jogulamba gadwal,509128,3,2,0
4352,31-12-2025,telangana,kamareddy,503125,3,0,0
4353,31-12-2025,telangana,kamareddy,503309,1,2,0
4354,31-12-2025,telangana,kamareddy,503321,4,0,0
4355,31-12-2025,telangana,karimnagar,505122,1,1,0
4356,31-12-2025,telangana,karimnagar,505185,1,1,0
4357,31-12-2025,telangana,karimnagar,505186,1,0,0
4358,31-12-2025,telangana,karimnagar,505306,1,0,0
4359,31-12-2025,telangana,karimnagar,505326,3,0,0
4360,31-12-2025,telangana,karimnagar,505416,1,1,0
4361,31-12-2025,telangana,karimnagar,505475,1,0,0
4362,31-12-2025,telangana,karimnagar,505502,1,0,0
4363,31-12-2025,telangana,karimnagar,505503,0,1,0
4364,31-12-2025,telangana,karimnagar,505526,1,0,0
4365,31-12-2025,telangana,karimnagar,505532,1,0,0
4366,31-12-2025,telangana,khammam,507122,5,3,0
4367,31-12-2025,telangana,khammam,507158,0,1,0
4368,31-12-2025,telangana,khammam,507165,1,0,0
4369,31-12-2025,telangana,khammam,507182,1,2,0
4370,31-12-2025,telangana,khammam,507183,1,0,0
4371,31-12-2025,telangana,khammam,507204,0,1,0
4372,31-12-2025,telangana,mahabubabad,506134,1,0,0
4373,31-12-2025,telangana,mahabubnagar,509202,1,6,0
4374,31-12-2025,telangana,mahabubnagar,509208,1,1,0
4375,31-12-2025,telangana,mahabubnagar,509215,1,2,0
4376,31-12-2025,telangana,mahabubnagar,509228,1,0,0
4377,31-12-2025,telangana,mahabubnagar,509385,2,2,0
4378,31-12-2025,telangana,mahabubnagar,509408,0,1,0
4379,31-12-2025,telangana,mancherial,504205,1,0,0
4380,31-12-2025,telangana,mancherial,504220,1,0,0
4381,31-12-2025,telangana,mancherial,504301,0,1,0
4382,31-12-2025,telangana,medak,502110,1,1,0
4383,31-12-2025,telangana,medak,502256,1,0,0
4384,31-12-2025,telangana,medak,502271,1,2,0
4385,31-12-2025,telangana,medak,502273,4,0,0
4386,31-12-2025,telangana,medak,502305,1,0,0
4387,31-12-2025,telangana,medak,502316,5,0,0
4388,31-12-2025,telangana,medak,502321,1,0,0
4389,31-12-2025,telangana,medak,502336,2,2,0
4390,31-12-2025,telangana,mulugu,506347,2,0,0
4391,31-12-2025,telangana,nagarkurnool,509105,1,0,0
4392,31-12-2025,telangana,nagarkurnool,509412,1,1,0
4393,31-12-2025,telangana,nalgonda,508001,11,3,0
4394,31-12-2025,telangana,nalgonda,508004,1,0,0
4395,31-12-2025,telangana,nalgonda,508248,7,2,0
4396,31-12-2025,telangana,nalgonda,508255,2,1,0
4397,31-12-2025,telangana,nalgonda,508280,1,1,0
4398,31-12-2025,telangana,nalgonda,508285,1,1,0
4399,31-12-2025,telangana,nalgonda,508373,2,0,0
4400,31-12-2025,telangana,narayanpet,509208,3,5,0
4401,31-12-2025,telangana,narayanpet,509336,1,0,0
4402,31-12-2025,telangana,narayanpet,509351,3,0,0
4403,31-12-2025,telangana,narayanpet,509411,2,0,0
4404,31-12-2025,telangana,nirmal,504102,6,1,0
4405,31-12-2025,telangana,nirmal,504110,1,1,0
4406,31-12-2025,telangana,nirmal,504203,2,1,0
4407,31-12-2025,telangana,nirmal,504310,1,0,0
4408,31-12-2025,telangana,nizamabad,503164,2,0,0
4409,31-12-2025,telangana,nizamabad,503180,3,0,0
4410,31-12-2025,telangana,nizamabad,503187,1,0,0
4411,31-12-2025,telangana,nizamabad,503201,1,0,0
4412,31-12-2025,telangana,nizamabad,503207,5,0,0
4413,31-12-2025,telangana,nizamabad,503246,3,0,0
4414,31-12-2025,telangana,nizamabad,503301,1,0,0
4415,31-12-2025,telangana,sangareddy,502032,10,9,0
4416,31-12-2025,telangana,sangareddy,502293,1,0,0
4417,31-12-2025,telangana,siddipet,502277,1,0,0
4418,31-12-2025,telangana,siddipet,502301,1,0,0
4419,31-12-2025,telangana,siddipet,506367,1,0,0
4420,31-12-2025,telangana,suryapet,508218,0,1,0
4421,31-12-2025,telangana,suryapet,508223,1,0,0
4422,31-12-2025,telangana,suryapet,508246,2,1,0
4423,31-12-2025,telangana,suryapet,508376,1,0,0
4424,31-12-2025,telangana,wanaparthy,509104,7,2,0
4425,31-12-2025,telangana,wanaparthy,509110,0,2,0
4426,31-12-2025,telangana,wanaparthy,509130,3,1,0
4427,31-12-2025,telangana,warangal,506112,2,1,0
4428,31-12-2025,telangana,warangal,506122,1,0,0
4429,31-12-2025,telangana,warangal,506222,0,1,0
4430,31-12-2025,telangana,warangal,506313,1,0,0
4431,31-12-2025,telangana,warangal,506331,3,0,0
4432,31-12-2025,telangana,warangal,506368,0,1,0
4433,31-12-2025,uttar pradesh,agra,282001,28,44,3
4434,31-12-2025,uttar pradesh,agra,282003,6,7,1
4435,31-12-2025,uttar pradesh,agra,282005,2,18,3
4436,31-12-2025,uttar pradesh,agra,282006,18,32,0
4437,31-12-2025,uttar pradesh,agra,282007,19,25,0
4438,31-12-2025,uttar pradesh,agra,282009,4,8,0
4439,31-12-2025,uttar pradesh,agra,283102,12,17,0
4440,31-12-2025,uttar pradesh,agra,283113,6,8,0
4441,31-12-2025,uttar pradesh,aligarh,202122,8,5,0
4442,31-12-2025,uttar pradesh,aligarh,202165,9,8,0
4443,31-12-2025,uttar pradesh,ambedkar nagar,224122,17,13,0
4444,31-12-2025,uttar pradesh,ambedkar nagar,224125,1,5,0
4445,31-12-2025,uttar pradesh,ambedkar nagar,224129,6,11,0
4446,31-12-2025,uttar pradesh,ambedkar nagar,224149,5,16,0
4447,31-12-2025,uttar pradesh,ambedkar nagar,224151,3,7,0
4448,31-12-2025,uttar pradesh,ambedkar nagar,224152,3,2,0
4449,31-12-2025,uttar pradesh,ambedkar nagar,224176,1,5,0
4450,31-12-2025,uttar pradesh,ambedkar nagar,224190,6,16,0
4451,31-12-2025,uttar pradesh,amethi,227806,3,6,0
4452,31-12-2025,uttar pradesh,amethi,227807,4,2,0
4453,31-12-2025,uttar pradesh,amethi,229124,1,2,0
4454,31-12-2025,uttar pradesh,amethi,229126,1,2,0
4455,31-12-2025,uttar pradesh,amethi,229135,2,2,0
4456,31-12-2025,uttar pradesh,amethi,229401,0,2,0
4457,31-12-2025,uttar pradesh,amroha,244221,35,25,1
4458,31-12-2025,uttar pradesh,amroha,244501,6,1,0
4459,31-12-2025,uttar pradesh,auraiya,206120,0,2,0
4460,31-12-2025,uttar pradesh,auraiya,206121,4,7,0
4461,31-12-2025,uttar pradesh,auraiya,206122,4,18,1
4462,31-12-2025,uttar pradesh,auraiya,206129,8,3,0
4463,31-12-2025,uttar pradesh,auraiya,206247,5,5,2
4464,31-12-2025,uttar pradesh,auraiya,206248,1,7,0
4465,31-12-2025,uttar pradesh,ayodhya,224153,0,1,0
4466,31-12-2025,uttar pradesh,ayodhya,224161,1,1,0
4467,31-12-2025,uttar pradesh,ayodhya,224205,0,1,0
4468,31-12-2025,uttar pradesh,ayodhya,224208,0,1,0
4469,31-12-2025,uttar pradesh,ayodhya,224284,0,2,0
4470,31-12-2025,uttar pradesh,azamgarh,276131,4,20,0
4471,31-12-2025,uttar pradesh,azamgarh,276139,3,6,0
4472,31-12-2025,uttar pradesh,azamgarh,276140,0,2,0
4473,31-12-2025,uttar pradesh,azamgarh,276207,2,11,1
4474,31-12-2025,uttar pradesh,azamgarh,276288,1,1,0
4475,31-12-2025,uttar pradesh,azamgarh,276402,0,1,0
4476,31-12-2025,uttar pradesh,baghpat,250625,4,3,0
4477,31-12-2025,uttar pradesh,bahraich,271824,6,4,1
4478,31-12-2025,uttar pradesh,bahraich,271830,2,13,3
4479,31-12-2025,uttar pradesh,bahraich,271835,1,3,2
4480,31-12-2025,uttar pradesh,bahraich,271841,1,1,0
4481,31-12-2025,uttar pradesh,bahraich,271865,11,63,6
4482,31-12-2025,uttar pradesh,bahraich,271872,9,9,1
4483,31-12-2025,uttar pradesh,ballia,221709,2,3,1
4484,31-12-2025,uttar pradesh,ballia,221711,1,18,0
4485,31-12-2025,uttar pradesh,ballia,221712,5,24,0
4486,31-12-2025,uttar pradesh,ballia,277205,2,6,0
4487,31-12-2025,uttar pradesh,ballia,277210,0,1,0
4488,31-12-2025,uttar pradesh,ballia,277219,0,2,0
4489,31-12-2025,uttar pradesh,ballia,277401,1,11,0
4490,31-12-2025,uttar pradesh,ballia,277502,1,3,0
4491,31-12-2025,uttar pradesh,balrampur,271306,4,24,1
4492,31-12-2025,uttar pradesh,balrampur,271607,3,7,0
4493,31-12-2025,uttar pradesh,banda,210201,2,11,0
4494,31-12-2025,uttar pradesh,bara banki,225003,0,5,0
4495,31-12-2025,uttar pradesh,bara banki,225121,8,6,0
4496,31-12-2025,uttar pradesh,bara banki,225204,2,3,0
4497,31-12-2025,uttar pradesh,bara banki,225301,7,4,0
4498,31-12-2025,uttar pradesh,bara banki,227131,8,9,0
4499,31-12-2025,uttar pradesh,bareilly,243003,4,9,0
4500,31-12-2025,uttar pradesh,bareilly,243203,11,7,0
4501,31-12-2025,uttar pradesh,bareilly,243301,10,22,1
4502,31-12-2025,uttar pradesh,bareilly,243402,8,11,1
4503,31-12-2025,uttar pradesh,bareilly,243503,17,23,5
4504,31-12-2025,uttar pradesh,basti,272123,0,6,0
4505,31-12-2025,uttar pradesh,basti,272126,2,1,0
4506,31-12-2025,uttar pradesh,basti,272131,15,14,2
4507,31-12-2025,uttar pradesh,basti,272163,13,12,2
4508,31-12-2025,uttar pradesh,basti,272195,2,4,0
4509,31-12-2025,uttar pradesh,bhadohi,221309,0,2,0
4510,31-12-2025,uttar pradesh,bhadohi,221310,2,0,0
4511,31-12-2025,uttar pradesh,bijnor,246729,3,3,0
4512,31-12-2025,uttar pradesh,bijnor,246732,2,0,0
4513,31-12-2025,uttar pradesh,bijnor,246746,3,2,2
4514,31-12-2025,uttar pradesh,bijnor,246747,10,9,0
4515,31-12-2025,uttar pradesh,bijnor,246763,19,7,1
4516,31-12-2025,uttar pradesh,budaun,202520,1,11,0
4517,31-12-2025,uttar pradesh,budaun,242021,0,2,0
4518,31-12-2025,uttar pradesh,budaun,243635,11,22,1
4519,31-12-2025,uttar pradesh,budaun,243638,12,15,8
4520,31-12-2025,uttar pradesh,budaun,243641,2,14,0
4521,31-12-2025,uttar pradesh,bulandshahr,202390,2,10,0
4522,31-12-2025,uttar pradesh,bulandshahr,202393,16,12,0
4523,31-12-2025,uttar pradesh,bulandshahr,202395,7,20,0
4524,31-12-2025,uttar pradesh,bulandshahr,202396,8,10,0
4525,31-12-2025,uttar pradesh,bulandshahr,203002,2,4,0
4526,31-12-2025,uttar pradesh,bulandshahr,245401,0,8,0
4527,31-12-2025,uttar pradesh,bulandshahr,245405,18,12,0
4528,31-12-2025,uttar pradesh,bulandshahr,245409,8,9,0
4529,31-12-2025,uttar pradesh,chandauli,221001,3,1,0
4530,31-12-2025,uttar pradesh,chandauli,221115,1,2,0
4531,31-12-2025,uttar pradesh,chandauli,232102,0,2,0
4532,31-12-2025,uttar pradesh,chandauli,232110,10,8,0
4533,31-12-2025,uttar pradesh,chandauli,232118,3,6,0
4534,31-12-2025,uttar pradesh,chitrakoot,210204,8,9,0
4535,31-12-2025,uttar pradesh,chitrakoot,210207,16,44,0
4536,31-12-2025,uttar pradesh,deoria,274205,2,6,0
4537,31-12-2025,uttar pradesh,deoria,274701,4,6,0
4538,31-12-2025,uttar pradesh,etah,207120,2,0,0
4539,31-12-2025,uttar pradesh,etah,207244,0,5,0
4540,31-12-2025,uttar pradesh,etah,207247,16,15,0
4541,31-12-2025,uttar pradesh,etawah,206126,6,2,0
4542,31-12-2025,uttar pradesh,etawah,206253,7,11,0
4543,31-12-2025,uttar pradesh,farrukhabad,205302,1,7,0
4544,31-12-2025,uttar pradesh,farrukhabad,209601,8,15,0
4545,31-12-2025,uttar pradesh,farrukhabad,209622,3,13,0
4546,31-12-2025,uttar pradesh,fatehpur,212623,1,2,0
4547,31-12-2025,uttar pradesh,fatehpur,212631,3,11,0
4548,31-12-2025,uttar pradesh,fatehpur,212645,13,7,0
4549,31-12-2025,uttar pradesh,fatehpur,212650,7,2,0
4550,31-12-2025,uttar pradesh,fatehpur,212656,5,4,0
4551,31-12-2025,uttar pradesh,fatehpur,212664,8,9,0
4552,31-12-2025,uttar pradesh,firozabad,205135,3,12,0
4553,31-12-2025,uttar pradesh,firozabad,205141,6,17,0
4554,31-12-2025,uttar pradesh,firozabad,205151,4,13,0
4555,31-12-2025,uttar pradesh,firozabad,283103,4,1,0
4556,31-12-2025,uttar pradesh,firozabad,283135,0,4,0
4557,31-12-2025,uttar pradesh,firozabad,283152,1,1,0
4558,31-12-2025,uttar pradesh,gautam buddha nagar,201009,3,6,0
4559,31-12-2025,uttar pradesh,gautam buddha nagar,201301,24,50,7
4560,31-12-2025,uttar pradesh,gautam buddha nagar,201302,0,1,0
4561,31-12-2025,uttar pradesh,gautam buddha nagar,201306,8,22,1
4562,31-12-2025,uttar pradesh,gautam buddha nagar,201308,1,3,0
4563,31-12-2025,uttar pradesh,gautam buddha nagar,203135,14,8,0
4564,31-12-2025,uttar pradesh,gautam buddha nagar,203155,3,7,0
4565,31-12-2025,uttar pradesh,gautam buddha nagar,203202,3,2,0
4566,31-12-2025,uttar pradesh,ghaziabad,201001,21,42,1
4567,31-12-2025,uttar pradesh,ghaziabad,201010,4,5,0
4568,31-12-2025,uttar pradesh,ghaziabad,201013,2,5,0
4569,31-12-2025,uttar pradesh,ghaziabad,201014,8,3,0
4570,31-12-2025,uttar pradesh,ghaziabad,201206,13,15,1
4571,31-12-2025,uttar pradesh,ghaziabad,245304,8,16,1
4572,31-12-2025,uttar pradesh,ghazipur,232325,1,3,0
4573,31-12-2025,uttar pradesh,ghazipur,232327,1,5,0
4574,31-12-2025,uttar pradesh,ghazipur,232329,3,9,1
4575,31-12-2025,uttar pradesh,ghazipur,233222,3,10,0
4576,31-12-2025,uttar pradesh,ghazipur,233223,0,4,0
4577,31-12-2025,uttar pradesh,ghazipur,233225,3,4,0
4578,31-12-2025,uttar pradesh,ghazipur,233231,2,3,0
4579,31-12-2025,uttar pradesh,ghazipur,233301,1,2,0
4580,31-12-2025,uttar pradesh,ghazipur,233302,0,19,0
4581,31-12-2025,uttar pradesh,ghazipur,233303,3,6,1
4582,31-12-2025,uttar pradesh,ghazipur,233304,2,12,0
4583,31-12-2025,uttar pradesh,ghazipur,233306,3,8,0
4584,31-12-2025,uttar pradesh,ghazipur,233311,2,16,0
4585,31-12-2025,uttar pradesh,ghazipur,275203,3,14,0
4586,31-12-2025,uttar pradesh,ghazipur,275205,1,11,0
4587,31-12-2025,uttar pradesh,gonda,271001,5,19,0
4588,31-12-2025,uttar pradesh,gonda,271129,0,1,0
4589,31-12-2025,uttar pradesh,gonda,271303,6,10,0
4590,31-12-2025,uttar pradesh,gonda,271307,0,1,0
4591,31-12-2025,uttar pradesh,gonda,271312,16,48,0
4592,31-12-2025,uttar pradesh,gonda,271603,5,4,1
4593,31-12-2025,uttar pradesh,gorakhpur,273001,2,21,0
4594,31-12-2025,uttar pradesh,gorakhpur,273007,7,16,0
4595,31-12-2025,uttar pradesh,gorakhpur,273010,2,2,0
4596,31-12-2025,uttar pradesh,gorakhpur,273404,1,9,0
4597,31-12-2025,uttar pradesh,hamirpur,210501,6,4,0
4598,31-12-2025,uttar pradesh,hamirpur,210502,9,6,0
4599,31-12-2025,uttar pradesh,hamirpur,210504,0,2,0
4600,31-12-2025,uttar pradesh,hamirpur,210506,3,2,0
4601,31-12-2025,uttar pradesh,hapur,245101,22,68,0
4602,31-12-2025,uttar pradesh,hapur,245304,2,4,1
4603,31-12-2025,uttar pradesh,hardoi,241001,19,41,2
4604,31-12-2025,uttar pradesh,hardoi,241121,6,11,0
4605,31-12-2025,uttar pradesh,hardoi,241201,7,5,1
4606,31-12-2025,uttar pradesh,hardoi,241204,14,22,2
4607,31-12-2025,uttar pradesh,hardoi,241402,7,20,1
4608,31-12-2025,uttar pradesh,hathras,204216,11,9,0
4609,31-12-2025,uttar pradesh,jalaun,285123,11,11,0
4610,31-12-2025,uttar pradesh,jalaun,285126,3,1,0
4611,31-12-2025,uttar pradesh,jalaun,285127,0,4,0
4612,31-12-2025,uttar pradesh,jalaun,285202,2,4,0
4613,31-12-2025,uttar pradesh,jalaun,285206,2,1,0
4614,31-12-2025,uttar pradesh,jaunpur,222001,6,24,0
4615,31-12-2025,uttar pradesh,jaunpur,222105,2,7,0
4616,31-12-2025,uttar pradesh,jaunpur,222113,2,0,0
4617,31-12-2025,uttar pradesh,jaunpur,222128,1,3,0
4618,31-12-2025,uttar pradesh,jaunpur,222131,2,4,0
4619,31-12-2025,uttar pradesh,jaunpur,222139,3,17,2
4620,31-12-2025,uttar pradesh,jaunpur,222143,5,16,0
4621,31-12-2025,uttar pradesh,jaunpur,222161,8,28,0
4622,31-12-2025,uttar pradesh,jaunpur,222165,1,4,0
4623,31-12-2025,uttar pradesh,jaunpur,222175,2,2,0
4624,31-12-2025,uttar pradesh,jaunpur,222203,3,16,0
4625,31-12-2025,uttar pradesh,jaunpur,223103,3,2,0
4626,31-12-2025,uttar pradesh,jhansi,284002,10,14,3
4627,31-12-2025,uttar pradesh,jhansi,284120,2,4,0
4628,31-12-2025,uttar pradesh,jhansi,284121,6,11,0
4629,31-12-2025,uttar pradesh,jhansi,284201,3,3,0
4630,31-12-2025,uttar pradesh,jhansi,284304,1,3,0
4631,31-12-2025,uttar pradesh,kannauj,209720,1,1,0
4632,31-12-2025,uttar pradesh,kannauj,209725,1,4,0
4633,31-12-2025,uttar pradesh,kanpur dehat,209302,8,8,0
4634,31-12-2025,uttar pradesh,kanpur dehat,209311,1,4,0
4635,31-12-2025,uttar pradesh,kanpur dehat,209715,12,13,0
4636,31-12-2025,uttar pradesh,kanpur nagar,208003,0,3,0
4637,31-12-2025,uttar pradesh,kanpur nagar,208004,1,3,0
4638,31-12-2025,uttar pradesh,kanpur nagar,208015,1,2,0
4639,31-12-2025,uttar pradesh,kanpur nagar,208017,6,15,0
4640,31-12-2025,uttar pradesh,kanpur nagar,208019,3,12,0
4641,31-12-2025,uttar pradesh,kanpur nagar,208021,5,22,0
4642,31-12-2025,uttar pradesh,kanpur nagar,208023,3,3,0
4643,31-12-2025,uttar pradesh,kanpur nagar,208025,3,2,0
4644,31-12-2025,uttar pradesh,kanpur nagar,209205,9,12,0
4645,31-12-2025,uttar pradesh,kanpur nagar,209209,7,11,0
4646,31-12-2025,uttar pradesh,kanpur nagar,209210,9,6,0
4647,31-12-2025,uttar pradesh,kanpur nagar,209307,0,1,0
4648,31-12-2025,uttar pradesh,kanpur nagar,209402,26,21,2
4649,31-12-2025,uttar pradesh,kasganj,207001,0,2,0
4650,31-12-2025,uttar pradesh,kasganj,207241,4,4,0
4651,31-12-2025,uttar pradesh,kasganj,207244,3,6,0
4652,31-12-2025,uttar pradesh,kaushambi,212213,8,4,0
4653,31-12-2025,uttar pradesh,kheri,261501,19,14,1
4654,31-12-2025,uttar pradesh,kheri,262702,6,8,0
4655,31-12-2025,uttar pradesh,kheri,262727,8,7,0
4656,31-12-2025,uttar pradesh,kushinagar,274306,8,31,0
4657,31-12-2025,uttar pradesh,kushinagar,274406,2,9,0
4658,31-12-2025,uttar pradesh,lalitpur,284122,5,3,0
4659,31-12-2025,uttar pradesh,lalitpur,284405,22,11,0
4660,31-12-2025,uttar pradesh,lalitpur,284501,2,1,0
4661,31-12-2025,uttar pradesh,lucknow,226013,0,3,0
4662,31-12-2025,uttar pradesh,lucknow,226017,13,31,0
4663,31-12-2025,uttar pradesh,lucknow,226024,1,6,0
4664,31-12-2025,uttar pradesh,lucknow,226031,0,2,0
4665,31-12-2025,uttar pradesh,lucknow,226501,1,1,0
4666,31-12-2025,uttar pradesh,lucknow,227101,3,12,0
4667,31-12-2025,uttar pradesh,lucknow,227116,2,3,0
4668,31-12-2025,uttar pradesh,mahoba,210431,1,1,0
4669,31-12-2025,uttar pradesh,mahoba,210433,8,7,0
4670,31-12-2025,uttar pradesh,mainpuri,205001,19,42,1
4671,31-12-2025,uttar pradesh,mainpuri,205262,8,20,0
4672,31-12-2025,uttar pradesh,mathura,281005,1,3,0
4673,31-12-2025,uttar pradesh,mathura,281122,3,2,0
4674,31-12-2025,uttar pradesh,mathura,281202,1,15,0
4675,31-12-2025,uttar pradesh,mathura,281204,5,13,0
4676,31-12-2025,uttar pradesh,mathura,281305,3,5,0
4677,31-12-2025,uttar pradesh,mau,221602,0,9,0
4678,31-12-2025,uttar pradesh,mau,221705,0,4,0
