date,state,district,pincode,age_0_5,age_5_17,age_18_greater
18-11-2025,karnataka,tumakuru,572201,1,1,0
18-11-2025,karnataka,tumakuru,572213,1,0,0
18-11-2025,karnataka,tumakuru,572216,4,0,0
18-11-2025,karnataka,tumakuru,572221,1,0,0
18-11-2025,karnataka,tumakuru,572224,1,0,0
18-11-2025,kerala,kasaragod,671316,1,1,0
18-11-2025,assam,sivasagar,785640,3,1,0
18-11-2025,assam,south salmara mancachar,783128,2,2,0
18-11-2025,assam,south salmara mancachar,783131,0,1,0
18-11-2025,bihar,purbi champaran,845305,0,1,0
18-11-2025,bihar,purnia,854202,2,0,0
18-11-2025,bihar,sheikhpura,811105,0,1,0
18-11-2025,karnataka,hassan,573123,1,0,0
18-11-2025,karnataka,hassan,573217,1,0,0
18-11-2025,karnataka,hassan,573219,1,0,0
18-11-2025,karnataka,haveri,581115,1,0,0
18-11-2025,karnataka,shivamogga,577302,1,0,0
18-11-2025,karnataka,shivamogga,577412,5,0,0
18-11-2025,karnataka,shivamogga,577452,1,0,0
18-11-2025,karnataka,tumakuru,572104,2,0,0
18-11-2025,karnataka,tumakuru,572115,1,0,0
18-11-2025,karnataka,tumakuru,572121,1,0,0
18-11-2025,karnataka,tumakuru,572129,4,0,0
18-11-2025,karnataka,tumakuru,572137,3,1,0
18-11-2025,karnataka,tumakuru,572222,2,0,0
18-11-2025,kerala,kasaragod,671313,1,0,0
18-11-2025,madhya pradesh,agar-malwa,465447,4,1,0
18-11-2025,madhya pradesh,ashoknagar,473443,6,4,0
18-11-2025,madhya pradesh,harda,461228,2,0,0
18-11-2025,madhya pradesh,harda,461441,1,0,0
18-11-2025,madhya pradesh,narsimhapur,487114,4,0,0
18-11-2025,madhya pradesh,narsimhapur,487118,7,3,0
18-11-2025,madhya pradesh,narsimhapur,487881,2,0,0
18-11-2025,maharashtra,buldhana,443204,2,0,0
18-11-2025,maharashtra,buldhana,443401,1,0,0
18-11-2025,maharashtra,buldhana,443402,2,0,0
18-11-2025,maharashtra,gondia,441911,10,0,0
18-11-2025,maharashtra,mumbai suburban,400074,1,0,0
18-11-2025,maharashtra,mumbai suburban,400080,1,0,0
18-11-2025,maharashtra,mumbai suburban,400097,1,0,0
18-11-2025,odisha,boudh,762030,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515003,0,1,0
18-11-2025,andhra pradesh,ananthapuramu,515134,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515303,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515311,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515401,4,0,0
18-11-2025,andhra pradesh,ananthapuramu,515445,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515581,2,0,0
18-11-2025,andhra pradesh,ananthapuramu,515611,4,0,0
18-11-2025,andhra pradesh,ananthapuramu,515661,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515731,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515571,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515581,1,0,0
18-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533247,1,0,0
18-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533340,1,0,0
18-11-2025,chhattisgarh,manendragarh-chirmiri-bharatpur (m c b),497778,1,2,0
18-11-2025,gujarat,ahmedabad,380004,1,0,0
18-11-2025,gujarat,ahmedabad,380009,1,0,0
18-11-2025,gujarat,ahmedabad,380015,1,0,0
18-11-2025,gujarat,ahmedabad,380028,1,0,0
18-11-2025,gujarat,ahmedabad,380052,1,0,0
18-11-2025,gujarat,ahmedabad,380054,1,0,0
18-11-2025,gujarat,ahmedabad,380061,1,0,0
18-11-2025,gujarat,ahmedabad,382350,1,0,0
18-11-2025,gujarat,banas kantha,385505,1,0,0
18-11-2025,gujarat,banas kantha,385530,1,0,0
18-11-2025,gujarat,banas kantha,385535,34,11,0
18-11-2025,gujarat,banas kantha,385550,5,2,0
18-11-2025,gujarat,banas kantha,385560,3,0,0
18-11-2025,gujarat,banas kantha,385570,1,2,3
18-11-2025,gujarat,banas kantha,385575,3,2,8
18-11-2025,odisha,jajpur,755007,0,1,0
18-11-2025,odisha,jajpur,755017,1,0,0
18-11-2025,odisha,jajpur,755043,1,0,0
18-11-2025,odisha,jajpur,755050,1,0,0
18-11-2025,odisha,keonjhar,758015,0,1,0
18-11-2025,odisha,keonjhar,758029,2,0,0
18-11-2025,odisha,keonjhar,758031,2,0,0
18-11-2025,odisha,keonjhar,758034,2,0,0
18-11-2025,odisha,keonjhar,758044,2,0,0
18-11-2025,odisha,keonjhar,758046,1,0,0
18-11-2025,odisha,keonjhar,758076,1,1,0
18-11-2025,odisha,khordha,751003,1,1,0
18-11-2025,odisha,khordha,751009,1,0,0
18-11-2025,odisha,khordha,752021,2,0,0
18-11-2025,odisha,nabarangpur,764061,1,1,0
18-11-2025,odisha,nabarangpur,764070,3,1,0
18-11-2025,odisha,nabarangpur,764072,3,1,0
18-11-2025,odisha,nabarangpur,764075,1,0,0
18-11-2025,odisha,sonepur,767017,1,0,0
18-11-2025,odisha,sundargarh,769002,1,0,0
18-11-2025,odisha,sundargarh,769004,2,1,0
18-11-2025,odisha,sundargarh,769009,1,0,0
18-11-2025,odisha,sundargarh,769012,1,0,0
18-11-2025,odisha,sundargarh,769042,2,0,0
18-11-2025,odisha,sundargarh,770001,1,0,0
18-11-2025,odisha,sundargarh,770039,2,0,0
18-11-2025,odisha,sundargarh,770044,1,0,0
18-11-2025,odisha,sundargarh,770052,2,0,0
18-11-2025,odisha,angul,759145,1,0,0
18-11-2025,punjab,shahid bhagat singh nagar,144029,1,0,0
18-11-2025,punjab,shahid bhagat singh nagar,144502,1,0,0
18-11-2025,punjab,shahid bhagat singh nagar,144511,0,0,2
18-11-2025,punjab,shahid bhagat singh nagar,144521,3,1,0
18-11-2025,rajasthan,chittorgarh,312601,0,3,0
18-11-2025,rajasthan,jalore,343041,22,25,0
18-11-2025,rajasthan,jhunjhunu,333303,0,1,0
18-11-2025,rajasthan,jhunjhunu,333501,1,0,0
18-11-2025,rajasthan,jhunjhunu,333504,1,1,0
18-11-2025,rajasthan,jhunjhunu,333515,4,0,0
18-11-2025,rajasthan,jhunjhunu,333701,1,0,0
18-11-2025,tamil nadu,kanniyakumari,629003,2,0,0
18-11-2025,tamil nadu,kanniyakumari,629153,1,0,0
18-11-2025,tamil nadu,kanniyakumari,629157,1,0,0
18-11-2025,tamil nadu,kanniyakumari,629170,1,0,0
18-11-2025,tamil nadu,kanniyakumari,629201,1,0,0
18-11-2025,tamil nadu,kanniyakumari,629403,0,1,0
18-11-2025,tamil nadu,thiruvallur,600037,2,0,0
18-11-2025,tamil nadu,thiruvallur,600056,1,4,0
18-11-2025,tamil nadu,thiruvallur,600058,1,0,0
18-11-2025,tamil nadu,thiruvallur,600077,4,5,0
18-11-2025,tamil nadu,thiruvallur,600099,5,3,0
18-11-2025,tamil nadu,thiruvallur,600101,1,0,0
18-11-2025,tamil nadu,thiruvallur,600110,1,0,0
18-11-2025,tamil nadu,thiruvallur,600116,4,0,0
18-11-2025,tamil nadu,thiruvallur,600120,1,0,0
18-11-2025,tamil nadu,thiruvallur,601101,2,0,0
18-11-2025,tamil nadu,thiruvallur,602001,3,0,0
18-11-2025,tamil nadu,thiruvallur,602026,1,0,0
18-11-2025,tamil nadu,thiruvallur,602028,0,1,0
18-11-2025,tamil nadu,thiruvallur,602108,0,3,0
18-11-2025,tamil nadu,thiruvallur,631202,1,0,0
18-11-2025,tamil nadu,thiruvallur,631208,2,0,0
18-11-2025,tamil nadu,thiruvallur,631209,3,0,0
18-11-2025,tamil nadu,viluppuram,604151,0,2,0
18-11-2025,tamil nadu,viluppuram,604202,2,0,0
18-11-2025,tamil nadu,viluppuram,604203,1,0,0
18-11-2025,tamil nadu,viluppuram,604208,2,0,0
18-11-2025,tamil nadu,viluppuram,605302,3,0,0
18-11-2025,tamil nadu,viluppuram,605401,1,1,0
18-11-2025,tamil nadu,viluppuram,605701,1,0,0
18-11-2025,tamil nadu,viluppuram,605801,3,1,0
18-11-2025,tamil nadu,viluppuram,606107,2,0,0
18-11-2025,tamil nadu,viluppuram,606203,1,1,0
18-11-2025,tamil nadu,viluppuram,607209,1,0,0
18-11-2025,telangana,jangoan,506252,0,1,0
18-11-2025,telangana,ranga reddy,500068,1,0,0
18-11-2025,uttar pradesh,bulandshahr,202394,1,0,0
18-11-2025,uttar pradesh,firozabad,224123,2,1,0
18-11-2025,uttar pradesh,firozabad,224127,2,3,0
18-11-2025,uttar pradesh,firozabad,224172,1,2,0
18-11-2025,uttar pradesh,firozabad,224201,2,1,0
18-11-2025,uttar pradesh,firozabad,224209,1,2,0
18-11-2025,uttar pradesh,firozabad,224234,1,0,0
18-11-2025,uttar pradesh,firozabad,225402,7,2,0
18-11-2025,uttar pradesh,firozabad,225406,4,2,0
18-11-2025,uttar pradesh,mahrajganj,273157,9,19,0
18-11-2025,uttar pradesh,mahrajganj,273161,5,4,0
18-11-2025,uttar pradesh,mahrajganj,273165,1,2,0
18-11-2025,uttar pradesh,mahrajganj,273301,2,4,0
18-11-2025,uttar pradesh,mahrajganj,273303,6,17,0
18-11-2025,west bengal,malda,732126,1,0,0
18-11-2025,west bengal,malda,732141,1,0,0
18-11-2025,west bengal,malda,732204,0,1,0
18-11-2025,west bengal,malda,732206,0,2,0
18-11-2025,west bengal,malda,732215,0,1,0
18-11-2025,west bengal,purulia,723121,11,12,0
18-11-2025,west bengal,purulia,723132,3,2,0
18-11-2025,west bengal,purulia,723153,3,2,0
18-11-2025,west bengal,purulia,723157,3,0,0
18-11-2025,karnataka,shivamogga,577447,1,0,0
18-11-2025,karnataka,shivamogga,577450,1,1,0
18-11-2025,karnataka,tumakuru,572103,1,0,0
18-11-2025,karnataka,tumakuru,572106,1,0,0
18-11-2025,karnataka,tumakuru,572116,1,1,0
18-11-2025,karnataka,tumakuru,572130,3,1,0
18-11-2025,karnataka,tumakuru,572211,1,0,0
18-11-2025,kerala,kasaragod,671121,1,0,0
18-11-2025,madhya pradesh,agar-malwa,465230,6,0,0
18-11-2025,madhya pradesh,agar-malwa,465441,14,0,0
18-11-2025,madhya pradesh,agar-malwa,465550,7,0,0
18-11-2025,madhya pradesh,ashoknagar,473330,5,3,0
18-11-2025,madhya pradesh,harda,461331,4,0,0
18-11-2025,madhya pradesh,narsimhapur,487110,5,0,0
18-11-2025,madhya pradesh,narsimhapur,487551,4,0,0
18-11-2025,madhya pradesh,narsimhapur,487771,0,1,0
18-11-2025,maharashtra,buldhana,443301,2,0,0
18-11-2025,maharashtra,gondia,441614,6,0,0
18-11-2025,maharashtra,gondia,441901,1,0,0
18-11-2025,maharashtra,mumbai suburban,400077,2,0,0
18-11-2025,maharashtra,mumbai suburban,400090,0,1,0
18-11-2025,mizoram,siaha,796901,0,0,2
18-11-2025,odisha,jagatsinghapur,754104,1,0,0
18-11-2025,odisha,jagatsinghapur,754119,1,0,0
18-11-2025,odisha,jagatsinghapur,754140,1,0,0
18-11-2025,odisha,jajpur,754024,1,0,0
18-11-2025,odisha,jajpur,755004,2,0,0
18-11-2025,odisha,jajpur,755023,3,0,0
18-11-2025,odisha,jajpur,755044,2,1,0
18-11-2025,odisha,keonjhar,758019,1,0,0
18-11-2025,odisha,keonjhar,758022,1,0,0
18-11-2025,odisha,keonjhar,758025,1,0,0
18-11-2025,odisha,keonjhar,758027,0,1,0
18-11-2025,odisha,keonjhar,758043,2,1,0
18-11-2025,odisha,khordha,751012,1,0,0
18-11-2025,odisha,khordha,752020,3,1,0
18-11-2025,odisha,khordha,752030,5,0,0
18-11-2025,odisha,khordha,752034,1,0,0
18-11-2025,odisha,khordha,752054,3,0,1
18-11-2025,odisha,khordha,752055,5,1,0
18-11-2025,odisha,khordha,752062,1,0,0
18-11-2025,odisha,khordha,752065,0,1,0
18-11-2025,odisha,khordha,752066,1,0,0
18-11-2025,odisha,khordha,752101,7,2,0
18-11-2025,odisha,khordha,752103,1,1,0
18-11-2025,odisha,nabarangpur,764058,5,1,0
18-11-2025,odisha,nabarangpur,764059,2,3,0
18-11-2025,odisha,sonepur,767018,4,0,0
18-11-2025,odisha,sundargarh,769003,1,1,0
18-11-2025,odisha,sundargarh,770011,1,0,0
18-11-2025,odisha,sundargarh,770019,1,0,0
18-11-2025,odisha,sundargarh,770040,4,1,0
18-11-2025,odisha,sundargarh,770043,1,0,0
18-11-2025,odisha,sundargarh,770051,1,0,0
18-11-2025,odisha,sundargarh,770074,0,1,0
18-11-2025,punjab,ferozepur,152132,0,1,0
18-11-2025,punjab,shahid bhagat singh nagar,144507,0,0,1
18-11-2025,punjab,shahid bhagat singh nagar,144525,2,0,0
18-11-2025,rajasthan,dholpur,328001,1,0,0
18-11-2025,rajasthan,jalore,307803,3,1,0
18-11-2025,rajasthan,jalore,343029,5,8,0
18-11-2025,rajasthan,jalore,343030,5,5,0
18-11-2025,rajasthan,jalore,343032,10,29,0
18-11-2025,rajasthan,jalore,343048,0,1,0
18-11-2025,rajasthan,jhunjhunu,333012,1,0,0
18-11-2025,rajasthan,jhunjhunu,333308,1,0,0
18-11-2025,rajasthan,jhunjhunu,333514,2,0,0
18-11-2025,rajasthan,jhunjhunu,333516,1,0,0
18-11-2025,rajasthan,jhunjhunu,333702,1,0,0
18-11-2025,rajasthan,jhunjhunu,333707,1,0,0
18-11-2025,tamil nadu,kanniyakumari,629158,3,0,0
18-11-2025,tamil nadu,kanniyakumari,629171,1,0,0
18-11-2025,tamil nadu,kanniyakumari,629178,1,0,0
18-11-2025,tamil nadu,kanniyakumari,629204,2,0,0
18-11-2025,tamil nadu,kanniyakumari,629502,1,0,0
18-11-2025,tamil nadu,tirupathur,635854,1,0,0
18-11-2025,tamil nadu,thiruvallur,600019,11,2,0
18-11-2025,tamil nadu,thiruvallur,600052,12,6,0
18-11-2025,tamil nadu,thiruvallur,600054,2,5,0
18-11-2025,tamil nadu,thiruvallur,600057,5,0,0
18-11-2025,tamil nadu,thiruvallur,600068,6,2,0
18-11-2025,tamil nadu,thiruvallur,600076,1,1,0
18-11-2025,tamil nadu,thiruvallur,600089,1,0,0
18-11-2025,tamil nadu,thiruvallur,600109,1,0,0
18-11-2025,tamil nadu,thiruvallur,601203,8,1,0
18-11-2025,tamil nadu,thiruvallur,601204,3,1,0
18-11-2025,tamil nadu,thiruvallur,602021,0,1,0
18-11-2025,tamil nadu,thiruvallur,602025,1,2,0
18-11-2025,tamil nadu,thiruvallur,631206,1,0,0
18-11-2025,tamil nadu,thiruvallur,631210,1,0,0
18-11-2025,tamil nadu,thiruvallur,631302,2,0,0
18-11-2025,tamil nadu,viluppuram,604303,1,1,0
18-11-2025,tamil nadu,viluppuram,605104,1,0,0
18-11-2025,tamil nadu,viluppuram,605105,3,0,0
18-11-2025,tamil nadu,viluppuram,605108,0,1,0
18-11-2025,tamil nadu,viluppuram,605751,1,0,0
18-11-2025,tamil nadu,viluppuram,605752,1,0,0
18-11-2025,tamil nadu,viluppuram,606104,1,0,0
18-11-2025,tamil nadu,viluppuram,606301,2,0,0
18-11-2025,tamil nadu,viluppuram,606305,0,1,0
18-11-2025,tamil nadu,viluppuram,607203,1,0,0
18-11-2025,telangana,jayashankar bhupalapally,506168,1,1,0
18-11-2025,telangana,ranga reddy,501510,0,1,0
18-11-2025,uttar pradesh,firozabad,224121,1,1,0
18-11-2025,uttar pradesh,firozabad,224135,1,0,0
18-11-2025,uttar pradesh,firozabad,224161,2,8,0
18-11-2025,uttar pradesh,firozabad,224205,2,0,0
18-11-2025,uttar pradesh,firozabad,224207,1,0,0
18-11-2025,uttar pradesh,firozabad,225407,1,0,0
18-11-2025,uttar pradesh,mahrajganj,273155,3,1,0
18-11-2025,uttar pradesh,mahrajganj,273158,2,3,0
18-11-2025,uttar pradesh,mahrajganj,273305,5,4,1
18-11-2025,assam,sivasagar,785666,1,0,0
18-11-2025,assam,sivasagar,785672,1,0,0
18-11-2025,assam,sivasagar,785692,1,0,0
18-11-2025,assam,south salmara mancachar,783127,2,0,0
18-11-2025,bihar,aurangabad,824101,0,2,0
18-11-2025,gujarat,ahmedabad,380055,1,1,0
18-11-2025,gujarat,ahmedabad,380059,0,1,0
18-11-2025,gujarat,ahmedabad,382440,2,0,0
18-11-2025,gujarat,ahmedabad,382449,1,0,0
18-11-2025,gujarat,banas kantha,385210,4,0,0
18-11-2025,gujarat,banas kantha,385330,2,0,0
18-11-2025,gujarat,banas kantha,385410,10,1,0
18-11-2025,gujarat,banas kantha,385540,1,1,0
18-11-2025,jammu and kashmir,baramulla,193121,6,1,0
18-11-2025,jammu and kashmir,baramulla,193122,4,2,0
18-11-2025,jammu and kashmir,baramulla,193404,5,0,0
18-11-2025,jharkhand,koderma,825409,4,1,0
18-11-2025,jharkhand,pakur,816107,1,1,0
18-11-2025,karnataka,bagalkote,587116,13,4,0
18-11-2025,karnataka,bagalkote,587121,2,1,0
18-11-2025,karnataka,bagalkote,587315,7,0,0
18-11-2025,karnataka,bengaluru rural,562129,3,1,0
18-11-2025,karnataka,chamarajanagar,571111,12,0,0
18-11-2025,karnataka,chamarajanagar,571127,6,1,0
18-11-2025,karnataka,chamarajanagar,571128,1,0,1
18-11-2025,karnataka,chamarajanagar,571440,19,0,0
18-11-2025,karnataka,chamarajanagar,571127,2,0,0
18-11-2025,karnataka,chamarajanagar,571440,2,0,0
18-11-2025,karnataka,chikkamagaluru,577116,1,1,0
18-11-2025,karnataka,chikkamagaluru,577550,1,0,0
18-11-2025,karnataka,chikkaballapura,561213,1,1,0
18-11-2025,karnataka,chikkaballapura,563146,2,1,0
18-11-2025,karnataka,chikkamagaluru,577228,1,0,0
18-11-2025,karnataka,davanagere,577001,7,0,0
18-11-2025,karnataka,davanagere,577002,12,1,0
18-11-2025,karnataka,davanagere,577215,1,0,0
18-11-2025,karnataka,davanagere,577223,1,0,0
18-11-2025,karnataka,davanagere,577528,1,0,0
18-11-2025,karnataka,davanagere,577556,3,0,0
18-11-2025,karnataka,hassan,573112,1,0,0
18-11-2025,karnataka,hassan,573122,1,0,0
18-11-2025,karnataka,hassan,573162,1,0,0
18-11-2025,karnataka,hassan,573218,0,1,0
18-11-2025,karnataka,hassan,573225,1,0,0
18-11-2025,karnataka,shivamogga,577204,1,0,0
18-11-2025,karnataka,shivamogga,577216,2,0,0
18-11-2025,karnataka,shivamogga,577222,2,0,0
18-11-2025,andhra pradesh,ananthapuramu,515261,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515281,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515341,2,0,0
18-11-2025,andhra pradesh,ananthapuramu,515435,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515767,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515231,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515641,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515671,2,0,0
18-11-2025,andhra pradesh,ananthapuramu,515761,1,0,0
18-11-2025,andhra pradesh,ananthapuramu,515871,4,0,0
18-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533221,1,0,0
18-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533255,1,0,0
18-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533305,1,0,0
18-11-2025,west bengal,malda,732205,2,1,0
18-11-2025,west bengal,purulia,723103,2,3,0
18-11-2025,west bengal,purulia,723126,3,1,0
18-11-2025,west bengal,purulia,723145,3,0,0
18-11-2025,west bengal,purulia,723151,1,0,0
18-11-2025,west bengal,purulia,723156,0,1,0
18-11-2025,west bengal,purulia,723212,2,0,0
18-11-2025,karnataka,bengaluru rural,561204,5,0,0
18-11-2025,karnataka,bengaluru rural,562114,7,0,0
18-11-2025,karnataka,bengaluru rural,562130,1,0,0
18-11-2025,karnataka,chamarajanagar,571442,1,0,0
18-11-2025,karnataka,chamarajanagar,571111,1,0,0
18-11-2025,karnataka,chikkamagaluru,577130,1,0,0
18-11-2025,karnataka,chikkaballapura,561207,12,0,0
18-11-2025,karnataka,chikkaballapura,561211,1,0,0
18-11-2025,karnataka,chikkaballapura,562101,4,0,0
18-11-2025,karnataka,chikkaballapura,562102,4,1,0
18-11-2025,karnataka,chikkaballapura,563124,2,0,0
18-11-2025,karnataka,chikkaballapura,563125,4,1,0
18-11-2025,karnataka,chikkaballapura,563159,1,0,0
18-11-2025,karnataka,davanagere,577231,1,0,0
18-11-2025,karnataka,davanagere,577516,2,0,0
18-11-2025,karnataka,davanagere,577530,3,0,0
18-11-2025,karnataka,davanagere,577553,2,0,0
18-11-2025,karnataka,davanagere,583125,1,0,0
18-11-2025,karnataka,davanagere,583137,1,0,0
18-11-2025,karnataka,hassan,573165,1,0,0
18-11-2025,karnataka,shivamogga,577201,4,2,0
18-11-2025,karnataka,shivamogga,577202,2,0,0
18-11-2025,karnataka,shivamogga,577214,2,0,0
18-11-2025,karnataka,shivamogga,577225,3,0,0
18-11-2025,karnataka,shivamogga,577243,2,0,0
18-11-2025,karnataka,shivamogga,577301,1,1,0
18-11-2025,karnataka,shivamogga,577418,1,0,0
18-11-2025,karnataka,shivamogga,577434,4,2,0
18-11-2025,karnataka,tumakuru,572101,2,1,0
18-11-2025,karnataka,tumakuru,572114,1,0,0
18-11-2025,karnataka,tumakuru,572117,1,0,0
18-11-2025,karnataka,tumakuru,572126,1,0,0
18-11-2025,karnataka,tumakuru,572138,1,0,0
18-11-2025,karnataka,tumakuru,572214,1,1,0
18-11-2025,kerala,kasaragod,671314,1,0,0
18-11-2025,kerala,kasaragod,671533,2,0,0
18-11-2025,madhya pradesh,narsimhapur,487334,2,0,0
18-11-2025,maharashtra,buldhana,443001,1,0,0
18-11-2025,maharashtra,buldhana,443106,1,0,0
18-11-2025,maharashtra,buldhana,444312,1,0,0
18-11-2025,maharashtra,gondia,441702,1,0,0
18-11-2025,maharashtra,gondia,441916,3,0,0
18-11-2025,maharashtra,mumbai suburban,400067,1,0,0
18-11-2025,maharashtra,mumbai suburban,400078,1,0,0
18-11-2025,maharashtra,mumbai suburban,400084,0,1,0
18-11-2025,maharashtra,nandurbar,425409,1,0,0
18-11-2025,mizoram,mamit,796431,1,0,0
18-11-2025,odisha,angul,759143,0,1,0
18-11-2025,odisha,bargarh,768110,3,0,0
18-11-2025,odisha,jagatsinghapur,754160,4,0,0
18-11-2025,odisha,jajpur,755008,1,0,0
18-11-2025,odisha,jajpur,755011,1,0,0
18-11-2025,odisha,jajpur,755014,1,1,0
18-11-2025,odisha,jajpur,755018,1,0,0
18-11-2025,odisha,keonjhar,758002,1,0,0
18-11-2025,odisha,keonjhar,758020,1,0,0
18-11-2025,odisha,keonjhar,758030,1,0,0
18-11-2025,odisha,keonjhar,758035,2,1,0
18-11-2025,odisha,keonjhar,758038,2,1,0
18-11-2025,odisha,keonjhar,758041,2,0,0
18-11-2025,odisha,keonjhar,758080,3,0,0
18-11-2025,odisha,khordha,751002,0,1,0
18-11-2025,odisha,khordha,751018,1,0,0
18-11-2025,odisha,khordha,751031,3,0,0
18-11-2025,odisha,khordha,752027,1,0,0
18-11-2025,odisha,khordha,752031,2,0,0
18-11-2025,odisha,khordha,752035,1,1,0
18-11-2025,odisha,khordha,752057,3,0,0
18-11-2025,odisha,khordha,752102,0,0,1
18-11-2025,odisha,khordha,754001,2,0,0
18-11-2025,odisha,nabarangpur,764063,1,0,0
18-11-2025,odisha,nabarangpur,764071,4,1,0
18-11-2025,odisha,nabarangpur,764074,3,1,1
18-11-2025,odisha,sonepur,767016,3,0,0
18-11-2025,odisha,sonepur,767019,2,0,0
18-11-2025,odisha,sundargarh,770016,3,0,0
18-11-2025,odisha,sundargarh,770017,4,0,0
18-11-2025,odisha,sundargarh,770076,0,1,0
18-11-2025,odisha,jajpur,755018,1,0,0
18-11-2025,assam,sivasagar,785681,10,0,0
18-11-2025,assam,sivasagar,785685,2,2,0
18-11-2025,assam,sivasagar,785697,0,3,0
18-11-2025,assam,south salmara mancachar,783135,5,4,0
18-11-2025,bihar,aurangabad,824301,1,0,0
18-11-2025,bihar,purbi champaran,845303,0,1,0
18-11-2025,gujarat,ahmedabad,380001,4,1,0
18-11-2025,gujarat,ahmedabad,380007,1,0,0
18-11-2025,gujarat,ahmedabad,380013,1,1,0
18-11-2025,gujarat,ahmedabad,380026,2,1,0
18-11-2025,gujarat,ahmedabad,382345,1,1,0
18-11-2025,gujarat,banas kantha,385010,1,0,0
18-11-2025,gujarat,banas kantha,385110,1,2,0
18-11-2025,gujarat,banas kantha,385310,12,5,0
18-11-2025,gujarat,banas kantha,385421,6,4,0
18-11-2025,gujarat,banas kantha,385520,6,0,0
18-11-2025,jammu and kashmir,budgam,191111,6,1,0
18-11-2025,jammu and kashmir,budgam,191112,3,0,0
18-11-2025,jammu and kashmir,budgam,192121,0,1,0
18-11-2025,jammu and kashmir,bandipora,193504,3,2,0
18-11-2025,jammu and kashmir,baramulla,193201,5,1,0
18-11-2025,jammu and kashmir,baramulla,193401,1,0,0
18-11-2025,jharkhand,palamu,822116,1,0,0
18-11-2025,karnataka,bagalkote,587114,4,0,0
18-11-2025,karnataka,bagalkote,587115,3,0,0
18-11-2025,karnataka,bagalkote,587117,2,1,0
18-11-2025,karnataka,bagalkote,587125,7,0,0
18-11-2025,karnataka,bagalkote,587205,2,0,0
18-11-2025,karnataka,bagalkote,587206,5,1,0
18-11-2025,karnataka,bagalkote,587301,12,3,0
18-11-2025,karnataka,bagalkote,587313,3,2,0
18-11-2025,punjab,ferozepur,152116,1,0,0
18-11-2025,punjab,shahid bhagat singh nagar,144505,2,0,0
18-11-2025,rajasthan,jalore,343001,5,1,0
18-11-2025,rajasthan,jalore,343021,1,0,0
18-11-2025,rajasthan,jalore,343023,1,0,0
18-11-2025,rajasthan,jalore,343028,1,1,0
18-11-2025,rajasthan,jalore,343042,4,0,0
18-11-2025,rajasthan,jhunjhunu,331028,1,1,0
18-11-2025,rajasthan,jhunjhunu,332716,1,1,0
18-11-2025,rajasthan,jhunjhunu,333011,1,0,0
18-11-2025,rajasthan,jhunjhunu,333026,4,1,0
18-11-2025,rajasthan,jhunjhunu,333028,0,1,0
18-11-2025,rajasthan,jhunjhunu,333031,0,1,0
18-11-2025,rajasthan,jhunjhunu,333032,5,0,0
18-11-2025,rajasthan,jhunjhunu,333042,6,2,0
18-11-2025,tamil nadu,kanniyakumari,629002,2,0,0
18-11-2025,tamil nadu,kanniyakumari,629163,1,0,0
18-11-2025,tamil nadu,kanniyakumari,629168,1,0,0
18-11-2025,tamil nadu,kanniyakumari,629169,2,0,0
18-11-2025,tamil nadu,kanniyakumari,629302,2,0,0
18-11-2025,tamil nadu,kanniyakumari,629851,3,1,0
18-11-2025,tamil nadu,thiruvallur,601102,1,0,0
18-11-2025,tamil nadu,thiruvallur,601202,1,0,0
18-11-2025,tamil nadu,thiruvallur,602105,1,0,0
18-11-2025,tamil nadu,thiruvallur,631205,1,0,0
18-11-2025,tamil nadu,thiruvallur,631402,2,0,0
18-11-2025,tamil nadu,viluppuram,604205,1,0,0
18-11-2025,tamil nadu,viluppuram,604307,1,0,0
18-11-2025,tamil nadu,viluppuram,605107,2,0,0
18-11-2025,tamil nadu,viluppuram,605402,4,1,0
18-11-2025,tamil nadu,viluppuram,605755,1,2,0
18-11-2025,tamil nadu,viluppuram,605759,2,0,0
18-11-2025,tamil nadu,viluppuram,605766,2,0,0
18-11-2025,tamil nadu,viluppuram,605802,0,1,0
