date,state,district,pincode,demo_age_5_17,demo_age_17_
04-12-2025,manipur,thoubal,795101,1,6
04-12-2025,manipur,ukhrul,795145,5,24
04-12-2025,manipur,ukhrul,795149,0,6
04-12-2025,nagaland,kohima,797001,0,14
04-12-2025,nagaland,kohima,797101,0,6
04-12-2025,nagaland,mokokchung,798604,0,6
04-12-2025,nagaland,mokokchung,798618,0,4
04-12-2025,nagaland,mon,798602,1,3
04-12-2025,nagaland,niuland,797116,0,2
04-12-2025,nagaland,peren,797101,1,6
04-12-2025,nagaland,phek,797102,0,1
04-12-2025,nagaland,shamator,798628,0,2
04-12-2025,punjab,sri muktsar sahib,152107,0,7
04-12-2025,punjab,s.a.s nagar,140301,0,11
04-12-2025,punjab,s.a.s nagar,160062,0,3
04-12-2025,punjab,s.a.s nagar,140103,2,12
04-12-2025,punjab,s.a.s nagar,140413,0,3
04-12-2025,punjab,s.a.s nagar,140507,2,30
04-12-2025,punjab,s.a.s nagar,160014,0,9
04-12-2025,punjab,s.a.s nagar,160062,1,13
04-12-2025,punjab,s.a.s nagar,160103,2,11
04-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502001,0,4
04-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502108,0,4
04-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502110,0,5
04-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502114,0,2
04-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502247,1,4
04-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502270,1,0
04-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502279,0,2
04-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502286,3,2
04-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502291,2,6
04-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502301,0,2
04-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502302,0,1
04-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502319,0,3
04-12-2025,andhra pradesh,sri potti sriramulu nellore,524003,2,10
04-12-2025,andhra pradesh,sri potti sriramulu nellore,524101,1,7
04-12-2025,andhra pradesh,sri potti sriramulu nellore,524121,2,11
04-12-2025,andhra pradesh,sri potti sriramulu nellore,524126,1,7
04-12-2025,andhra pradesh,sri potti sriramulu nellore,524132,3,14
04-12-2025,andhra pradesh,sri potti sriramulu nellore,524201,4,29
04-12-2025,andhra pradesh,sri potti sriramulu nellore,524223,0,12
04-12-2025,andhra pradesh,sri potti sriramulu nellore,524234,0,1
04-12-2025,andhra pradesh,sri potti sriramulu nellore,524240,0,3
04-12-2025,andhra pradesh,sri potti sriramulu nellore,524314,1,13
04-12-2025,andhra pradesh,sri potti sriramulu nellore,524322,1,9
04-12-2025,andhra pradesh,sri potti sriramulu nellore,524344,0,2
04-12-2025,andhra pradesh,sri potti sriramulu nellore,524411,0,2
04-12-2025,andhra pradesh,sri potti sriramulu nellore,524414,0,1
03-12-2025,west bengal,cooch behar,736101,0,3
03-12-2025,west bengal,cooch behar,736131,0,13
03-12-2025,west bengal,cooch behar,736132,0,4
03-12-2025,west bengal,cooch behar,736145,0,9
03-12-2025,west bengal,cooch behar,736157,0,4
03-12-2025,west bengal,cooch behar,736159,0,3
03-12-2025,west bengal,cooch behar,736167,0,4
03-12-2025,west bengal,cooch behar,736169,0,1
03-12-2025,west bengal,cooch behar,736172,0,2
03-12-2025,west bengal,cooch behar,736175,0,1
03-12-2025,west bengal,cooch behar,736207,0,4
03-12-2025,west bengal,north 24 parganas,700102,0,1
03-12-2025,west bengal,north 24 parganas,700122,0,6
03-12-2025,west bengal,north 24 parganas,700125,0,9
03-12-2025,west bengal,north 24 parganas,700131,0,2
03-12-2025,west bengal,north 24 parganas,743125,0,1
03-12-2025,west bengal,north 24 parganas,743127,0,5
03-12-2025,west bengal,north 24 parganas,743129,0,4
03-12-2025,west bengal,north 24 parganas,743136,0,1
03-12-2025,west bengal,north 24 parganas,743221,0,4
03-12-2025,west bengal,north 24 parganas,743235,0,5
03-12-2025,west bengal,north 24 parganas,743251,0,1
03-12-2025,west bengal,north 24 parganas,743252,0,2
03-12-2025,west bengal,north 24 parganas,743446,0,29
03-12-2025,west bengal,north 24 parganas,743456,0,4
03-12-2025,west bengal,north 24 parganas,743611,0,2
03-12-2025,west bengal,south 24 parganas,700061,0,5
03-12-2025,west bengal,south 24 parganas,700099,0,2
03-12-2025,west bengal,south 24 parganas,700141,0,3
03-12-2025,west bengal,south 24 parganas,700152,0,2
03-12-2025,west bengal,south 24 parganas,743318,1,18
03-12-2025,west bengal,south 24 parganas,743329,0,7
03-12-2025,west bengal,south 24 parganas,743348,0,1
03-12-2025,west bengal,south 24 parganas,743399,0,4
03-12-2025,west bengal,south 24 parganas,743613,0,1
05-12-2025,madhya pradesh,khandwa (east nimar),450117,0,1
05-12-2025,madhya pradesh,khandwa (east nimar),450119,0,1
05-12-2025,madhya pradesh,khandwa (east nimar),450991,2,3
05-12-2025,madhya pradesh,khandwa (east nimar),451556,0,1
05-12-2025,madhya pradesh,khargone (west nimar),451001,4,35
05-12-2025,madhya pradesh,khargone (west nimar),451220,0,2
05-12-2025,madhya pradesh,khargone (west nimar),451331,1,17
05-12-2025,maharashtra,chhatrapati sambhajinagar,431002,0,1
05-12-2025,maharashtra,mumbai,400001,0,4
05-12-2025,maharashtra,mumbai,400008,1,26
05-12-2025,maharashtra,mumbai,400014,0,8
05-12-2025,maharashtra,mumbai,400016,0,13
05-12-2025,maharashtra,mumbai,400026,0,4
05-12-2025,maharashtra,mumbai,400027,1,8
05-12-2025,maharashtra,mumbai,400034,0,6
05-12-2025,maharashtra,mumbai,400037,4,65
05-12-2025,maharashtra,raigad,400704,0,2
05-12-2025,maharashtra,raigad,402101,0,6
05-12-2025,maharashtra,raigad,402105,1,16
05-12-2025,maharashtra,raigad,402106,0,8
05-12-2025,maharashtra,raigad,402120,0,11
05-12-2025,maharashtra,raigad,402122,0,2
05-12-2025,maharashtra,raigad,402126,0,2
05-12-2025,maharashtra,raigad,402302,0,2
05-12-2025,maharashtra,raigad,402401,1,24
05-12-2025,maharashtra,raigad,402402,0,2
05-12-2025,maharashtra,raigad,402403,0,6
05-12-2025,maharashtra,raigad,410221,2,27
05-12-2025,maharashtra,raigad,410222,0,3
05-12-2025,maharashtra,raigad,415213,1,2
05-12-2025,maharashtra,raigad,402108,0,1
05-12-2025,maharashtra,raigad,410210,0,2
05-12-2025,manipur,churachandpur,795124,0,1
05-12-2025,manipur,churachandpur,795139,2,9
05-12-2025,manipur,jiribam,795116,2,11
05-12-2025,manipur,senapati,795007,6,7
05-12-2025,manipur,senapati,795106,7,8
05-12-2025,manipur,senapati,795134,0,1
05-12-2025,manipur,senapati,795146,1,0
05-12-2025,manipur,senapati,795149,0,3
05-12-2025,manipur,ukhrul,795144,0,3
05-12-2025,meghalaya,ri bhoi,793101,0,6
05-12-2025,meghalaya,ri bhoi,793102,3,21
05-12-2025,nagaland,chumoukedima,797103,1,2
05-12-2025,nagaland,dimapur,798621,0,1
05-12-2025,nagaland,kohima,797110,0,2
05-12-2025,nagaland,longleng,798618,0,2
05-12-2025,nagaland,longleng,798622,0,1
05-12-2025,nagaland,mokokchung,798601,0,11
05-12-2025,nagaland,mokokchung,798604,0,2
05-12-2025,nagaland,mokokchung,798614,0,3
05-12-2025,andhra pradesh,sri potti sriramulu nellore,524002,4,39
05-12-2025,andhra pradesh,sri potti sriramulu nellore,524126,5,19
05-12-2025,andhra pradesh,sri potti sriramulu nellore,524152,0,1
05-12-2025,andhra pradesh,sri potti sriramulu nellore,524224,1,6
05-12-2025,andhra pradesh,sri potti sriramulu nellore,524227,1,2
05-12-2025,andhra pradesh,sri potti sriramulu nellore,524301,1,3
05-12-2025,andhra pradesh,sri potti sriramulu nellore,524304,0,6
05-12-2025,andhra pradesh,sri potti sriramulu nellore,524307,0,9
05-12-2025,andhra pradesh,sri potti sriramulu nellore,524311,0,8
05-12-2025,andhra pradesh,sri potti sriramulu nellore,524318,0,2
05-12-2025,andhra pradesh,sri potti sriramulu nellore,524342,0,1
05-12-2025,andhra pradesh,sri potti sriramulu nellore,524346,0,5
05-12-2025,andhra pradesh,sri potti sriramulu nellore,524366,0,4
05-12-2025,andhra pradesh,sri potti sriramulu nellore,524409,0,3
05-12-2025,andhra pradesh,y.s.r. kadapa,516002,2,16
05-12-2025,andhra pradesh,y.s.r. kadapa,516003,0,14
05-12-2025,andhra pradesh,y.s.r. kadapa,516162,0,3
05-12-2025,andhra pradesh,y.s.r. kadapa,516175,0,1
05-12-2025,andhra pradesh,y.s.r. kadapa,516356,0,1
05-12-2025,andhra pradesh,y.s.r. kadapa,516411,0,3
05-12-2025,andhra pradesh,y.s.r. kadapa,516432,0,1
05-12-2025,andhra pradesh,y.s.r. kadapa,516474,0,1
05-12-2025,assam,cachar,788819,0,6
05-12-2025,assam,tamulpur,781364,0,1
05-12-2025,chhattisgarh,balrampur-ramanujganj,497001,3,37
05-12-2025,chhattisgarh,balrampur-ramanujganj,497118,2,80
05-12-2025,chhattisgarh,dakshin bastar dantewada,494449,2,8
05-12-2025,chhattisgarh,dakshin bastar dantewada,494551,0,2
05-12-2025,chhattisgarh,janjgir-champa,495668,0,3
05-12-2025,chhattisgarh,janjgir-champa,495668,0,1
05-12-2025,chhattisgarh,janjgir-champa,495671,0,1
05-12-2025,chhattisgarh,janjgir-champa,495688,0,1
05-12-2025,chhattisgarh,janjgir-champa,495689,0,1
05-12-2025,chhattisgarh,uttar bastar kanker,494230,1,4
05-12-2025,chhattisgarh,uttar bastar kanker,494776,4,89
05-12-2025,delhi,central,110055,1,27
05-12-2025,delhi,east,110031,1,51
05-12-2025,delhi,east,110053,0,0
05-12-2025,delhi,east,110092,13,129
05-12-2025,delhi,north,110007,3,25
05-12-2025,delhi,north,110084,11,94
05-12-2025,delhi,south,110016,0,7
05-12-2025,delhi,south,110017,4,41
05-12-2025,delhi,south,110049,0,15
05-12-2025,delhi,west,110018,9,124
05-12-2025,delhi,west,110058,3,28
05-12-2025,delhi,west,110059,19,251
05-12-2025,gujarat,panch mahals,388713,0,10
05-12-2025,gujarat,panch mahals,389110,3,11
05-12-2025,gujarat,panch mahals,389172,0,6
05-12-2025,gujarat,panch mahals,389220,0,7
05-12-2025,gujarat,panch mahals,389380,3,7
05-12-2025,gujarat,sabar kantha,383210,1,5
05-12-2025,gujarat,sabar kantha,383276,1,3
05-12-2025,gujarat,sabar kantha,383325,0,15
05-12-2025,gujarat,sabar kantha,383430,0,8
05-12-2025,gujarat,sabar kantha,383460,5,11
05-12-2025,gujarat,surendranagar,363020,3,8
05-12-2025,gujarat,surendranagar,363320,1,3
05-12-2025,gujarat,surendranagar,363421,3,6
05-12-2025,gujarat,surendranagar,382745,0,3
05-12-2025,gujarat,surendranagar,382755,0,2
05-12-2025,gujarat,surendranagar,382760,0,1
05-12-2025,gujarat,surendranagar,382765,2,8
05-12-2025,haryana,yamunanagar,133204,0,11
05-12-2025,haryana,yamunanagar,135003,2,27
05-12-2025,jharkhand,saraikela kharsawan,831012,2,10
05-12-2025,jharkhand,saraikela kharsawan,832109,1,1
05-12-2025,jharkhand,saraikela kharsawan,832401,0,22
05-12-2025,jharkhand,saraikela kharsawan,832402,1,2
05-12-2025,jharkhand,saraikela kharsawan,832403,0,12
05-12-2025,jharkhand,saraikela kharsawan,832404,1,11
05-12-2025,jharkhand,saraikela kharsawan,833101,0,2
05-12-2025,jharkhand,saraikela kharsawan,833102,0,4
05-12-2025,jharkhand,saraikela kharsawan,831012,0,2
05-12-2025,jharkhand,saraikela kharsawan,831014,0,1
05-12-2025,jharkhand,saraikela kharsawan,832108,0,7
05-12-2025,jharkhand,saraikela kharsawan,833101,0,4
05-12-2025,jharkhand,saraikela kharsawan,833219,0,7
05-12-2025,telangana,kumuram bheem asifabad,504219,0,1
05-12-2025,telangana,kumuram bheem asifabad,504294,0,9
05-12-2025,telangana,medchal malkajgiri,500014,0,6
05-12-2025,telangana,medchal malkajgiri,500018,7,59
05-12-2025,telangana,medchal malkajgiri,500056,2,18
05-12-2025,telangana,medchal malkajgiri,500067,0,14
05-12-2025,telangana,medchal malkajgiri,500068,2,30
05-12-2025,telangana,medchal malkajgiri,500072,11,62
05-12-2025,telangana,medchal malkajgiri,501301,3,32
05-12-2025,telangana,medchal malkajgiri,500087,0,3
05-12-2025,telangana,medchal malkajgiri,500090,0,1
05-12-2025,telangana,warangal,506132,0,8
05-12-2025,telangana,warangal,506164,0,2
05-12-2025,telangana,warangal,506369,0,4
05-12-2025,telangana,warangal,505480,0,1
05-12-2025,telangana,warangal,506006,1,5
05-12-2025,telangana,warangal,506007,0,4
05-12-2025,telangana,yadadri bhuvanagiri,508115,1,18
05-12-2025,tripura,dhalai,799273,5,58
05-12-2025,tripura,dhalai,799275,6,34
05-12-2025,tripura,dhalai,799278,0,13
05-12-2025,tripura,dhalai,799275,0,1
05-12-2025,tripura,gomati,799101,7,11
05-12-2025,tripura,gomati,799105,4,10
05-12-2025,tripura,khowai,799201,0,7
05-12-2025,tripura,north tripura,799250,1,5
05-12-2025,tripura,north tripura,799256,10,28
05-12-2025,tripura,north tripura,799263,0,10
05-12-2025,tripura,north tripura,799270,0,12
05-12-2025,tripura,north tripura,799271,2,7
05-12-2025,tripura,north tripura,799280,0,2
05-12-2025,tripura,north tripura,799288,1,0
05-12-2025,tripura,sepahijala,799105,0,2
05-12-2025,tripura,sepahijala,799131,2,52
05-12-2025,tripura,south tripura,799101,0,20
05-12-2025,tripura,south tripura,799105,1,11
05-12-2025,tripura,south tripura,799125,0,17
05-12-2025,tripura,south tripura,799142,0,5
05-12-2025,tripura,south tripura,799144,7,27
05-12-2025,tripura,south tripura,799153,0,1
05-12-2025,tripura,south tripura,799155,9,33
05-12-2025,tripura,unakoti,799264,1,3
05-12-2025,tripura,unakoti,799281,0,1
05-12-2025,tripura,west tripura,799005,0,3
05-12-2025,tripura,west tripura,799014,0,4
05-12-2025,tripura,west tripura,799103,0,20
05-12-2025,tripura,west tripura,799207,1,12
05-12-2025,uttar pradesh,bara banki,225123,0,2
05-12-2025,uttar pradesh,sant kabir nagar,221301,5,35
05-12-2025,uttar pradesh,sant kabir nagar,221402,0,26
05-12-2025,uttar pradesh,sant kabir nagar,221404,2,33
05-12-2025,punjab,sri muktsar sahib,152025,0,5
05-12-2025,punjab,sri muktsar sahib,152101,0,18
05-12-2025,punjab,s.a.s nagar,140413,0,1
05-12-2025,punjab,s.a.s nagar,140110,0,4
05-12-2025,punjab,s.a.s nagar,147506,0,3
05-12-2025,punjab,s.a.s nagar,160103,2,14
05-12-2025,sikkim,namchi,737121,0,1
05-12-2025,west bengal,cooch behar,736101,0,5
05-12-2025,west bengal,cooch behar,736145,1,9
05-12-2025,west bengal,cooch behar,736157,0,7
05-12-2025,west bengal,cooch behar,736172,0,7
05-12-2025,west bengal,cooch behar,736173,0,2
05-12-2025,west bengal,cooch behar,736175,0,1
05-12-2025,west bengal,cooch behar,736207,0,3
05-12-2025,west bengal,north 24 parganas,700059,0,1
05-12-2025,west bengal,north 24 parganas,700113,0,1
05-12-2025,west bengal,north 24 parganas,700127,0,7
05-12-2025,west bengal,north 24 parganas,700128,0,2
05-12-2025,west bengal,north 24 parganas,700129,0,8
05-12-2025,west bengal,north 24 parganas,743125,0,2
05-12-2025,west bengal,north 24 parganas,743130,0,2
05-12-2025,west bengal,north 24 parganas,743145,0,1
05-12-2025,west bengal,north 24 parganas,743422,0,1
05-12-2025,west bengal,north 24 parganas,743425,0,4
05-12-2025,west bengal,north 24 parganas,743442,0,6
05-12-2025,west bengal,north 24 parganas,743711,0,4
05-12-2025,west bengal,south 24 parganas,700084,0,5
05-12-2025,west bengal,south 24 parganas,700104,0,5
05-12-2025,west bengal,south 24 parganas,700137,0,12
05-12-2025,west bengal,south 24 parganas,700138,0,3
05-12-2025,west bengal,south 24 parganas,700152,0,2
05-12-2025,west bengal,south 24 parganas,743332,0,5
05-12-2025,west bengal,south 24 parganas,743349,1,10
05-12-2025,west bengal,south 24 parganas,743398,0,1
05-12-2025,west bengal,south 24 parganas,743611,0,1
04-12-2025,west bengal,cooch behar,735122,0,13
04-12-2025,west bengal,cooch behar,735211,0,1
04-12-2025,west bengal,cooch behar,735303,0,18
04-12-2025,west bengal,cooch behar,736134,0,10
04-12-2025,west bengal,cooch behar,736157,0,9
04-12-2025,west bengal,cooch behar,736165,0,2
04-12-2025,west bengal,cooch behar,736169,0,4
04-12-2025,west bengal,cooch behar,736171,0,5
04-12-2025,west bengal,cooch behar,736173,0,1
04-12-2025,west bengal,cooch behar,736176,0,4
04-12-2025,west bengal,cooch behar,736179,0,1
04-12-2025,west bengal,north 24 parganas,700102,1,0
04-12-2025,west bengal,north 24 parganas,700117,0,1
04-12-2025,west bengal,north 24 parganas,700119,1,10
04-12-2025,west bengal,north 24 parganas,700125,0,8
04-12-2025,west bengal,north 24 parganas,700132,0,2
04-12-2025,west bengal,north 24 parganas,700156,0,1
04-12-2025,west bengal,north 24 parganas,743123,0,1
04-12-2025,west bengal,north 24 parganas,743129,0,7
04-12-2025,west bengal,north 24 parganas,743135,0,2
04-12-2025,west bengal,north 24 parganas,743136,0,2
04-12-2025,west bengal,north 24 parganas,743329,0,2
04-12-2025,west bengal,north 24 parganas,743411,0,1
04-12-2025,west bengal,south 24 parganas,700082,0,5
04-12-2025,west bengal,south 24 parganas,700099,0,3
04-12-2025,west bengal,south 24 parganas,700105,0,6
04-12-2025,west bengal,south 24 parganas,700152,0,2
04-12-2025,west bengal,south 24 parganas,743351,0,12
04-12-2025,west bengal,south 24 parganas,743370,0,3
04-12-2025,west bengal,south 24 parganas,743374,0,17
04-12-2025,west bengal,south 24 parganas,743384,0,1
04-12-2025,west bengal,south 24 parganas,743392,0,1
05-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502103,0,8
05-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502110,0,3
05-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502269,0,1
05-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502307,0,5
05-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502312,1,0
05-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502313,1,1
05-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502319,1,7
07-12-2025,andhra pradesh,y.s.r. kadapa,516162,0,3
07-12-2025,andhra pradesh,y.s.r. kadapa,516172,2,6
07-12-2025,andhra pradesh,y.s.r. kadapa,516173,0,1
07-12-2025,andhra pradesh,y.s.r. kadapa,516193,1,3
07-12-2025,andhra pradesh,y.s.r. kadapa,516228,0,1
07-12-2025,andhra pradesh,y.s.r. kadapa,516339,0,2
07-12-2025,andhra pradesh,y.s.r. kadapa,516362,1,15
07-12-2025,andhra pradesh,y.s.r. kadapa,516401,0,1
07-12-2025,andhra pradesh,y.s.r. kadapa,516444,0,3
07-12-2025,andhra pradesh,y.s.r. kadapa,516502,0,2
07-12-2025,assam,cachar,788818,0,1
07-12-2025,assam,cachar,788931,0,2
07-12-2025,assam,tamulpur,781354,0,1
07-12-2025,assam,tamulpur,781367,0,2
07-12-2025,chhattisgarh,balrampur-ramanujganj,497119,2,13
07-12-2025,chhattisgarh,dakshin bastar dantewada,494552,3,1
07-12-2025,chhattisgarh,uttar bastar kanker,494335,3,3
07-12-2025,chhattisgarh,uttar bastar kanker,494670,2,3
07-12-2025,chhattisgarh,uttar bastar kanker,494777,1,1
07-12-2025,delhi,central,110003,1,18
07-12-2025,delhi,east,110051,8,57
07-12-2025,delhi,east,110091,4,55
07-12-2025,delhi,east,110093,0,1
07-12-2025,delhi,north,110007,1,22
07-12-2025,delhi,south,110003,0,3
07-12-2025,delhi,south,110013,0,5
07-12-2025,delhi,south,110014,1,17
07-12-2025,delhi,south,110019,7,55
07-12-2025,delhi,south,110048,0,13
07-12-2025,delhi,south,110049,2,21
07-12-2025,delhi,south,110068,2,26
07-12-2025,delhi,south,110080,2,21
07-12-2025,delhi,west,110018,6,66
07-12-2025,gujarat,panch mahals,389001,12,29
07-12-2025,gujarat,panch mahals,389190,0,1
07-12-2025,gujarat,panch mahals,389240,0,1
07-12-2025,gujarat,panch mahals,389310,0,6
07-12-2025,gujarat,panch mahals,389341,1,3
07-12-2025,gujarat,panch mahals,389360,2,3
07-12-2025,gujarat,panch mahals,389370,0,5
07-12-2025,gujarat,sabar kantha,383210,0,3
07-12-2025,gujarat,sabar kantha,383215,1,2
07-12-2025,gujarat,sabar kantha,383220,0,3
07-12-2025,gujarat,sabar kantha,383225,0,3
07-12-2025,gujarat,sabar kantha,383230,0,3
07-12-2025,gujarat,sabar kantha,383235,2,2
07-12-2025,gujarat,sabar kantha,383246,0,3
07-12-2025,gujarat,sabar kantha,383330,0,1
07-12-2025,gujarat,sabar kantha,383430,0,5
07-12-2025,gujarat,sabar kantha,383434,1,0
07-12-2025,gujarat,sabar kantha,383460,1,5
07-12-2025,gujarat,surendranagar,363020,0,8
07-12-2025,gujarat,surendranagar,363410,0,5
07-12-2025,gujarat,surendranagar,363425,0,2
07-12-2025,gujarat,surendranagar,363435,1,1
07-12-2025,gujarat,surendranagar,363510,0,6
07-12-2025,gujarat,surendranagar,363530,0,1
07-12-2025,gujarat,surendranagar,382780,0,2
07-12-2025,gujarat,dangs,394715,1,1
07-12-2025,gujarat,dangs,394716,0,3
07-12-2025,haryana,yamunanagar,133103,1,2
07-12-2025,haryana,yamunanagar,135101,3,18
06-12-2025,gujarat,panch mahals,389001,9,58
06-12-2025,gujarat,panch mahals,389110,1,9
06-12-2025,gujarat,panch mahals,389210,2,14
06-12-2025,gujarat,panch mahals,389330,1,1
06-12-2025,gujarat,panch mahals,389360,1,10
06-12-2025,gujarat,panch mahals,389390,1,5
06-12-2025,gujarat,sabar kantha,383030,3,4
06-12-2025,gujarat,sabar kantha,383110,1,5
06-12-2025,gujarat,sabar kantha,383120,0,5
06-12-2025,gujarat,sabar kantha,383246,2,11
06-12-2025,gujarat,sabar kantha,383276,0,2
06-12-2025,gujarat,sabar kantha,383317,0,3
06-12-2025,gujarat,sabar kantha,383340,0,5
06-12-2025,gujarat,sabar kantha,383421,0,4
06-12-2025,gujarat,sabar kantha,383422,5,16
06-12-2025,gujarat,sabar kantha,383450,0,11
06-12-2025,gujarat,surendranagar,363002,0,7
06-12-2025,gujarat,surendranagar,363351,0,1
06-12-2025,gujarat,surendranagar,363421,2,9
06-12-2025,gujarat,surendranagar,363520,3,19
06-12-2025,haryana,yamunanagar,133206,0,2
06-12-2025,haryana,yamunanagar,135003,1,26
06-12-2025,haryana,yamunanagar,135102,2,17
06-12-2025,haryana,yamunanagar,135106,1,4
06-12-2025,jharkhand,saraikela kharsawan,831002,5,37
06-12-2025,jharkhand,saraikela kharsawan,832109,0,5
06-12-2025,jharkhand,saraikela kharsawan,832403,1,10
06-12-2025,jharkhand,saraikela kharsawan,833201,0,1
06-12-2025,jharkhand,saraikela kharsawan,833220,2,19
06-12-2025,jharkhand,saraikela kharsawan,832402,0,1
