date,state,district,pincode,age_0_5,age_5_17,age_18_greater,match
26-12-2025,bihar,patna,801117,1,0,0,False
26-12-2025,maharashtra,pune,412114,2,0,0,False
26-12-2025,punjab,ludhiana,141124,1,0,0,False
26-12-2025,rajasthan,alwar,301712,4,0,0,False
26-12-2025,rajasthan,ganganagar,335771,0,1,0,False
26-12-2025,tamil nadu,salem,636104,1,0,0,False
26-12-2025,chhattisgarh,rajnandgaon,491666,4,0,0,False
26-12-2025,chhattisgarh,uttar bastar kanker,494669,5,0,0,False
26-12-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396235,2,1,0,False
26-12-2025,gujarat,ahmedabad,382440,5,1,0,False
26-12-2025,gujarat,mahesana,382865,1,0,0,False
26-12-2025,gujarat,rajkot,364470,1,0,0,False
26-12-2025,haryana,ambala,134011,1,0,0,False
26-12-2025,jammu and kashmir,samba,184120,2,0,0,False
26-12-2025,jharkhand,gumla,835324,15,2,0,False
26-12-2025,karnataka,dakshina kannada,575027,1,0,0,False
26-12-2025,kerala,kozhikode,673019,2,0,0,False
26-12-2025,madhya pradesh,alirajpur,457893,3,2,0,False
26-12-2025,madhya pradesh,umaria,484552,6,0,0,False
26-12-2025,andhra pradesh,eluru,507121,1,0,0,False
26-12-2025,assam,dhemaji,786110,10,2,0,False
26-12-2025,bihar,saran,841247,0,1,0,False
26-12-2025,chandigarh,chandigarh,160103,0,1,0,False
26-12-2025,uttar pradesh,bara banki,227302,3,0,0,False
26-12-2025,uttar pradesh,bulandshahr,202390,4,4,0,False
26-12-2025,uttar pradesh,bulandshahr,245403,3,1,0,False
26-12-2025,uttar pradesh,bulandshahr,245408,4,1,0,False
26-12-2025,uttar pradesh,lucknow,227105,1,2,0,False
26-12-2025,uttar pradesh,lucknow,227309,1,2,0,False
26-12-2025,uttar pradesh,mainpuri,205142,1,1,0,False
26-12-2025,uttar pradesh,mainpuri,206302,2,6,0,False
26-12-2025,uttar pradesh,mainpuri,206303,1,1,0,False
26-12-2025,uttar pradesh,sambhal,202522,6,11,0,False
26-12-2025,uttarakhand,dehradun,248165,1,0,0,False
26-12-2025,uttarakhand,haridwar,247662,0,3,0,False
26-12-2025,west bengal,bankura,722209,1,0,0,False
26-12-2025,west bengal,cooch behar,736132,1,0,0,False
26-12-2025,west bengal,cooch behar,736173,1,0,0,False
26-12-2025,west bengal,hooghly,712422,2,1,0,False
26-12-2025,west bengal,murshidabad,742157,3,0,0,False
26-12-2025,west bengal,north 24 parganas,743195,1,0,0,False
26-12-2025,west bengal,purba bardhaman,713173,1,0,0,False
26-12-2025,madhya pradesh,jabalpur,482007,1,0,0,False
26-12-2025,madhya pradesh,niwari,472338,1,0,0,False
26-12-2025,madhya pradesh,raisen,464776,8,0,0,False
26-12-2025,maharashtra,sangli,416422,1,0,0,False
26-12-2025,puducherry,puducherry,533464,1,0,0,False
26-12-2025,puducherry,puducherry,605110,1,0,0,False
26-12-2025,punjab,jalandhar,144004,1,1,0,False
26-12-2025,rajasthan,banswara,327608,0,1,0,False
26-12-2025,rajasthan,pratapgarh,313611,6,1,0,False
26-12-2025,tamil nadu,chennai,600112,1,1,2,False
26-12-2025,telangana,mancherial,504215,1,0,0,False
26-12-2025,chhattisgarh,dakshin bastar dantewada,494111,3,0,0,False
26-12-2025,chhattisgarh,narayanpur,494661,14,3,0,False
26-12-2025,chhattisgarh,uttar bastar kanker,494230,1,0,0,False
26-12-2025,dadra and nagar haveli and daman and diu,diu,362540,2,0,0,False
26-12-2025,gujarat,amreli,365565,1,0,0,False
26-12-2025,gujarat,mahesana,382715,8,1,0,False
26-12-2025,gujarat,mahesana,382860,1,0,0,False
26-12-2025,gujarat,mahesana,384215,1,0,0,False
26-12-2025,jharkhand,east singhbhum,832110,5,0,0,False
26-12-2025,jharkhand,gumla,835201,2,0,0,False
26-12-2025,jharkhand,ramgarh,825314,0,1,0,False
26-12-2025,jharkhand,ramgarh,829117,3,0,0,False
26-12-2025,madhya pradesh,bhopal,462420,6,0,0,False
26-12-2025,uttar pradesh,baghpat,250645,3,0,0,False
26-12-2025,uttar pradesh,basti,272170,6,1,0,False
26-12-2025,uttar pradesh,budaun,202520,1,4,0,False
26-12-2025,uttar pradesh,budaun,202524,4,3,1,False
26-12-2025,uttar pradesh,budaun,243621,0,3,0,False
26-12-2025,uttar pradesh,bulandshahr,202392,4,2,0,False
26-12-2025,uttar pradesh,bulandshahr,202394,10,6,0,False
26-12-2025,uttar pradesh,farrukhabad,205302,3,2,0,False
26-12-2025,uttar pradesh,farrukhabad,207503,5,3,0,False
26-12-2025,uttar pradesh,farrukhabad,207504,4,2,0,False
26-12-2025,uttar pradesh,farrukhabad,207505,2,1,0,False
26-12-2025,uttar pradesh,fatehpur,212660,2,1,0,False
26-12-2025,uttar pradesh,firozabad,205130,1,1,0,False
26-12-2025,uttar pradesh,lucknow,227107,7,4,0,False
26-12-2025,uttar pradesh,lucknow,227125,3,1,0,False
26-12-2025,uttar pradesh,lucknow,227308,3,5,0,False
26-12-2025,uttar pradesh,unnao,229501,0,2,0,False
26-12-2025,uttar pradesh,unnao,229503,2,0,0,False
26-12-2025,uttar pradesh,unnao,241502,4,3,0,False
26-12-2025,uttar pradesh,unnao,241504,15,9,0,False
26-12-2025,uttarakhand,haridwar,246763,2,0,0,False
26-12-2025,west bengal,bankura,722112,1,1,0,False
26-12-2025,west bengal,bankura,722171,2,0,0,False
26-12-2025,west bengal,dakshin dinajpur,733149,1,0,0,False
26-12-2025,west bengal,dakshin dinajpur,733151,0,1,0,False
26-12-2025,west bengal,jalpaiguri,735136,1,0,0,False
26-12-2025,west bengal,jalpaiguri,735140,0,1,0,False
26-12-2025,west bengal,purba medinipur,721667,1,0,0,False
26-12-2025,west bengal,south 24 parganas,743385,2,0,0,False
26-12-2025,west bengal,south 24 parganas,743391,1,0,0,False
26-12-2025,west bengal,south 24 parganas,743507,1,0,0,False
26-12-2025,andhra pradesh,east godavari,507121,1,0,0,False
26-12-2025,andhra pradesh,east godavari,507129,1,0,0,False
26-12-2025,assam,goalpara,783121,2,0,0,False
26-12-2025,bihar,begusarai,851122,1,4,0,False
26-12-2025,bihar,bhagalpur,813225,1,1,0,False
26-12-2025,bihar,khagaria,851220,2,1,0,False
26-12-2025,bihar,nawada,805104,0,7,0,False
26-12-2025,bihar,purnia,854206,3,3,0,False
26-12-2025,bihar,muzaffarpur,843141,1,1,0,False
26-12-2025,bihar,muzaffarpur,843147,0,1,0,False
26-12-2025,bihar,nawada,805130,3,12,0,False
26-12-2025,bihar,patna,801502,1,1,0,False
26-12-2025,bihar,saran,841433,1,0,0,False
26-12-2025,bihar,sitamarhi,843351,1,0,0,False
26-12-2025,bihar,vaishali,844134,2,1,0,False
26-12-2025,bihar,vaishali,844141,1,1,0,False
26-12-2025,chandigarh,chandigarh,160003,1,0,0,False
26-12-2025,chhattisgarh,bijapur,494444,53,2,0,False
26-12-2025,chhattisgarh,dakshin bastar dantewada,494115,2,0,0,False
26-12-2025,chhattisgarh,dakshin bastar dantewada,494551,2,1,0,False
26-12-2025,chhattisgarh,kondagaon,494226,28,6,0,False
26-12-2025,chhattisgarh,sukma,494115,7,0,0,False
26-12-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,6,0,0,False
26-12-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396240,1,0,0,False
26-12-2025,gujarat,chhotaudepur,391155,0,0,1,False
26-12-2025,gujarat,kachchh,370240,6,0,0,False
26-12-2025,himachal pradesh,mandi,176120,1,0,0,False
26-12-2025,jammu and kashmir,udhampur,182117,11,0,0,False
26-12-2025,jharkhand,simdega,835201,5,0,0,False
26-12-2025,maharashtra,jalgaon,424209,1,0,0,False
26-12-2025,maharashtra,nagpur,441002,2,0,0,False
26-12-2025,maharashtra,nanded,431646,1,0,0,False
26-12-2025,maharashtra,palghar,401610,1,0,0,False
26-12-2025,punjab,jalandhar,144012,1,0,0,False
26-12-2025,rajasthan,ganganagar,335023,1,0,0,False
26-12-2025,rajasthan,ganganagar,335705,3,0,0,False
26-12-2025,rajasthan,sirohi,307042,2,0,0,False
26-12-2025,tamil nadu,chennai,600029,0,1,0,False
26-12-2025,tamil nadu,viluppuram,606107,1,0,0,False
26-12-2025,telangana,adilabad,504346,3,1,0,False
26-12-2025,uttar pradesh,bara banki,227131,2,0,0,False
26-12-2025,uttar pradesh,bulandshahr,202396,2,3,0,False
26-12-2025,uttar pradesh,bulandshahr,202398,10,4,0,False
26-12-2025,uttar pradesh,bulandshahr,245401,1,1,0,False
26-12-2025,uttar pradesh,bulandshahr,245402,0,2,0,False
26-12-2025,uttar pradesh,bulandshahr,245407,1,1,0,False
26-12-2025,uttar pradesh,bulandshahr,245412,4,1,0,False
26-12-2025,uttar pradesh,farrukhabad,207501,9,2,0,False
26-12-2025,uttar pradesh,firozabad,205135,4,1,0,False
26-12-2025,uttar pradesh,firozabad,205142,2,1,0,False
26-12-2025,uttar pradesh,firozabad,205147,2,0,0,False
26-12-2025,uttar pradesh,firozabad,205151,2,3,0,False
26-12-2025,uttar pradesh,firozabad,205152,1,2,0,False
26-12-2025,uttar pradesh,jaunpur,222111,1,0,0,False
26-12-2025,uttar pradesh,jaunpur,222112,1,0,0,False
26-12-2025,uttar pradesh,jaunpur,222113,1,0,0,False
26-12-2025,uttar pradesh,kanpur dehat,209715,3,1,0,False
26-12-2025,uttar pradesh,lucknow,227115,8,5,0,False
26-12-2025,uttar pradesh,lucknow,227116,1,1,0,False
26-12-2025,uttar pradesh,lucknow,227205,3,1,0,False
26-12-2025,uttar pradesh,moradabad,202411,22,6,0,False
26-12-2025,uttar pradesh,moradabad,202413,11,0,0,False
26-12-2025,uttar pradesh,moradabad,202414,1,0,0,False
26-12-2025,uttar pradesh,saharanpur,247665,1,0,0,False
26-12-2025,uttar pradesh,sambhal,202411,1,1,0,False
26-12-2025,uttar pradesh,sambhal,243640,1,1,2,False
26-12-2025,uttar pradesh,unnao,229502,2,1,0,False
26-12-2025,uttar pradesh,unnao,241503,5,3,0,False
26-12-2025,west bengal,murshidabad,742181,6,0,0,False
26-12-2025,west bengal,murshidabad,742232,2,0,0,False
26-12-2025,west bengal,north 24 parganas,700098,1,0,0,False
26-12-2025,west bengal,purba bardhaman,713501,1,0,0,False
26-12-2025,west bengal,purba medinipur,721465,1,0,0,False
26-12-2025,west bengal,south 24 parganas,743603,1,0,0,False
26-12-2025,west bengal,uttar dinajpur,733211,2,0,0,False
26-12-2025,west bengal,uttar dinajpur,733213,3,0,0,False
26-12-2025,west bengal,uttar dinajpur,733214,0,2,0,False
26-12-2025,bihar,banka,813118,0,1,0,False
26-12-2025,bihar,banka,813127,3,0,0,False
26-12-2025,bihar,bhagalpur,813206,1,0,0,False
26-12-2025,puducherry,puducherry,605014,1,0,0,False
26-12-2025,rajasthan,pratapgarh,313605,5,0,0,False
26-12-2025,uttar pradesh,bara banki,227301,5,1,0,False
26-12-2025,uttar pradesh,bareilly,262407,5,3,0,False
26-12-2025,uttar pradesh,budaun,202523,5,3,0,False
26-12-2025,uttar pradesh,budaun,202526,5,2,0,False
26-12-2025,uttar pradesh,bulandshahr,202389,6,1,0,False
26-12-2025,uttar pradesh,firozabad,205145,4,1,0,False
26-12-2025,gujarat,ahmedabad,387810,2,0,0,False
26-12-2025,gujarat,mahesana,382705,2,0,0,False
26-12-2025,gujarat,mahesana,382710,2,0,0,False
26-12-2025,gujarat,mahesana,382870,3,0,0,False
26-12-2025,jharkhand,dumka,814145,4,5,0,False
26-12-2025,jharkhand,east singhbhum,831018,0,1,0,False
26-12-2025,jharkhand,garhwa,822127,1,0,0,False
26-12-2025,karnataka,hassan,573150,1,0,0,False
26-12-2025,madhya pradesh,chhindwara,480554,2,0,0,False
26-12-2025,madhya pradesh,panna,488051,1,0,0,False
26-12-2025,madhya pradesh,panna,488058,5,1,0,False
26-12-2025,madhya pradesh,panna,488101,0,0,1,False
26-12-2025,andhra pradesh,kurnool,518319,4,1,0,False
26-12-2025,bihar,banka,813224,0,2,0,False
26-12-2025,bihar,begusarai,851119,1,0,0,False
26-12-2025,bihar,begusarai,851219,1,0,0,False
26-12-2025,bihar,bhagalpur,813223,3,0,0,False
26-12-2025,bihar,bhagalpur,813228,2,1,0,False
26-12-2025,bihar,jamui,811315,2,3,0,False
26-12-2025,bihar,jehanabad,804454,0,1,0,False
26-12-2025,bihar,lakhisarai,811315,2,0,0,False
26-12-2025,bihar,nawada,805108,0,3,0,False
26-12-2025,bihar,saharsa,852210,2,1,0,False
26-12-2025,bihar,samastipur,848237,2,2,0,False
26-12-2025,bihar,vaishali,844139,1,1,0,False
26-12-2025,chhattisgarh,bijapur,494441,6,0,0,False
26-12-2025,chhattisgarh,bijapur,494448,14,0,0,False
26-12-2025,chhattisgarh,kondagaon,494230,3,0,0,False
26-12-2025,uttar pradesh,lucknow,227101,2,0,0,False
26-12-2025,uttar pradesh,lucknow,227202,4,2,0,False
26-12-2025,uttar pradesh,mainpuri,206301,2,3,0,False
26-12-2025,uttar pradesh,mau,121705,0,3,0,False
26-12-2025,uttar pradesh,sambhal,202410,9,2,0,False
26-12-2025,uttar pradesh,sambhal,202414,3,0,0,False
26-12-2025,uttar pradesh,unnao,229881,2,1,0,False
26-12-2025,west bengal,bankura,722168,0,1,0,False
26-12-2025,west bengal,birbhum,731213,3,0,0,False
26-12-2025,west bengal,hooghly,712704,1,0,0,False
26-12-2025,west bengal,murshidabad,742182,1,0,0,False
26-12-2025,west bengal,murshidabad,742231,1,0,0,False
26-12-2025,west bengal,purba medinipur,721630,1,0,0,False
26-12-2025,west bengal,south 24 parganas,743384,0,2,0,False
26-12-2025,west bengal,uttar dinajpur,733144,1,0,0,False
26-12-2025,west bengal,uttar dinajpur,733212,2,1,0,False
27-12-2025,himachal pradesh,mandi,176120,2,0,0,False
27-12-2025,himachal pradesh,sirmaur,173022,2,0,0,False
27-12-2025,jammu and kashmir,udhampur,182117,3,0,0,False
27-12-2025,jharkhand,dumka,814145,4,7,0,False
27-12-2025,jharkhand,gumla,835324,21,3,2,False
27-12-2025,jharkhand,simdega,835201,5,0,0,False
27-12-2025,kerala,thiruvananthapuram,695581,0,1,0,False
27-12-2025,madhya pradesh,panna,488051,1,0,0,False
27-12-2025,madhya pradesh,raisen,464776,10,1,0,False
27-12-2025,madhya pradesh,tikamgarh,472338,5,0,0,False
27-12-2025,maharashtra,jalgaon,424116,2,0,0,False
27-12-2025,maharashtra,palghar,401610,1,1,0,False
27-12-2025,mizoram,aizawl,796005,2,1,0,False
27-12-2025,mizoram,lawngtlai,796772,3,1,0,False
27-12-2025,mizoram,lunglei,796730,1,0,0,False
27-12-2025,puducherry,karaikal,609603,1,0,0,False
27-12-2025,puducherry,puducherry,605106,1,0,0,False
27-12-2025,andhra pradesh,east godavari,507121,1,0,0,False
27-12-2025,assam,dibrugarh,786624,1,0,0,False
27-12-2025,bihar,banka,813118,1,0,0,False
27-12-2025,bihar,bhagalpur,813223,2,0,0,False
27-12-2025,bihar,madhepura,852210,4,14,0,False
27-12-2025,bihar,nawada,805133,0,1,0,False
27-12-2025,bihar,patna,801502,1,1,0,False
27-12-2025,bihar,vaishali,844131,0,3,0,False
27-12-2025,chandigarh,chandigarh,160055,1,0,0,False
27-12-2025,chhattisgarh,bastar,494005,18,0,0,False
27-12-2025,chhattisgarh,kondagaon,494230,4,0,0,False
27-12-2025,chhattisgarh,raipur,492006,1,0,0,False
27-12-2025,chhattisgarh,rajnandgaon,491666,6,0,0,False
27-12-2025,chhattisgarh,uttar bastar kanker,494665,5,1,0,False
27-12-2025,chhattisgarh,uttar bastar kanker,494669,10,1,0,False
27-12-2025,gujarat,junagadh,362229,1,0,0,False
27-12-2025,gujarat,mahesana,382715,6,1,0,False
27-12-2025,gujarat,mahesana,384205,1,1,0,False
27-12-2025,jharkhand,lohardaga,835304,1,0,0,False
27-12-2025,madhya pradesh,alirajpur,457893,3,5,0,False
27-12-2025,madhya pradesh,bhopal,462420,6,0,0,False
27-12-2025,madhya pradesh,tikamgarh,472446,1,0,0,False
27-12-2025,puducherry,puducherry,605007,2,0,0,False
27-12-2025,puducherry,puducherry,605014,3,0,0,False
27-12-2025,punjab,ludhiana,141017,0,1,0,False
27-12-2025,rajasthan,chittorgarh,323306,1,0,0,False
27-12-2025,rajasthan,ganganagar,335771,1,1,0,False
27-12-2025,rajasthan,udaipur,313015,0,1,0,False
27-12-2025,andhra pradesh,east godavari,533240,2,0,0,False
27-12-2025,andhra pradesh,kurnool,518319,3,0,0,False
27-12-2025,arunachal pradesh,kamle,791130,0,1,0,False
27-12-2025,assam,dhemaji,786110,3,2,0,False
27-12-2025,bihar,nawada,805130,2,13,0,False
27-12-2025,bihar,patna,800018,0,1,0,False
27-12-2025,bihar,samastipur,848220,1,0,0,False
27-12-2025,bihar,vaishali,844141,0,1,0,False
27-12-2025,chhattisgarh,bijapur,494444,43,7,4,False
27-12-2025,chhattisgarh,korba,495678,1,0,0,False
27-12-2025,chhattisgarh,raipur,492007,2,1,0,False
27-12-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,1,0,0,False
27-12-2025,gujarat,amreli,365545,1,0,0,False
27-12-2025,gujarat,mahesana,382710,3,0,0,False
27-12-2025,gujarat,mahesana,384215,1,0,0,False
27-12-2025,gujarat,surat,394230,2,1,0,False
27-12-2025,tamil nadu,chengalpattu,603202,1,0,0,False
27-12-2025,tamil nadu,kancheepuram,603404,1,0,0,False
27-12-2025,tamil nadu,the nilgiris,643228,1,0,0,False
27-12-2025,tamil nadu,tirunelveli,627810,1,0,0,False
27-12-2025,telangana,hanumakonda,506313,1,0,0,False
27-12-2025,uttar pradesh,azamgarh,224166,1,1,0,False
27-12-2025,uttar pradesh,baghpat,250515,3,0,0,False
27-12-2025,uttar pradesh,bara banki,227302,3,0,0,False
27-12-2025,uttar pradesh,budaun,202520,0,5,0,False
27-12-2025,uttar pradesh,budaun,202521,1,1,0,False
27-12-2025,uttar pradesh,bulandshahr,202389,3,2,0,False
27-12-2025,uttar pradesh,bulandshahr,245405,5,5,0,False
27-12-2025,uttar pradesh,bulandshahr,245408,7,5,0,False
27-12-2025,uttar pradesh,bulandshahr,245412,5,1,0,False
27-12-2025,uttar pradesh,farrukhabad,205302,2,1,0,False
27-12-2025,uttar pradesh,farrukhabad,206451,3,0,0,False
27-12-2025,uttar pradesh,farrukhabad,207501,5,2,0,False
27-12-2025,uttar pradesh,farrukhabad,207505,3,2,0,False
27-12-2025,uttar pradesh,firozabad,215126,0,1,0,False
27-12-2025,uttar pradesh,jaunpur,222101,1,0,0,False
27-12-2025,uttar pradesh,jaunpur,222111,0,1,0,False
27-12-2025,uttar pradesh,jaunpur,222113,1,0,0,False
27-12-2025,uttar pradesh,kanpur dehat,209715,5,3,0,False
27-12-2025,uttar pradesh,lucknow,227105,3,2,0,False
27-12-2025,uttar pradesh,lucknow,227116,1,1,0,False
27-12-2025,uttar pradesh,moradabad,202411,9,3,0,False
27-12-2025,uttar pradesh,moradabad,202415,2,0,0,False
27-12-2025,uttar pradesh,prayagraj,228411,1,0,0,False
27-12-2025,uttar pradesh,sambhal,202527,4,6,1,False
27-12-2025,uttar pradesh,unnao,229504,2,0,0,False
27-12-2025,uttar pradesh,unnao,241501,8,2,0,False
27-12-2025,uttar pradesh,unnao,241503,3,1,0,False
27-12-2025,west bengal,bankura,722177,0,1,0,False
27-12-2025,west bengal,cooch behar,736118,0,1,0,False
27-12-2025,west bengal,hooghly,712247,1,0,0,False
27-12-2025,west bengal,malda,732212,1,1,0,False
27-12-2025,west bengal,malda,732213,1,0,0,False
27-12-2025,west bengal,murshidabad,742157,1,0,0,False
27-12-2025,west bengal,murshidabad,742181,1,1,0,False
27-12-2025,west bengal,south 24 parganas,743391,1,0,0,False
27-12-2025,west bengal,uttar dinajpur,733150,2,0,0,False
27-12-2025,bihar,jehanabad,804434,0,1,0,False
27-12-2025,bihar,munger,813321,1,3,0,False
27-12-2025,bihar,muzaffarpur,843165,2,1,0,False
27-12-2025,bihar,patna,804454,0,9,0,False
27-12-2025,bihar,saran,841247,0,1,0,False
27-12-2025,chhattisgarh,bastar,494441,1,0,0,False
27-12-2025,chhattisgarh,bijapur,494447,37,1,13,False
27-12-2025,chhattisgarh,bijapur,494448,15,2,0,False
27-12-2025,chhattisgarh,dakshin bastar dantewada,494111,1,0,0,False
27-12-2025,chhattisgarh,dakshin bastar dantewada,494115,1,0,0,False
27-12-2025,chhattisgarh,dakshin bastar dantewada,494552,5,0,0,False
27-12-2025,chhattisgarh,uttar bastar kanker,494230,1,0,0,False
27-12-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396235,0,1,0,False
27-12-2025,gujarat,ahmedabad,382440,4,1,0,False
27-12-2025,gujarat,mahesana,382870,3,0,0,False
27-12-2025,himachal pradesh,mandi,171304,2,1,0,False
27-12-2025,himachal pradesh,mandi,174401,1,0,0,False
27-12-2025,jharkhand,east singhbhum,832110,3,0,0,False
27-12-2025,jharkhand,ramgarh,825101,3,1,0,False
27-12-2025,kerala,kozhikode,673019,1,1,0,False
27-12-2025,madhya pradesh,panna,488058,4,1,0,False
27-12-2025,madhya pradesh,shajapur,465331,3,1,0,False
27-12-2025,maharashtra,thane,401610,1,0,0,False
27-12-2025,puducherry,puducherry,533464,1,0,0,False
27-12-2025,puducherry,puducherry,605110,2,0,0,False
27-12-2025,rajasthan,ganganagar,335705,2,0,0,False
27-12-2025,rajasthan,jaipur,302025,1,0,0,False
27-12-2025,rajasthan,jaipur,303802,1,0,0,False
27-12-2025,rajasthan,nagaur,341542,0,1,0,False
27-12-2025,rajasthan,pratapgarh,313605,5,1,0,False
27-12-2025,tamil nadu,kancheepuram,603202,6,2,0,False
27-12-2025,tamil nadu,nagapattinam,610211,1,0,0,False
27-12-2025,tamil nadu,salem,636104,2,0,0,False
27-12-2025,tamil nadu,theni,625519,1,0,0,False
27-12-2025,tamil nadu,theni,625582,1,0,0,False
27-12-2025,telangana,mancherial,504215,1,0,0,False
27-12-2025,telangana,suryapet,508222,1,0,0,False
27-12-2025,uttar pradesh,baghpat,250645,7,1,0,False
27-12-2025,uttar pradesh,bara banki,227301,7,0,0,False
27-12-2025,uttar pradesh,budaun,202524,1,2,0,False
27-12-2025,uttar pradesh,budaun,202526,3,2,0,False
27-12-2025,uttar pradesh,bulandshahr,202392,3,6,0,False
27-12-2025,uttar pradesh,bulandshahr,202398,7,2,0,False
27-12-2025,uttar pradesh,farrukhabad,207503,1,3,0,False
27-12-2025,uttar pradesh,farrukhabad,207504,1,0,0,False
27-12-2025,uttar pradesh,fatehpur,212662,0,1,0,False
27-12-2025,uttar pradesh,firozabad,205130,1,0,0,False
27-12-2025,uttar pradesh,firozabad,205135,0,1,0,False
27-12-2025,uttar pradesh,firozabad,205142,2,1,0,False
27-12-2025,uttar pradesh,lucknow,227107,3,1,0,False
27-12-2025,uttar pradesh,mainpuri,206302,4,1,0,False
27-12-2025,uttar pradesh,mainpuri,206303,1,1,0,False
27-12-2025,uttar pradesh,mau,121705,3,2,0,False
27-12-2025,uttar pradesh,mirzapur,231310,0,2,0,False
27-12-2025,uttar pradesh,moradabad,202413,11,3,0,False
27-12-2025,uttar pradesh,sambhal,243640,0,2,0,False
27-12-2025,uttar pradesh,sant kabir nagar,272170,3,0,0,False
27-12-2025,uttar pradesh,unnao,229502,3,1,0,False
27-12-2025,uttarakhand,haridwar,247662,0,1,0,False
27-12-2025,west bengal,bankura,722209,1,0,0,False
27-12-2025,west bengal,birbhum,731213,2,0,0,False
27-12-2025,west bengal,dakshin dinajpur,733149,1,0,0,False
27-12-2025,west bengal,hooghly,712708,1,0,0,False
27-12-2025,west bengal,paschim medinipur,721502,1,0,0,False
27-12-2025,west bengal,south 24 parganas,743384,1,0,0,False
27-12-2025,west bengal,south 24 parganas,743507,1,0,0,False
27-12-2025,west bengal,uttar dinajpur,733252,2,0,0,False
27-12-2025,andhra pradesh,east godavari,507129,1,0,0,False
27-12-2025,bihar,aurangabad,824216,0,2,0,False
27-12-2025,bihar,begusarai,851225,0,1,0,False
27-12-2025,bihar,bhagalpur,813233,1,0,0,False
