date,state,district,pincode,age_0_5,age_5_17,age_18_greater
11-11-2025,nagaland,zunheboto,798601,0,1,0
11-11-2025,uttar pradesh,sant kabir nagar,221406,0,5,0
11-11-2025,west bengal,cooch behar,736135,0,1,0
11-11-2025,west bengal,cooch behar,736166,1,0,0
11-11-2025,west bengal,cooch behar,736172,1,3,0
11-11-2025,west bengal,north 24 parganas,700110,1,0,0
11-11-2025,west bengal,north 24 parganas,700135,0,1,0
11-11-2025,west bengal,north 24 parganas,743166,1,0,0
11-11-2025,west bengal,north 24 parganas,743289,1,0,0
11-11-2025,west bengal,north 24 parganas,743442,1,1,0
11-11-2025,west bengal,north 24 parganas,743446,0,1,0
11-11-2025,west bengal,south 24 parganas,700070,0,2,0
11-11-2025,west bengal,south 24 parganas,700099,1,1,0
11-11-2025,west bengal,south 24 parganas,700140,1,0,0
11-11-2025,west bengal,south 24 parganas,743312,1,0,0
11-11-2025,west bengal,south 24 parganas,743354,1,0,0
11-11-2025,west bengal,south 24 parganas,743374,2,1,0
11-11-2025,west bengal,south 24 parganas,743503,1,0,0
11-11-2025,maharashtra,chhatrapati sambhajinagar,431001,2,0,0
11-11-2025,maharashtra,mumbai,400010,4,0,0
11-11-2025,maharashtra,mumbai,400012,1,0,0
11-11-2025,maharashtra,mumbai,400022,0,1,0
11-11-2025,maharashtra,raigad,402103,1,0,0
11-11-2025,maharashtra,raigad,402109,1,0,0
11-11-2025,maharashtra,raigad,402112,1,0,0
11-11-2025,maharashtra,raigad,402122,1,0,0
11-11-2025,maharashtra,raigad,402202,1,0,0
11-11-2025,maharashtra,raigad,402303,1,0,0
11-11-2025,maharashtra,raigad,402306,1,0,0
11-11-2025,maharashtra,raigad,402401,1,0,0
11-11-2025,manipur,senapati,795002,2,0,0
11-11-2025,manipur,senapati,795114,3,0,0
11-11-2025,manipur,senapati,795122,0,1,0
11-11-2025,manipur,tamenglong,795115,0,2,0
11-11-2025,manipur,tamenglong,795146,0,1,0
11-11-2025,meghalaya,ri bhoi,793102,2,0,6
11-11-2025,meghalaya,ri bhoi,793103,0,2,2
11-11-2025,nagaland,chumoukedima,797112,0,1,0
11-11-2025,nagaland,mokokchung,798604,0,2,0
11-11-2025,nagaland,mon,798602,0,2,0
11-11-2025,nagaland,phek,797114,0,3,0
11-11-2025,nagaland,zunheboto,798619,0,1,0
11-11-2025,punjab,s.a.s nagar,160055,1,0,0
11-11-2025,punjab,s.a.s nagar,140507,1,0,0
11-11-2025,punjab,s.a.s nagar,140603,3,3,0
11-11-2025,telangana,kumuram bheem asifabad,504313,1,0,0
11-11-2025,telangana,medchal malkajgiri,500040,1,0,1
11-11-2025,telangana,medchal malkajgiri,500085,0,2,0
11-11-2025,telangana,medchal malkajgiri,500090,4,6,0
11-11-2025,telangana,medchal malkajgiri,500056,1,0,0
11-11-2025,telangana,medchal malkajgiri,500072,1,0,0
11-11-2025,telangana,medchal malkajgiri,500090,1,0,0
11-11-2025,delhi,central,110005,8,2,0
11-11-2025,delhi,east,110095,2,1,0
11-11-2025,delhi,east,110096,3,4,0
11-11-2025,delhi,south,110030,4,1,0
11-11-2025,delhi,south,110047,4,0,0
11-11-2025,delhi,south,110062,19,3,0
11-11-2025,delhi,west,110018,10,1,0
11-11-2025,gujarat,panch mahals,388713,1,2,0
11-11-2025,gujarat,panch mahals,389001,17,6,0
11-11-2025,gujarat,panch mahals,389110,1,0,0
11-11-2025,gujarat,panch mahals,389120,4,1,0
11-11-2025,gujarat,panch mahals,389265,1,0,0
11-11-2025,gujarat,panch mahals,389310,0,0,1
11-11-2025,gujarat,sabar kantha,383305,3,0,0
11-11-2025,gujarat,sabar kantha,383462,0,1,0
11-11-2025,gujarat,surendranagar,363030,2,0,0
11-11-2025,gujarat,surendranagar,363330,2,0,0
11-11-2025,gujarat,surendranagar,363427,1,1,0
11-11-2025,gujarat,surendranagar,382765,1,0,0
11-11-2025,gujarat,dangs,394730,4,0,0
11-11-2025,haryana,yamunanagar,135003,3,0,0
11-11-2025,jharkhand,saraikela kharsawan,831013,2,1,0
11-11-2025,jharkhand,saraikela kharsawan,832401,2,2,0
11-11-2025,jharkhand,saraikela kharsawan,833101,0,3,0
11-11-2025,jharkhand,saraikela kharsawan,831013,1,0,0
11-11-2025,madhya pradesh,khargone (west nimar),450551,1,0,0
11-11-2025,madhya pradesh,khargone (west nimar),451228,4,0,0
11-11-2025,madhya pradesh,khargone (west nimar),451332,1,3,0
11-11-2025,madhya pradesh,khargone (west nimar),451335,4,3,0
11-11-2025,madhya pradesh,khargone (west nimar),451441,9,6,2
11-11-2025,madhya pradesh,khargone (west nimar),451449,0,1,0
11-11-2025,telangana,warangal,506122,2,0,0
11-11-2025,telangana,warangal,506002,1,0,0
11-11-2025,telangana,yadadri bhuvanagiri,508113,2,0,0
11-11-2025,tripura,dhalai,799284,1,1,0
11-11-2025,tripura,gomati,799125,0,1,0
11-11-2025,tripura,north tripura,799251,2,0,0
11-11-2025,tripura,north tripura,799260,1,0,0
11-11-2025,tripura,north tripura,799277,0,1,0
11-11-2025,tripura,sepahijala,799115,1,2,0
11-11-2025,tripura,sepahijala,799131,3,2,1
11-11-2025,tripura,south tripura,799104,0,2,0
11-11-2025,tripura,unakoti,799264,2,0,0
11-11-2025,tripura,west tripura,799035,2,0,0
11-11-2025,tripura,west tripura,799210,0,1,0
11-11-2025,uttar pradesh,bara banki,225001,2,2,0
11-11-2025,uttar pradesh,bara banki,225414,0,1,0
11-11-2025,uttar pradesh,sant kabir nagar,221308,1,1,0
11-11-2025,west bengal,cooch behar,736101,1,0,0
11-11-2025,west bengal,cooch behar,736133,1,1,0
11-11-2025,west bengal,cooch behar,736207,2,0,0
11-11-2025,west bengal,north 24 parganas,700119,1,0,0
11-11-2025,west bengal,north 24 parganas,700127,1,0,0
11-11-2025,west bengal,south 24 parganas,700141,2,0,0
11-11-2025,west bengal,south 24 parganas,743330,1,0,0
11-11-2025,west bengal,south 24 parganas,743338,2,0,0
11-11-2025,west bengal,south 24 parganas,743347,4,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524126,2,1,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524131,1,1,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524227,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524228,2,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524305,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524321,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524343,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524346,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524401,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524406,1,0,0
11-11-2025,andhra pradesh,y.s.r. kadapa,516233,0,1,0
11-11-2025,andhra pradesh,y.s.r. kadapa,516360,3,0,0
11-11-2025,assam,cachar,788831,1,0,0
11-11-2025,chhattisgarh,balrampur-ramanujganj,497001,1,0,0
11-11-2025,chhattisgarh,balrampur-ramanujganj,497223,5,0,0
11-11-2025,chhattisgarh,dakshin bastar dantewada,494441,1,0,0
11-11-2025,chhattisgarh,dakshin bastar dantewada,494449,3,3,0
11-11-2025,chhattisgarh,uttar bastar kanker,494661,0,1,0
11-11-2025,chhattisgarh,uttar bastar kanker,494669,1,0,0
11-11-2025,delhi,central,110008,3,3,0
11-11-2025,delhi,central,110060,1,0,0
11-11-2025,delhi,south,110014,0,0,1
11-11-2025,delhi,south,110020,5,2,0
11-11-2025,delhi,south,110068,3,0,0
11-11-2025,delhi,south,110076,1,0,0
11-11-2025,delhi,west,110015,2,2,0
11-11-2025,delhi,west,110026,1,0,0
11-11-2025,delhi,west,110041,15,8,0
11-11-2025,delhi,west,110087,3,1,0
11-11-2025,gujarat,panch mahals,389260,2,0,0
11-11-2025,gujarat,panch mahals,389360,2,0,0
11-11-2025,gujarat,panch mahals,389365,7,0,0
11-11-2025,gujarat,sabar kantha,383220,2,0,0
11-11-2025,gujarat,sabar kantha,383245,1,0,0
11-11-2025,gujarat,sabar kantha,383251,1,0,0
11-11-2025,gujarat,sabar kantha,383307,1,0,0
11-11-2025,gujarat,sabar kantha,383460,1,0,0
11-11-2025,gujarat,surendranagar,363020,1,0,0
11-11-2025,gujarat,surendranagar,363115,1,0,0
11-11-2025,gujarat,dangs,394715,1,0,0
11-11-2025,gujarat,dangs,394716,1,0,0
11-11-2025,haryana,yamunanagar,135133,4,0,0
11-11-2025,jharkhand,saraikela kharsawan,831012,1,1,0
11-11-2025,jharkhand,saraikela kharsawan,832403,2,0,0
11-11-2025,jharkhand,saraikela kharsawan,832403,1,1,0
11-11-2025,madhya pradesh,khandwa (east nimar),450551,5,1,0
11-11-2025,madhya pradesh,khargone (west nimar),451111,4,2,0
11-11-2025,madhya pradesh,khargone (west nimar),451113,4,3,0
11-11-2025,madhya pradesh,khargone (west nimar),451221,2,1,0
11-11-2025,madhya pradesh,khargone (west nimar),451442,3,1,0
11-11-2025,madhya pradesh,khargone (west nimar),451660,1,1,1
11-11-2025,maharashtra,mumbai,400005,1,0,0
11-11-2025,maharashtra,mumbai,400025,1,0,0
11-11-2025,maharashtra,mumbai,400034,1,0,0
11-11-2025,maharashtra,mumbai,400078,0,0,1
11-11-2025,maharashtra,raigad,402111,1,0,0
11-11-2025,maharashtra,raigad,402120,1,0,0
11-11-2025,maharashtra,raigad,410206,9,2,0
11-11-2025,maharashtra,raigad,410208,2,2,0
11-11-2025,maharashtra,raigad,410209,1,0,0
11-11-2025,manipur,bishnupur,795134,1,2,0
11-11-2025,manipur,senapati,795015,2,0,0
11-11-2025,manipur,senapati,795145,0,1,0
11-11-2025,manipur,tamenglong,795147,2,1,0
11-11-2025,manipur,tamenglong,795159,4,2,0
11-11-2025,meghalaya,ri bhoi,793105,0,0,5
11-11-2025,meghalaya,ri bhoi,793116,0,0,1
11-11-2025,nagaland,dimapur,797116,1,0,0
11-11-2025,nagaland,dimapur,798621,1,0,0
11-11-2025,nagaland,mon,798621,4,3,0
11-11-2025,nagaland,tuensang,798626,0,1,0
11-11-2025,nagaland,zunheboto,797109,0,1,0
11-11-2025,nagaland,zunheboto,798620,1,0,0
11-11-2025,punjab,sri muktsar sahib,152025,0,1,0
11-11-2025,punjab,sri muktsar sahib,152114,1,0,0
11-11-2025,punjab,s.a.s nagar,140103,2,0,0
11-11-2025,punjab,s.a.s nagar,140306,2,2,0
11-11-2025,punjab,s.a.s nagar,140401,1,0,0
11-11-2025,punjab,s.a.s nagar,140604,1,0,0
11-11-2025,telangana,medchal malkajgiri,500037,4,0,0
11-11-2025,telangana,medchal malkajgiri,500049,1,0,0
11-11-2025,telangana,medchal malkajgiri,500055,4,0,0
11-11-2025,telangana,warangal,506314,2,0,0
11-11-2025,telangana,warangal,506391,1,0,0
11-11-2025,telangana,warangal,506006,1,0,0
11-11-2025,telangana,yadadri bhuvanagiri,508111,2,0,0
11-11-2025,telangana,yadadri bhuvanagiri,508116,2,0,0
11-11-2025,tripura,dhalai,799275,3,3,0
11-11-2025,tripura,dhalai,799286,1,0,0
11-11-2025,tripura,north tripura,799253,1,1,0
11-11-2025,tripura,north tripura,799256,1,0,0
11-11-2025,tripura,north tripura,799262,2,0,0
11-11-2025,tripura,north tripura,799288,1,0,0
11-11-2025,tripura,south tripura,799101,1,2,0
11-11-2025,tripura,south tripura,799143,3,2,1
11-11-2025,tripura,south tripura,799156,1,1,0
11-11-2025,tripura,unakoti,799281,1,0,0
11-11-2025,tripura,unakoti,799290,1,1,0
11-11-2025,tripura,west tripura,799012,2,0,0
11-11-2025,tripura,west tripura,799211,3,4,0
11-11-2025,uttar pradesh,sant kabir nagar,221301,1,0,0
11-11-2025,uttar pradesh,sant kabir nagar,221310,1,2,0
11-11-2025,uttar pradesh,sant kabir nagar,221401,0,3,0
11-11-2025,uttar pradesh,sant kabir nagar,221402,2,0,0
11-11-2025,uttar pradesh,sant kabir nagar,221404,4,2,0
11-11-2025,west bengal,cooch behar,736134,1,0,0
11-11-2025,west bengal,north 24 parganas,743235,0,1,0
11-11-2025,west bengal,north 24 parganas,743263,2,0,0
11-11-2025,west bengal,north 24 parganas,743425,1,0,0
11-11-2025,west bengal,north 24 parganas,743711,0,1,0
11-11-2025,west bengal,south 24 parganas,700145,1,0,0
11-11-2025,west bengal,south 24 parganas,700150,1,0,0
11-11-2025,west bengal,south 24 parganas,743357,2,0,0
11-11-2025,west bengal,south 24 parganas,743371,1,1,0
11-11-2025,west bengal,south 24 parganas,743373,4,1,0
11-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502278,1,0,0
11-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502286,2,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524005,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524307,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524341,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524402,1,0,0
11-11-2025,andhra pradesh,y.s.r. kadapa,516309,1,0,0
11-11-2025,maharashtra,raigad,400702,2,0,0
11-11-2025,maharashtra,raigad,402107,3,0,0
11-11-2025,maharashtra,raigad,402308,3,0,0
11-11-2025,maharashtra,raigad,410202,0,1,0
11-11-2025,manipur,bishnupur,795126,1,0,0
11-11-2025,manipur,chandel,795102,0,1,0
11-11-2025,manipur,chandel,795131,0,3,0
11-11-2025,manipur,churachandpur,795124,0,1,0
11-11-2025,manipur,kakching,795103,0,4,0
11-11-2025,manipur,senapati,795104,1,1,0
11-11-2025,manipur,senapati,795150,0,1,0
11-11-2025,manipur,thoubal,795148,0,0,1
11-11-2025,manipur,ukhrul,795142,4,4,0
11-11-2025,nagaland,dimapur,797112,3,2,0
11-11-2025,nagaland,mokokchung,798617,1,0,0
11-11-2025,nagaland,mon,798603,0,3,0
11-11-2025,punjab,sri muktsar sahib,152101,3,0,0
11-11-2025,punjab,sri muktsar sahib,152112,1,0,0
11-11-2025,punjab,s.a.s nagar,160103,3,0,0
11-11-2025,punjab,s.a.s nagar,140103,2,0,0
11-11-2025,punjab,s.a.s nagar,140301,9,1,0
11-11-2025,punjab,s.a.s nagar,140307,1,0,0
11-11-2025,punjab,s.a.s nagar,140901,1,0,0
11-11-2025,punjab,s.a.s nagar,160103,3,0,0
11-11-2025,telangana,kumuram bheem asifabad,504273,1,1,0
11-11-2025,telangana,medchal malkajgiri,500056,1,1,0
11-11-2025,telangana,medchal malkajgiri,500087,2,0,0
11-11-2025,telangana,medchal malkajgiri,500100,3,0,0
11-11-2025,telangana,medchal malkajgiri,500055,1,0,0
11-11-2025,telangana,warangal,506332,2,0,0
11-11-2025,telangana,warangal,506013,1,1,0
11-11-2025,telangana,yadadri bhuvanagiri,508101,1,0,0
11-11-2025,telangana,yadadri bhuvanagiri,508253,2,0,0
11-11-2025,tripura,dhalai,799264,1,1,0
11-11-2025,tripura,dhalai,799273,0,1,0
11-11-2025,tripura,dhalai,799289,2,1,0
11-11-2025,tripura,gomati,799114,0,1,0
11-11-2025,tripura,north tripura,799250,1,1,0
11-11-2025,tripura,north tripura,799254,1,1,0
11-11-2025,tripura,north tripura,799271,0,2,0
11-11-2025,tripura,sepahijala,799100,1,0,0
11-11-2025,tripura,south tripura,799144,0,1,0
11-11-2025,tripura,south tripura,799145,3,1,0
11-11-2025,tripura,south tripura,799155,2,1,0
11-11-2025,tripura,unakoti,799263,1,0,0
11-11-2025,tripura,unakoti,799277,1,0,0
11-11-2025,tripura,west tripura,799006,1,0,0
11-11-2025,tripura,west tripura,799009,1,1,0
11-11-2025,tripura,west tripura,799102,3,0,0
11-11-2025,tripura,west tripura,799201,2,0,0
11-11-2025,tripura,west tripura,799202,0,1,0
11-11-2025,tripura,west tripura,799212,1,1,0
11-11-2025,gujarat,sabar kantha,383120,1,0,0
11-11-2025,gujarat,sabar kantha,383240,1,0,0
11-11-2025,gujarat,sabar kantha,383255,3,0,0
11-11-2025,gujarat,sabar kantha,383270,3,1,0
11-11-2025,gujarat,sabar kantha,383276,1,0,0
11-11-2025,gujarat,sabar kantha,383350,1,0,0
11-11-2025,gujarat,sabar kantha,383421,0,1,0
11-11-2025,gujarat,surendranagar,363310,5,0,0
11-11-2025,gujarat,surendranagar,363410,1,1,1
11-11-2025,gujarat,surendranagar,363421,1,0,0
11-11-2025,gujarat,surendranagar,363435,1,0,0
11-11-2025,gujarat,surendranagar,363520,2,0,0
11-11-2025,gujarat,surendranagar,382745,1,0,0
11-11-2025,haryana,yamunanagar,133204,5,0,0
11-11-2025,jharkhand,saraikela kharsawan,833102,1,0,0
11-11-2025,jharkhand,saraikela kharsawan,833220,1,2,0
11-11-2025,madhya pradesh,khandwa (east nimar),450112,1,0,0
11-11-2025,madhya pradesh,khandwa (east nimar),450771,2,0,0
11-11-2025,madhya pradesh,khargone (west nimar),451115,6,3,0
11-11-2025,madhya pradesh,khargone (west nimar),451220,1,0,0
11-11-2025,madhya pradesh,khargone (west nimar),451440,1,0,0
11-11-2025,maharashtra,mumbai,400016,3,0,0
11-11-2025,maharashtra,mumbai,400019,3,0,0
11-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502220,1,0,0
11-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502248,1,0,0
11-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502307,0,1,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524002,2,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524121,0,2,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524222,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524230,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524303,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524315,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524322,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524407,1,0,0
11-11-2025,andhra pradesh,sri potti sriramulu nellore,524414,1,0,0
11-11-2025,andhra pradesh,y.s.r. kadapa,516002,1,0,1
11-11-2025,andhra pradesh,y.s.r. kadapa,516172,1,0,0
11-11-2025,andhra pradesh,y.s.r. kadapa,516237,1,0,0
11-11-2025,andhra pradesh,y.s.r. kadapa,516434,0,1,0
11-11-2025,assam,cachar,788830,1,0,0
11-11-2025,chhattisgarh,balrampur-ramanujganj,497119,3,0,0
11-11-2025,chhattisgarh,balrampur-ramanujganj,497220,2,4,0
11-11-2025,chhattisgarh,uttar bastar kanker,494334,0,1,0
11-11-2025,chhattisgarh,uttar bastar kanker,494771,1,0,0
11-11-2025,delhi,east,110031,6,3,0
11-11-2025,delhi,north,110006,8,1,0
11-11-2025,delhi,north,110007,7,0,0
11-11-2025,delhi,south,110024,1,0,0
11-11-2025,delhi,south,110044,8,7,0
11-11-2025,delhi,south,110048,1,0,0
11-11-2025,delhi,south,110080,3,0,0
11-11-2025,delhi,west,110027,3,0,0
11-11-2025,uttar pradesh,sant kabir nagar,221306,0,4,0
11-11-2025,uttar pradesh,sant kabir nagar,221309,1,5,0
11-11-2025,uttar pradesh,sant kabir nagar,221314,3,2,0
11-11-2025,west bengal,cooch behar,735301,2,1,0
11-11-2025,west bengal,cooch behar,735303,1,3,0
11-11-2025,west bengal,cooch behar,736146,1,2,0
11-11-2025,west bengal,cooch behar,736159,1,0,0
11-11-2025,west bengal,cooch behar,736171,0,1,0
11-11-2025,west bengal,north 24 parganas,700133,1,0,0
11-11-2025,west bengal,north 24 parganas,743426,1,0,0
11-11-2025,west bengal,north 24 parganas,743456,1,0,0
11-11-2025,west bengal,south 24 parganas,700082,2,1,0
11-11-2025,west bengal,south 24 parganas,700104,1,0,0
11-11-2025,west bengal,south 24 parganas,743332,0,1,0
11-11-2025,west bengal,south 24 parganas,743349,1,0,0
11-11-2025,west bengal,south 24 parganas,743351,2,1,0
12-11-2025,telangana,kumuram bheem asifabad,504295,1,0,0
12-11-2025,telangana,kumuram bheem asifabad,504311,0,1,0
12-11-2025,telangana,kumuram bheem asifabad,504313,1,0,0
12-11-2025,telangana,medchal malkajgiri,500037,2,0,0
12-11-2025,telangana,medchal malkajgiri,500087,1,0,0
12-11-2025,telangana,medchal malkajgiri,501301,0,1,0
12-11-2025,telangana,warangal,506132,1,0,0
12-11-2025,tripura,gomati,799101,1,0,0
12-11-2025,tripura,gomati,799104,0,1,0
12-11-2025,tripura,north tripura,799279,1,0,0
12-11-2025,tripura,sepahijala,799102,10,1,0
12-11-2025,tripura,south tripura,799125,1,2,0
12-11-2025,tripura,south tripura,799142,1,0,0
12-11-2025,tripura,south tripura,799144,1,0,0
12-11-2025,tripura,unakoti,799290,3,0,0
12-11-2025,tripura,west tripura,799002,1,1,1
12-11-2025,tripura,west tripura,799009,1,0,0
12-11-2025,tripura,west tripura,799014,0,1,0
12-11-2025,tripura,west tripura,799102,0,1,0
12-11-2025,tripura,west tripura,799203,1,1,0
12-11-2025,madhya pradesh,khandwa (east nimar),450117,1,1,0
12-11-2025,madhya pradesh,khandwa (east nimar),450337,1,0,0
12-11-2025,madhya pradesh,khargone (west nimar),451001,7,0,0
12-11-2025,madhya pradesh,khargone (west nimar),451111,1,2,0
12-11-2025,madhya pradesh,khargone (west nimar),451220,1,0,0
12-11-2025,maharashtra,chhatrapati sambhajinagar,431001,1,3,0
12-11-2025,maharashtra,mumbai,400008,1,0,0
12-11-2025,maharashtra,mumbai,400011,1,2,0
12-11-2025,maharashtra,mumbai,400017,1,2,0
12-11-2025,maharashtra,mumbai,400019,0,1,0
12-11-2025,maharashtra,mumbai,400022,0,1,0
12-11-2025,maharashtra,raigad,402105,2,0,0
12-11-2025,maharashtra,raigad,402110,1,1,0
12-11-2025,maharashtra,raigad,402201,1,0,0
12-11-2025,maharashtra,raigad,410203,1,0,0
12-11-2025,maharashtra,raigad,410207,1,0,0
12-11-2025,maharashtra,raigad,410208,2,0,0
12-11-2025,manipur,bishnupur,795134,1,1,1
12-11-2025,manipur,churachandpur,795139,0,1,0
12-11-2025,manipur,senapati,795002,0,1,0
12-11-2025,manipur,senapati,795104,0,1,0
12-11-2025,manipur,senapati,795106,1,0,0
12-11-2025,manipur,ukhrul,795142,3,5,0
12-11-2025,meghalaya,ri bhoi,793105,0,1,0
12-11-2025,nagaland,chumoukedima,797103,0,0,1
12-11-2025,nagaland,dimapur,797103,1,0,0
12-11-2025,nagaland,dimapur,797112,5,3,0
12-11-2025,nagaland,kiphire,798611,2,10,0
12-11-2025,nagaland,shamator,798628,0,1,0
12-11-2025,nagaland,tuensang,798626,1,0,0
12-11-2025,nagaland,wokha,797100,1,0,0
12-11-2025,nagaland,zunheboto,798620,1,2,0
12-11-2025,uttar pradesh,sant kabir nagar,221303,1,1,0
12-11-2025,uttar pradesh,sant kabir nagar,221306,4,2,0
12-11-2025,west bengal,cooch behar,736157,1,0,0
12-11-2025,west bengal,cooch behar,736207,0,1,0
12-11-2025,west bengal,north 24 parganas,700125,1,0,0
12-11-2025,west bengal,north 24 parganas,743710,1,0,0
12-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502278,1,2,0
12-11-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502325,1,0,0
12-11-2025,andhra pradesh,sri potti sriramulu nellore,524003,2,0,0
12-11-2025,andhra pradesh,sri potti sriramulu nellore,524101,1,0,0
12-11-2025,andhra pradesh,sri potti sriramulu nellore,524134,1,0,0
12-11-2025,andhra pradesh,sri potti sriramulu nellore,524223,1,0,0
12-11-2025,andhra pradesh,sri potti sriramulu nellore,524236,1,0,0
12-11-2025,andhra pradesh,sri potti sriramulu nellore,524405,1,0,0
12-11-2025,andhra pradesh,y.s.r. kadapa,516233,0,1,0
12-11-2025,assam,cachar,788819,2,0,0
12-11-2025,chhattisgarh,uttar bastar kanker,494336,1,0,0
12-11-2025,chhattisgarh,uttar bastar kanker,494665,1,0,0
12-11-2025,delhi,central,110055,1,1,0
12-11-2025,delhi,east,110091,8,1,0
12-11-2025,delhi,east,110096,10,3,0
12-11-2025,delhi,north,110007,9,1,0
12-11-2025,delhi,south,110014,3,0,0
12-11-2025,delhi,south,110016,1,1,0
12-11-2025,delhi,south,110017,6,2,0
12-11-2025,delhi,south,110024,1,0,0
12-11-2025,delhi,south,110030,1,1,0
12-11-2025,delhi,south,110068,0,1,0
12-11-2025,delhi,south,110074,3,1,0
12-11-2025,delhi,west,110087,4,0,0
12-11-2025,gujarat,panch mahals,389260,1,0,0
12-11-2025,gujarat,panch mahals,389310,2,1,0
12-11-2025,gujarat,panch mahals,389330,2,0,0
12-11-2025,gujarat,panch mahals,389341,3,2,0
12-11-2025,gujarat,panch mahals,389350,7,0,0
12-11-2025,gujarat,panch mahals,389370,1,1,0
12-11-2025,gujarat,panch mahals,389390,2,0,0
12-11-2025,gujarat,sabar kantha,383001,4,1,0
12-11-2025,gujarat,sabar kantha,383210,2,0,0
