date,state,district,pincode,bio_age_5_17,bio_age_17_
07-12-2025,telangana,yadadri bhuvanagiri,508112,0,1
07-12-2025,telangana,yadadri bhuvanagiri,508113,0,2
07-12-2025,telangana,yadadri bhuvanagiri,508277,0,1
07-12-2025,tripura,dhalai,799278,8,0
07-12-2025,tripura,dhalai,799284,6,2
07-12-2025,tripura,dhalai,799285,3,0
07-12-2025,tripura,dhalai,799288,1,0
07-12-2025,tripura,gomati,799013,1,2
07-12-2025,tripura,gomati,799101,3,1
07-12-2025,tripura,gomati,799114,5,1
07-12-2025,tripura,khowai,799203,21,1
07-12-2025,tripura,north tripura,799254,11,3
07-12-2025,tripura,north tripura,799260,12,2
07-12-2025,tripura,north tripura,799264,1,3
07-12-2025,tripura,north tripura,799277,1,5
07-12-2025,tripura,north tripura,799279,1,2
07-12-2025,tripura,north tripura,799281,0,3
07-12-2025,tripura,sepahijala,799100,4,0
07-12-2025,tripura,sepahijala,799102,8,4
07-12-2025,tripura,sepahijala,799131,4,6
07-12-2025,tripura,south tripura,799114,1,1
07-12-2025,tripura,south tripura,799143,3,5
07-12-2025,tripura,south tripura,799144,8,3
07-12-2025,tripura,south tripura,799155,6,10
07-12-2025,tripura,west tripura,799012,1,0
07-12-2025,tripura,west tripura,799014,0,1
07-12-2025,uttar pradesh,sant kabir nagar,221304,11,17
07-12-2025,uttar pradesh,sant kabir nagar,221310,4,1
07-12-2025,west bengal,north 24 parganas,700119,0,1
07-12-2025,west bengal,north 24 parganas,743221,0,1
07-12-2025,west bengal,south 24 parganas,700061,1,11
07-12-2025,west bengal,south 24 parganas,700099,0,1
07-12-2025,west bengal,south 24 parganas,700147,0,1
07-12-2025,west bengal,south 24 parganas,743318,0,2
07-12-2025,west bengal,south 24 parganas,743330,1,1
07-12-2025,west bengal,south 24 parganas,743377,0,2
07-12-2025,madhya pradesh,khandwa (east nimar),450001,32,20
07-12-2025,madhya pradesh,khandwa (east nimar),450112,2,1
07-12-2025,madhya pradesh,khandwa (east nimar),450114,6,3
07-12-2025,madhya pradesh,khandwa (east nimar),450116,6,6
07-12-2025,madhya pradesh,khandwa (east nimar),450117,13,14
07-12-2025,madhya pradesh,khargone (west nimar),450551,1,4
07-12-2025,madhya pradesh,khargone (west nimar),451440,4,3
07-12-2025,maharashtra,mumbai,400003,3,2
07-12-2025,maharashtra,mumbai,400012,3,3
07-12-2025,maharashtra,mumbai,400025,1,0
07-12-2025,maharashtra,mumbai,400028,4,1
07-12-2025,maharashtra,mumbai,400030,4,0
07-12-2025,maharashtra,mumbai,400031,2,3
07-12-2025,chhattisgarh,balrampur-ramanujganj,497223,7,9
07-12-2025,chhattisgarh,dakshin bastar dantewada,494441,9,6
07-12-2025,chhattisgarh,dakshin bastar dantewada,494551,1,1
07-12-2025,delhi,central,110001,1,2
07-12-2025,delhi,central,110060,3,2
07-12-2025,delhi,east,110095,24,37
07-12-2025,delhi,east,110096,23,21
07-12-2025,delhi,north,110084,23,39
07-12-2025,delhi,south,110017,7,12
07-12-2025,delhi,south,110062,48,71
07-12-2025,delhi,west,110043,3,4
07-12-2025,delhi,west,110059,72,76
07-12-2025,delhi,west,110087,3,3
07-12-2025,gujarat,panch mahals,389120,3,10
07-12-2025,gujarat,panch mahals,389235,0,1
07-12-2025,gujarat,panch mahals,389250,1,0
07-12-2025,gujarat,panch mahals,389260,3,0
07-12-2025,gujarat,panch mahals,389320,0,1
07-12-2025,gujarat,panch mahals,389340,1,2
07-12-2025,gujarat,sabar kantha,383240,0,2
07-12-2025,gujarat,sabar kantha,383275,0,1
07-12-2025,gujarat,sabar kantha,383325,1,2
07-12-2025,gujarat,sabar kantha,383335,0,1
07-12-2025,gujarat,sabar kantha,383350,0,2
07-12-2025,gujarat,surendranagar,363035,1,0
07-12-2025,gujarat,surendranagar,363310,2,6
07-12-2025,gujarat,surendranagar,382765,2,0
07-12-2025,gujarat,dangs,394710,2,4
07-12-2025,haryana,yamunanagar,133202,0,3
07-12-2025,haryana,yamunanagar,135001,53,55
07-12-2025,haryana,yamunanagar,135103,2,15
07-12-2025,haryana,yamunanagar,135133,19,37
07-12-2025,jharkhand,saraikela kharsawan,831012,0,4
07-12-2025,jharkhand,saraikela kharsawan,832403,0,2
07-12-2025,jharkhand,saraikela kharsawan,833220,0,7
07-12-2025,maharashtra,raigad,402102,2,0
07-12-2025,maharashtra,raigad,402126,2,0
07-12-2025,maharashtra,raigad,402204,0,1
07-12-2025,maharashtra,raigad,402209,5,5
07-12-2025,maharashtra,raigad,410101,8,2
07-12-2025,maharashtra,raigad,410208,5,4
07-12-2025,maharashtra,raigad,410220,1,0
07-12-2025,maharashtra,raigad,415213,2,0
07-12-2025,manipur,bishnupur,795133,8,4
07-12-2025,manipur,chandel,795127,2,0
07-12-2025,manipur,churachandpur,795101,1,0
07-12-2025,manipur,senapati,795118,1,4
07-12-2025,manipur,senapati,795126,1,0
07-12-2025,manipur,senapati,795134,2,0
07-12-2025,manipur,senapati,795149,1,1
07-12-2025,manipur,thoubal,795103,11,8
07-12-2025,manipur,ukhrul,795142,14,14
07-12-2025,nagaland,kohima,797001,3,7
07-12-2025,nagaland,mon,798603,3,7
07-12-2025,nagaland,niuland,797116,1,0
07-12-2025,nagaland,zunheboto,798620,2,5
07-12-2025,punjab,sri muktsar sahib,152025,0,1
07-12-2025,punjab,sri muktsar sahib,152101,1,2
07-12-2025,punjab,s.a.s nagar,140501,3,1
07-12-2025,punjab,s.a.s nagar,140506,0,1
07-12-2025,punjab,s.a.s nagar,140603,11,7
07-12-2025,punjab,s.a.s nagar,140604,2,5
07-12-2025,punjab,s.a.s nagar,160014,0,1
07-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502103,0,2
07-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502255,1,1
07-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502281,0,1
07-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502291,1,4
07-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502314,1,1
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524001,6,0
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524123,3,0
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524201,4,5
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524224,0,1
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524227,0,1
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524311,1,1
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524345,0,1
07-12-2025,andhra pradesh,y.s.r. kadapa,516217,1,0
07-12-2025,andhra pradesh,y.s.r. kadapa,516289,2,0
07-12-2025,andhra pradesh,y.s.r. kadapa,516464,0,1
07-12-2025,assam,cachar,788819,2,0
07-12-2025,madhya pradesh,khandwa (east nimar),450110,1,0
07-12-2025,madhya pradesh,khandwa (east nimar),450554,1,3
07-12-2025,madhya pradesh,khandwa (east nimar),451115,3,5
07-12-2025,madhya pradesh,khargone (west nimar),450661,0,2
07-12-2025,madhya pradesh,khargone (west nimar),451332,17,26
07-12-2025,maharashtra,mumbai,400016,7,0
07-12-2025,maharashtra,mumbai,400019,2,1
07-12-2025,maharashtra,mumbai,400026,1,0
07-12-2025,maharashtra,mumbai,400033,5,1
07-12-2025,assam,cachar,788831,2,1
07-12-2025,chhattisgarh,balrampur-ramanujganj,497220,11,22
07-12-2025,chhattisgarh,balrampur-ramanujganj,497225,18,29
07-12-2025,chhattisgarh,dakshin bastar dantewada,494115,2,0
07-12-2025,chhattisgarh,dakshin bastar dantewada,494553,1,3
07-12-2025,chhattisgarh,dakshin bastar dantewada,494556,1,5
07-12-2025,chhattisgarh,janjgir-champa,495671,0,1
07-12-2025,chhattisgarh,uttar bastar kanker,494334,12,15
07-12-2025,chhattisgarh,uttar bastar kanker,494635,17,15
07-12-2025,chhattisgarh,uttar bastar kanker,494665,15,14
07-12-2025,chhattisgarh,uttar bastar kanker,494771,28,6
07-12-2025,delhi,central,110002,12,10
07-12-2025,delhi,central,110005,9,11
07-12-2025,delhi,central,110008,24,19
07-12-2025,delhi,central,110055,9,10
07-12-2025,delhi,east,110031,18,17
07-12-2025,delhi,east,110032,0,18
07-12-2025,delhi,north,110006,14,35
07-12-2025,delhi,north,110054,4,11
07-12-2025,delhi,west,110058,3,8
07-12-2025,gujarat,panch mahals,388270,0,1
07-12-2025,gujarat,panch mahals,388713,1,0
07-12-2025,gujarat,panch mahals,389232,0,1
07-12-2025,gujarat,panch mahals,389350,6,4
07-12-2025,gujarat,panch mahals,389380,2,1
07-12-2025,gujarat,sabar kantha,383001,2,3
07-12-2025,gujarat,sabar kantha,383205,0,4
07-12-2025,gujarat,sabar kantha,383245,1,2
07-12-2025,gujarat,sabar kantha,383255,2,2
07-12-2025,gujarat,sabar kantha,383270,1,7
07-12-2025,gujarat,sabar kantha,383305,2,4
07-12-2025,gujarat,sabar kantha,383315,1,1
07-12-2025,gujarat,sabar kantha,383440,1,1
07-12-2025,gujarat,surendranagar,363030,0,3
07-12-2025,gujarat,surendranagar,363040,0,3
07-12-2025,gujarat,surendranagar,363115,1,0
07-12-2025,gujarat,surendranagar,363421,2,4
07-12-2025,gujarat,surendranagar,363423,1,0
07-12-2025,gujarat,surendranagar,363430,1,1
07-12-2025,gujarat,dangs,394730,0,2
07-12-2025,haryana,yamunanagar,133206,0,2
07-12-2025,haryana,yamunanagar,135102,7,21
07-12-2025,jharkhand,saraikela kharsawan,833101,1,4
07-12-2025,jharkhand,saraikela kharsawan,833220,9,10
07-12-2025,jharkhand,saraikela kharsawan,832401,0,3
07-12-2025,jharkhand,saraikela kharsawan,832404,1,7
07-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502032,0,6
07-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502108,0,1
07-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502220,1,0
07-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502276,1,1
07-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502277,0,1
07-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502278,1,2
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524002,7,8
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524132,4,2
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524142,1,2
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524314,3,5
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524316,2,0
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524322,1,0
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524414,1,1
07-12-2025,andhra pradesh,y.s.r. kadapa,516329,1,1
07-12-2025,telangana,medchal malkajgiri,500010,2,1
07-12-2025,telangana,medchal malkajgiri,500055,4,10
07-12-2025,telangana,medchal malkajgiri,500056,1,1
07-12-2025,telangana,medchal malkajgiri,500083,3,3
07-12-2025,telangana,medchal malkajgiri,500085,2,1
07-12-2025,telangana,medchal malkajgiri,500090,1,3
07-12-2025,telangana,medchal malkajgiri,500100,1,0
07-12-2025,telangana,medchal malkajgiri,501401,1,0
07-12-2025,telangana,medchal malkajgiri,500039,1,0
07-12-2025,telangana,medchal malkajgiri,500055,4,2
07-12-2025,telangana,warangal,506313,0,2
07-12-2025,telangana,yadadri bhuvanagiri,508105,1,1
07-12-2025,telangana,yadadri bhuvanagiri,508115,0,1
07-12-2025,telangana,yadadri bhuvanagiri,508126,1,1
07-12-2025,telangana,yadadri bhuvanagiri,508252,5,3
07-12-2025,telangana,yadadri bhuvanagiri,508284,0,1
07-12-2025,telangana,yadadri bhuvanagiri,508286,1,0
07-12-2025,tripura,dhalai,799289,4,5
07-12-2025,tripura,gomati,799104,2,1
07-12-2025,tripura,gomati,799125,0,1
07-12-2025,tripura,north tripura,799250,7,3
07-12-2025,tripura,north tripura,799261,14,1
07-12-2025,tripura,south tripura,799013,1,2
07-12-2025,tripura,south tripura,799116,2,4
07-12-2025,tripura,south tripura,799125,1,2
07-12-2025,tripura,south tripura,799153,0,3
07-12-2025,tripura,south tripura,799157,0,5
07-12-2025,tripura,unakoti,799263,9,1
07-12-2025,tripura,unakoti,799264,2,0
07-12-2025,tripura,unakoti,799280,2,0
07-12-2025,tripura,west tripura,799006,1,2
07-12-2025,tripura,west tripura,799015,0,1
07-12-2025,tripura,west tripura,799045,3,4
07-12-2025,tripura,west tripura,799100,0,3
07-12-2025,tripura,west tripura,799203,8,6
07-12-2025,tripura,west tripura,799210,4,3
07-12-2025,tripura,west tripura,799211,10,1
07-12-2025,uttar pradesh,bara banki,225003,0,1
07-12-2025,uttar pradesh,bara banki,225121,3,0
07-12-2025,uttar pradesh,bara banki,225203,0,1
07-12-2025,uttar pradesh,bara banki,225206,0,1
07-12-2025,uttar pradesh,bara banki,225412,1,2
07-12-2025,uttar pradesh,bara banki,227301,1,2
07-12-2025,maharashtra,raigad,400703,0,2
07-12-2025,maharashtra,raigad,402104,3,8
07-12-2025,maharashtra,raigad,402105,3,3
07-12-2025,maharashtra,raigad,402109,5,7
07-12-2025,maharashtra,raigad,402110,2,3
07-12-2025,maharashtra,raigad,402304,4,3
07-12-2025,maharashtra,raigad,402401,10,4
07-12-2025,maharashtra,raigad,402403,3,1
07-12-2025,maharashtra,raigad,410202,6,2
07-12-2025,maharashtra,raigad,410203,7,10
07-12-2025,maharashtra,raigad,410221,4,4
07-12-2025,maharashtra,raigad,410222,6,2
07-12-2025,maharashtra,raigad,410218,0,3
07-12-2025,manipur,bishnupur,795134,2,3
07-12-2025,manipur,churachandpur,795128,11,10
07-12-2025,manipur,senapati,795106,1,2
07-12-2025,manipur,senapati,795107,2,3
07-12-2025,manipur,tamenglong,795141,3,0
07-12-2025,manipur,ukhrul,795144,0,2
07-12-2025,meghalaya,ri bhoi,793102,1,0
07-12-2025,meghalaya,ri bhoi,793103,0,1
07-12-2025,nagaland,kiphire,798611,3,2
07-12-2025,nagaland,kohima,797003,0,7
07-12-2025,nagaland,kohima,797101,0,3
07-12-2025,nagaland,mon,798622,1,5
07-12-2025,nagaland,niuland,797112,3,1
07-12-2025,nagaland,tuensang,798601,1,0
07-12-2025,nagaland,tuensang,798612,8,6
07-12-2025,nagaland,wokha,797100,0,1
07-12-2025,nagaland,wokha,797111,1,7
07-12-2025,punjab,sri muktsar sahib,152026,1,4
07-12-2025,punjab,s.a.s nagar,140301,0,1
07-12-2025,punjab,s.a.s nagar,140306,3,3
07-12-2025,punjab,s.a.s nagar,140413,0,1
07-12-2025,punjab,s.a.s nagar,140507,4,2
07-12-2025,punjab,s.a.s nagar,160062,2,2
07-12-2025,punjab,s.a.s nagar,160103,6,9
07-12-2025,uttar pradesh,sant kabir nagar,221303,12,7
07-12-2025,uttar pradesh,sant kabir nagar,221401,33,25
07-12-2025,west bengal,cooch behar,736131,0,2
07-12-2025,west bengal,cooch behar,736134,0,1
07-12-2025,west bengal,cooch behar,736157,0,1
07-12-2025,west bengal,cooch behar,736167,1,1
07-12-2025,west bengal,north 24 parganas,700129,0,1
07-12-2025,west bengal,north 24 parganas,743611,0,1
07-12-2025,west bengal,south 24 parganas,700084,0,2
07-12-2025,west bengal,south 24 parganas,700104,0,1
07-12-2025,west bengal,south 24 parganas,700137,5,9
07-12-2025,west bengal,south 24 parganas,743332,0,1
07-12-2025,west bengal,south 24 parganas,743351,1,7
07-12-2025,west bengal,south 24 parganas,743383,3,10
07-12-2025,gujarat,surendranagar,363002,1,0
07-12-2025,gujarat,surendranagar,363330,0,3
07-12-2025,gujarat,surendranagar,382775,0,2
07-12-2025,haryana,yamunanagar,135003,25,22
07-12-2025,haryana,yamunanagar,135021,5,8
07-12-2025,jharkhand,saraikela kharsawan,832402,2,1
07-12-2025,jharkhand,saraikela kharsawan,832404,8,7
07-12-2025,jharkhand,saraikela kharsawan,833102,2,1
07-12-2025,jharkhand,saraikela kharsawan,833219,4,6
07-12-2025,jharkhand,saraikela kharsawan,831013,0,5
07-12-2025,jharkhand,saraikela kharsawan,832402,0,1
07-12-2025,jharkhand,saraikela kharsawan,833216,2,2
07-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502107,1,0
07-12-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502114,2,1
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524003,2,2
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524005,0,2
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524121,1,2
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524124,1,0
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524129,2,0
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524152,1,4
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524218,0,1
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524221,1,0
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524230,0,1
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524308,2,1
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524315,4,1
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524317,1,0
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524401,0,1
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524404,2,2
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524408,1,2
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524412,3,1
07-12-2025,andhra pradesh,sri potti sriramulu nellore,524415,1,3
07-12-2025,andhra pradesh,y.s.r. kadapa,516002,1,0
07-12-2025,andhra pradesh,y.s.r. kadapa,516003,1,0
07-12-2025,andhra pradesh,y.s.r. kadapa,516218,0,1
07-12-2025,chhattisgarh,balrampur-ramanujganj,497118,23,29
07-12-2025,chhattisgarh,uttar bastar kanker,494230,7,4
07-12-2025,chhattisgarh,uttar bastar kanker,494333,20,9
07-12-2025,chhattisgarh,uttar bastar kanker,494337,7,5
07-12-2025,chhattisgarh,uttar bastar kanker,494669,18,21
07-12-2025,chhattisgarh,uttar bastar kanker,494776,35,11
07-12-2025,uttar pradesh,sant kabir nagar,221306,4,1
07-12-2025,uttar pradesh,sant kabir nagar,221314,7,5
07-12-2025,uttar pradesh,sant kabir nagar,221404,15,19
07-12-2025,uttar pradesh,sant kabir nagar,221406,2,5
07-12-2025,west bengal,cooch behar,736101,0,1
07-12-2025,west bengal,cooch behar,736145,0,1
07-12-2025,west bengal,cooch behar,736146,1,3
07-12-2025,west bengal,cooch behar,736176,0,2
07-12-2025,west bengal,north 24 parganas,700124,0,2
07-12-2025,west bengal,north 24 parganas,743126,1,2
07-12-2025,west bengal,north 24 parganas,743235,0,2
07-12-2025,west bengal,south 24 parganas,700150,0,1
07-12-2025,west bengal,south 24 parganas,743374,2,1
07-12-2025,west bengal,south 24 parganas,743399,0,3
07-12-2025,west bengal,south 24 parganas,743503,5,11
07-12-2025,delhi,central,110012,3,6
07-12-2025,delhi,east,110053,2,0
07-12-2025,delhi,south,110025,32,42
07-12-2025,delhi,south,110030,16,15
07-12-2025,delhi,south,110044,37,49
07-12-2025,delhi,south,110047,8,9
07-12-2025,delhi,south,110065,6,12
07-12-2025,delhi,south,110074,15,10
07-12-2025,delhi,south,110076,12,11
07-12-2025,delhi,west,110015,12,9
07-12-2025,delhi,west,110026,4,2
07-12-2025,delhi,west,110027,19,16
07-12-2025,delhi,west,110041,39,49
07-12-2025,gujarat,panch mahals,389230,1,5
07-12-2025,gujarat,panch mahals,389330,3,3
07-12-2025,gujarat,sabar kantha,383340,0,1
07-12-2025,gujarat,sabar kantha,383410,2,0
07-12-2025,gujarat,sabar kantha,383422,0,3
07-12-2025,gujarat,sabar kantha,383450,0,2
07-12-2025,madhya pradesh,khandwa (east nimar),450051,1,1
07-12-2025,madhya pradesh,khargone (west nimar),451111,5,8
07-12-2025,madhya pradesh,khargone (west nimar),451221,10,11
07-12-2025,madhya pradesh,khargone (west nimar),451228,14,20
07-12-2025,madhya pradesh,khargone (west nimar),451335,12,23
07-12-2025,madhya pradesh,khargone (west nimar),451441,27,36
07-12-2025,madhya pradesh,khargone (west nimar),451442,2,8
07-12-2025,madhya pradesh,khargone (west nimar),451449,1,1
07-12-2025,maharashtra,mumbai,400005,5,1
07-12-2025,maharashtra,mumbai,400008,10,2
07-12-2025,maharashtra,mumbai,400009,3,4
07-12-2025,maharashtra,mumbai,400015,2,2
07-12-2025,maharashtra,mumbai,400037,19,10
07-12-2025,maharashtra,raigad,402103,4,3
07-12-2025,maharashtra,raigad,402107,26,16
07-12-2025,maharashtra,raigad,402108,4,1
07-12-2025,maharashtra,raigad,402111,3,0
07-12-2025,maharashtra,raigad,402112,1,1
07-12-2025,maharashtra,raigad,402113,0,1
07-12-2025,maharashtra,raigad,402301,6,4
07-12-2025,maharashtra,raigad,402303,5,9
07-12-2025,maharashtra,raigad,402309,3,0
07-12-2025,maharashtra,raigad,410205,10,7
07-12-2025,maharashtra,raigad,410207,3,6
07-12-2025,jharkhand,saraikela kharsawan,831013,6,9
07-12-2025,jharkhand,saraikela kharsawan,832108,7,2
07-12-2025,jharkhand,saraikela kharsawan,832109,2,2
07-12-2025,jharkhand,saraikela kharsawan,832403,6,5
07-12-2025,jharkhand,saraikela kharsawan,833216,15,14
07-12-2025,jharkhand,saraikela kharsawan,831012,0,1
07-12-2025,jharkhand,saraikela kharsawan,833219,0,5
07-12-2025,madhya pradesh,khandwa (east nimar),450337,8,5
07-12-2025,madhya pradesh,khandwa (east nimar),450661,9,8
07-12-2025,madhya pradesh,khandwa (east nimar),450771,24,8
07-12-2025,madhya pradesh,khargone (west nimar),451113,9,16
07-12-2025,madhya pradesh,khargone (west nimar),451115,16,15
07-12-2025,madhya pradesh,khargone (west nimar),451224,6,7
07-12-2025,madhya pradesh,khargone (west nimar),451225,3,4
07-12-2025,madhya pradesh,khargone (west nimar),451331,31,39
07-12-2025,madhya pradesh,khargone (west nimar),451660,4,8
07-12-2025,andhra pradesh,y.s.r. kadapa,516001,2,2
07-12-2025,andhra pradesh,y.s.r. kadapa,516233,0,1
07-12-2025,andhra pradesh,y.s.r. kadapa,516360,0,1
07-12-2025,chhattisgarh,balrampur-ramanujganj,497001,9,8
07-12-2025,chhattisgarh,balrampur-ramanujganj,497224,53,12
07-12-2025,chhattisgarh,dakshin bastar dantewada,494449,20,28
07-12-2025,chhattisgarh,uttar bastar kanker,494336,16,11
07-12-2025,delhi,east,110092,20,26
07-12-2025,delhi,south,110016,1,1
07-12-2025,delhi,south,110020,7,11
07-12-2025,delhi,south,110024,4,6
07-12-2025,delhi,west,110063,21,12
07-12-2025,gujarat,panch mahals,388710,2,1
07-12-2025,gujarat,panch mahals,389110,4,0
07-12-2025,gujarat,panch mahals,389115,2,3
07-12-2025,gujarat,panch mahals,389210,2,2
07-12-2025,gujarat,panch mahals,389220,0,1
07-12-2025,gujarat,panch mahals,389365,1,2
07-12-2025,gujarat,sabar kantha,383250,0,2
07-12-2025,gujarat,sabar kantha,383251,1,0
07-12-2025,gujarat,sabar kantha,383307,0,1
07-12-2025,gujarat,surendranagar,363001,1,5
07-12-2025,gujarat,surendranagar,363427,1,1
07-12-2025,gujarat,surendranagar,363440,2,1
07-12-2025,gujarat,surendranagar,363520,0,3
07-12-2025,gujarat,surendranagar,382750,1,0
07-12-2025,gujarat,dangs,394720,2,1
