,date,state,district,pincode,bio_age_5_17,bio_age_17_
46456,20-12-2025,tamil nadu,kanyakumari,629157,2,0
46457,20-12-2025,tamil nadu,kanyakumari,629166,3,1
46458,20-12-2025,tamil nadu,kanyakumari,629167,2,0
46459,20-12-2025,tamil nadu,kanyakumari,629168,2,0
46460,20-12-2025,tamil nadu,kanyakumari,629171,1,0
46461,20-12-2025,tamil nadu,kanyakumari,629178,1,0
46462,20-12-2025,tamil nadu,kanyakumari,629180,2,0
46463,20-12-2025,tamil nadu,kanyakumari,629302,5,1
46464,20-12-2025,tamil nadu,kanyakumari,629501,2,0
46465,20-12-2025,tamil nadu,kanyakumari,629810,1,0
46466,20-12-2025,tamil nadu,tirupattur,635602,2,0
46467,20-12-2025,tamil nadu,tirupattur,635653,1,0
46468,20-12-2025,tamil nadu,tirupattur,635752,3,0
46469,20-12-2025,tamil nadu,tirupattur,635811,1,0
46470,20-12-2025,tamil nadu,tiruvallur,600052,13,9
46471,20-12-2025,tamil nadu,tiruvallur,600053,20,7
46472,20-12-2025,tamil nadu,tiruvallur,600055,15,1
46473,20-12-2025,tamil nadu,tiruvallur,600072,8,2
46474,20-12-2025,tamil nadu,tiruvallur,600098,1,0
46475,20-12-2025,tamil nadu,tiruvallur,601103,4,5
46476,20-12-2025,tamil nadu,tiruvallur,601203,6,0
46477,20-12-2025,tamil nadu,tiruvallur,601205,5,0
46478,20-12-2025,tamil nadu,tiruvallur,602001,13,4
46479,20-12-2025,tamil nadu,tiruvallur,602024,25,9
46480,20-12-2025,tamil nadu,tiruvallur,631209,8,4
46481,20-12-2025,tamil nadu,tiruvallur,631303,8,0
46482,20-12-2025,tamil nadu,villupuram,604101,1,0
46483,20-12-2025,tamil nadu,villupuram,604102,4,2
46484,20-12-2025,tamil nadu,villupuram,604151,8,2
46485,20-12-2025,tamil nadu,villupuram,604203,2,1
46486,20-12-2025,tamil nadu,villupuram,604204,13,1
46487,20-12-2025,tamil nadu,villupuram,604301,1,0
46488,20-12-2025,tamil nadu,villupuram,604304,1,1
46489,20-12-2025,tamil nadu,villupuram,604307,2,1
46490,20-12-2025,tamil nadu,villupuram,605014,1,1
46491,20-12-2025,tamil nadu,villupuram,605105,2,0
46492,20-12-2025,tamil nadu,villupuram,605109,4,1
46493,20-12-2025,tamil nadu,villupuram,605701,11,2
46494,20-12-2025,tamil nadu,villupuram,605754,2,0
46495,20-12-2025,tamil nadu,villupuram,605759,0,1
46496,20-12-2025,tamil nadu,villupuram,605766,4,0
46497,20-12-2025,tamil nadu,villupuram,605802,2,1
46498,20-12-2025,tamil nadu,villupuram,606203,3,0
46499,20-12-2025,tamil nadu,villupuram,606213,0,2
46500,20-12-2025,tamil nadu,villupuram,606305,5,0
46501,20-12-2025,andhra pradesh,rangareddi,500014,2,1
46502,20-12-2025,andhra pradesh,rangareddi,500018,14,19
46503,20-12-2025,andhra pradesh,rangareddi,500047,0,3
46504,20-12-2025,andhra pradesh,rangareddi,500060,4,6
46505,20-12-2025,andhra pradesh,rangareddi,500084,1,2
46506,20-12-2025,andhra pradesh,rangareddi,500087,0,5
46507,20-12-2025,andhra pradesh,rangareddi,501501,0,1
46508,20-12-2025,andhra pradesh,rangareddi,501504,1,0
46509,20-12-2025,andhra pradesh,rangareddi,501511,1,1
46510,20-12-2025,andhra pradesh,rangareddi,501512,1,0
46511,20-12-2025,andhra pradesh,rangareddi,509337,0,2
46512,20-12-2025,andhra pradesh,warangal,506002,2,9
46513,20-12-2025,andhra pradesh,warangal,506112,0,1
46514,20-12-2025,andhra pradesh,warangal,506163,2,4
46515,20-12-2025,andhra pradesh,warangal,506313,1,6
46516,20-12-2025,andhra pradesh,warangal,506342,0,2
46517,20-12-2025,andhra pradesh,warangal,506347,0,1
46518,20-12-2025,andhra pradesh,y. s. r,516001,3,0
46519,20-12-2025,andhra pradesh,y. s. r,516002,5,1
46520,20-12-2025,andhra pradesh,y. s. r,516362,2,0
46521,20-12-2025,assam,karimganj,788701,25,4
46522,20-12-2025,assam,karimganj,788710,2,0
46523,20-12-2025,assam,karimganj,788720,27,2
46524,20-12-2025,assam,karimganj,788723,14,1
46525,20-12-2025,assam,karimganj,788734,14,4
46526,20-12-2025,assam,karimganj,788735,4,1
46527,20-12-2025,assam,north cachar hills,788830,6,2
46528,20-12-2025,assam,sibsagar,785666,1,0
46529,20-12-2025,assam,south salmara mankachar,783127,3,1
46530,20-12-2025,assam,south salmara mankachar,783128,1,0
46531,20-12-2025,bihar,east champaran,845302,9,8
46532,20-12-2025,bihar,east champaran,845303,5,12
46533,20-12-2025,bihar,east champaran,845305,9,10
46534,20-12-2025,bihar,east champaran,845401,22,28
46535,20-12-2025,bihar,east champaran,845418,10,7
46536,20-12-2025,bihar,east champaran,845424,6,5
46537,20-12-2025,bihar,east champaran,845430,2,4
46538,20-12-2025,bihar,east champaran,845457,4,3
46539,20-12-2025,bihar,east champaran,845458,4,10
46540,20-12-2025,bihar,purnea,854201,0,1
46541,20-12-2025,bihar,purnea,854301,1,1
46542,20-12-2025,bihar,purnea,854337,0,2
46543,20-12-2025,bihar,west champaran,845404,5,20
46544,20-12-2025,bihar,west champaran,845452,15,24
46545,20-12-2025,bihar,west champaran,845453,24,18
46546,20-12-2025,chhattisgarh,baloda bazar,492112,3,4
46547,20-12-2025,chhattisgarh,baloda bazar,493118,52,15
46548,20-12-2025,chhattisgarh,baloda bazar,493195,7,0
46549,20-12-2025,chhattisgarh,baloda bazar,493526,23,13
46550,20-12-2025,chhattisgarh,janjgir champa,495668,1,1
46551,20-12-2025,chhattisgarh,kanker,494333,9,9
46552,20-12-2025,chhattisgarh,kanker,494334,8,8
46553,20-12-2025,chhattisgarh,kanker,494337,6,9
46554,20-12-2025,chhattisgarh,kanker,494776,25,16
46555,20-12-2025,chhattisgarh,khairagarh chhuikhadan gandai,491885,0,1
46556,20-12-2025,chhattisgarh,koriya,497335,15,10
46557,20-12-2025,chhattisgarh,koriya,497773,0,3
46558,20-12-2025,chhattisgarh,koriya,497778,27,17
46559,20-12-2025,chhattisgarh,manendragarh–chirmiri–bharatpur,497778,1,0
46560,20-12-2025,delhi,central delhi,110011,1,1
46561,20-12-2025,delhi,east delhi,110032,3,7
46562,20-12-2025,delhi,east delhi,110053,7,1
46563,20-12-2025,delhi,east delhi,110091,39,24
46564,20-12-2025,delhi,north west delhi,110035,6,2
46565,20-12-2025,delhi,north west delhi,110085,29,20
46566,20-12-2025,delhi,north west delhi,110086,100,102
46567,20-12-2025,delhi,south delhi,110017,10,9
46568,20-12-2025,delhi,south delhi,110030,17,12
46569,20-12-2025,delhi,south delhi,110044,24,28
46570,20-12-2025,delhi,south west delhi,110047,0,1
46571,20-12-2025,delhi,south west delhi,110066,1,1
46572,20-12-2025,delhi,south west delhi,110070,10,7
46573,20-12-2025,delhi,south west delhi,110078,9,8
46574,20-12-2025,delhi,west delhi,110015,9,14
46575,20-12-2025,delhi,west delhi,110026,3,3
46576,20-12-2025,gujarat,ahmadabad,380009,0,2
46577,20-12-2025,gujarat,ahmadabad,380015,0,11
46578,20-12-2025,gujarat,ahmadabad,380022,0,4
46579,20-12-2025,gujarat,ahmadabad,380024,1,4
46580,20-12-2025,gujarat,ahmadabad,380026,1,3
46581,20-12-2025,gujarat,ahmadabad,380055,0,1
46582,20-12-2025,gujarat,ahmadabad,380058,0,2
46583,20-12-2025,gujarat,ahmadabad,380059,0,1
46584,20-12-2025,gujarat,ahmadabad,380063,0,1
46585,20-12-2025,gujarat,ahmadabad,382210,1,2
46586,20-12-2025,gujarat,ahmadabad,382415,2,0
46587,20-12-2025,gujarat,ahmadabad,382443,0,2
46588,20-12-2025,gujarat,ahmadabad,382445,0,4
46589,20-12-2025,gujarat,banaskantha,385505,7,15
46590,20-12-2025,gujarat,banaskantha,385545,26,16
46591,20-12-2025,gujarat,banaskantha,385566,31,19
46592,20-12-2025,gujarat,banaskantha,385570,10,11
46593,20-12-2025,gujarat,dohad,389130,0,3
46594,20-12-2025,gujarat,panchmahals,388713,3,5
46595,20-12-2025,gujarat,panchmahals,389110,31,13
46596,20-12-2025,gujarat,panchmahals,389172,2,3
46597,20-12-2025,gujarat,panchmahals,389190,2,3
46598,20-12-2025,gujarat,panchmahals,389330,21,10
46599,20-12-2025,gujarat,panchmahals,389360,5,15
46600,20-12-2025,west bengal,north dinajpur,733129,1,0
46601,20-12-2025,west bengal,north twenty four parganas,700129,0,1
46602,20-12-2025,west bengal,north twenty four parganas,743126,0,1
46603,20-12-2025,west bengal,north twenty four parganas,743249,1,1
46604,20-12-2025,west bengal,north twenty four parganas,743329,0,1
46605,20-12-2025,west bengal,puruliya,723102,1,1
46606,20-12-2025,west bengal,puruliya,723131,2,4
46607,20-12-2025,west bengal,puruliya,723213,5,2
46608,20-12-2025,west bengal,south twenty four parganas,700103,2,6
46609,20-12-2025,west bengal,south twenty four parganas,700152,0,1
46610,20-12-2025,west bengal,south twenty four parganas,743373,2,1
46611,20-12-2025,west bengal,south twenty four parganas,743606,0,1
46612,20-12-2025,west bengal,west midnapore,721101,1,3
46613,20-12-2025,west bengal,west midnapore,721133,0,2
46614,20-12-2025,west bengal,west midnapore,721135,0,1
46615,20-12-2025,west bengal,west midnapore,721148,1,0
46616,20-12-2025,west bengal,west midnapore,721201,1,0
46617,20-12-2025,west bengal,west midnapore,721222,1,1
46618,20-12-2025,west bengal,west midnapore,721424,0,1
46619,20-12-2025,west bengal,west midnapore,721451,1,2
46620,20-12-2025,west bengal,west midnapore,721506,0,2
46621,20-12-2025,west bengal,west midnapore,721517,0,2
46622,22-12-2025,tamil nadu,tiruvallur,601204,1,0
46623,22-12-2025,chhattisgarh,balrampur,497224,1,0
46624,22-12-2025,maharashtra,ahmadnagar,422610,1,0
46625,22-12-2025,tripura,south tripura,799101,1,0
46626,22-12-2025,tamil nadu,tiruvallur,600062,1,0
46627,23-12-2025,andhra pradesh,warangal,506002,0,1
46628,23-12-2025,andhra pradesh,warangal,506349,0,1
46629,23-12-2025,assam,karimganj,788701,1,0
46630,23-12-2025,haryana,gurgaon,122103,1,0
46631,23-12-2025,karnataka,belgaum,591229,1,0
46632,23-12-2025,karnataka,bellary,583201,0,1
46633,23-12-2025,karnataka,bengaluru,560058,1,0
46634,23-12-2025,maharashtra,aurangabad,423702,0,1
46635,23-12-2025,puducherry,pondicherry,605014,0,1
46636,23-12-2025,tamil nadu,tiruvallur,631402,0,1
46637,23-12-2025,telangana,k.v. rangareddy,500048,1,0
46638,23-12-2025,tripura,west tripura,799103,0,1
46639,23-12-2025,andhra pradesh,cuddapah,516444,1,0
46640,23-12-2025,bihar,east champaran,845436,0,1
46641,23-12-2025,karnataka,bangalore,560033,0,1
46642,23-12-2025,karnataka,bengaluru,562149,1,0
46643,23-12-2025,tamil nadu,tiruvallur,601203,1,0
46644,23-12-2025,uttar pradesh,allahabad,212108,1,0
46645,23-12-2025,andhra pradesh,cuddapah,516126,1,0
46646,23-12-2025,andhra pradesh,cuddapah,516162,1,0
46647,23-12-2025,andhra pradesh,mahabub nagar,509410,0,1
46648,23-12-2025,chhattisgarh,koriya,497335,1,0
46649,23-12-2025,gujarat,sabarkantha,383251,1,0
46650,23-12-2025,karnataka,bellary,583220,1,0
46651,23-12-2025,karnataka,bengaluru,560047,1,0
46652,23-12-2025,odisha,nabarangapur,764072,0,1
46653,23-12-2025,bihar,west champaran,845449,0,1
46654,23-12-2025,delhi,north east delhi,110094,0,1
46655,23-12-2025,delhi,north west delhi,110042,1,0
46656,23-12-2025,haryana,gurgaon,122018,0,1
46657,23-12-2025,karnataka,bellary,583101,1,0
46658,23-12-2025,madhya pradesh,khargone,451115,1,0
46659,23-12-2025,tamil nadu,villupuram,605601,1,0
46660,23-12-2025,west bengal,north twenty four parganas,743126,1,0
46661,23-12-2025,west bengal,south twenty four parganas,743329,1,0
46662,23-12-2025,andhra pradesh,hyderabad,500013,1,0
46663,23-12-2025,andhra pradesh,rangareddi,500068,0,1
46664,23-12-2025,chhattisgarh,baloda bazar,493118,1,0
46665,23-12-2025,chhattisgarh,kanker,494777,1,0
46666,23-12-2025,delhi,north west delhi,110081,1,0
46667,23-12-2025,gujarat,panchmahals,389120,1,0
46668,23-12-2025,jammu and kashmir,baramula,193121,1,0
46669,23-12-2025,karnataka,belgaum,591237,0,1
46670,23-12-2025,tamil nadu,tiruvallur,602001,1,0
46671,23-12-2025,uttar pradesh,maharajganj,273302,0,1
46672,23-12-2025,west bengal,puruliya,723213,1,0
46673,25-12-2025,haryana,gurgaon,122001,112,85
46674,25-12-2025,haryana,gurgaon,122004,16,11
46675,25-12-2025,haryana,gurgaon,122105,0,2
46676,25-12-2025,haryana,gurgaon,122413,13,10
46677,25-12-2025,haryana,gurgaon,122506,12,20
46678,25-12-2025,haryana,mewat,122105,39,48
46679,25-12-2025,haryana,mewat,122107,57,45
46680,25-12-2025,haryana,yamuna nagar,133103,13,37
46681,25-12-2025,haryana,yamuna nagar,135002,5,11
46682,25-12-2025,himachal pradesh,lahul & spiti,175132,1,0
46683,25-12-2025,himachal pradesh,lahul and spiti,172113,1,2
46684,25-12-2025,jammu and kashmir,rajauri,185151,0,1
46685,25-12-2025,jammu and kashmir,badgam,190018,0,2
46686,25-12-2025,jammu and kashmir,badgam,191112,4,13
46687,25-12-2025,jammu and kashmir,badgam,193411,20,33
46688,25-12-2025,jammu and kashmir,bandipore,193504,32,13
46689,25-12-2025,jammu and kashmir,baramula,193101,75,28
46690,25-12-2025,jammu and kashmir,baramula,193121,69,26
46691,25-12-2025,jammu and kashmir,baramula,193201,77,74
46692,25-12-2025,jammu and kashmir,baramula,193202,8,15
46693,25-12-2025,jammu and kashmir,baramula,193303,19,10
46694,25-12-2025,jammu and kashmir,baramula,193401,4,5
46695,25-12-2025,jammu and kashmir,kargil,194109,5,0
46696,25-12-2025,jharkhand,hazaribag,825411,1,3
46697,25-12-2025,jharkhand,kodarma,825318,2,4
46698,25-12-2025,jharkhand,kodarma,825409,3,7
46699,25-12-2025,jharkhand,pashchimi singhbhum,831012,0,1
46700,25-12-2025,jharkhand,pashchimi singhbhum,833201,11,44
46701,25-12-2025,jharkhand,pashchimi singhbhum,833215,0,1
46702,25-12-2025,jharkhand,purbi singhbhum,831003,3,3
46703,25-12-2025,jharkhand,purbi singhbhum,831006,1,3
46704,25-12-2025,jharkhand,purbi singhbhum,831008,0,5
46705,25-12-2025,jharkhand,purbi singhbhum,831012,3,9
46706,25-12-2025,jharkhand,seraikela-kharsawan,833220,18,20
46707,25-12-2025,jharkhand,seraikela-kharsawan,831002,3,1
46708,25-12-2025,jharkhand,seraikela-kharsawan,832108,3,8
46709,25-12-2025,jharkhand,seraikela-kharsawan,832401,5,25
46710,25-12-2025,jharkhand,seraikela-kharsawan,832404,1,26
46711,25-12-2025,jharkhand,seraikela-kharsawan,833101,0,1
46712,25-12-2025,jharkhand,seraikela-kharsawan,833219,1,4
46713,25-12-2025,karnataka,bagalkot,587114,4,2
46714,25-12-2025,karnataka,bagalkot,587120,8,2
46715,25-12-2025,karnataka,bagalkot,587121,4,2
46716,25-12-2025,karnataka,bagalkot,587125,7,11
46717,25-12-2025,karnataka,bagalkot,587154,5,7
46718,25-12-2025,karnataka,bagalkot,587301,27,20
46719,25-12-2025,karnataka,bagalkot,587314,9,4
46720,25-12-2025,karnataka,bagalkot *,587103,1,3
46721,25-12-2025,karnataka,bagalkot *,587201,1,3
46722,25-12-2025,karnataka,bagalkot *,587313,1,5
46723,25-12-2025,karnataka,bangalore,560002,2,2
46724,25-12-2025,karnataka,bangalore,560008,6,6
46725,25-12-2025,karnataka,bangalore,560009,0,1
46726,25-12-2025,karnataka,bangalore,560012,0,1
46727,25-12-2025,karnataka,bangalore,560015,0,5
46728,25-12-2025,karnataka,bangalore,560020,1,3
46729,25-12-2025,karnataka,bangalore,560033,8,11
46730,25-12-2025,karnataka,bangalore,560048,7,8
46731,25-12-2025,karnataka,bangalore,560054,4,8
46732,25-12-2025,karnataka,bangalore,560061,6,6
46733,25-12-2025,karnataka,bangalore,560064,19,14
46734,25-12-2025,karnataka,bangalore,560070,4,14
46735,25-12-2025,karnataka,bangalore,560071,0,1
46736,25-12-2025,karnataka,bangalore,560073,14,9
46737,25-12-2025,karnataka,bangalore,560079,9,25
46738,25-12-2025,karnataka,bangalore,560084,5,24
46739,25-12-2025,karnataka,bangalore,560086,8,11
46740,25-12-2025,karnataka,bangalore,560099,4,8
46741,25-12-2025,karnataka,bangalore,562106,6,23
46742,25-12-2025,karnataka,bangalore rural,560067,15,13
46743,25-12-2025,karnataka,bangalore rural,562122,5,3
46744,25-12-2025,karnataka,belgaum,590010,5,4
46745,25-12-2025,karnataka,belgaum,591130,3,5
46746,25-12-2025,karnataka,belgaum,591156,0,2
46747,25-12-2025,karnataka,belgaum,591211,3,1
46748,25-12-2025,karnataka,belgaum,591228,0,4
46749,25-12-2025,karnataka,belgaum,591232,8,7
46750,25-12-2025,karnataka,belgaum,591238,1,1
46751,25-12-2025,karnataka,belgaum,591244,2,3
46752,25-12-2025,karnataka,belgaum,591246,2,1
46753,25-12-2025,karnataka,belgaum,591254,3,6
46754,25-12-2025,karnataka,belgaum,591302,4,14
46755,25-12-2025,karnataka,belgaum,591309,18,5
46756,25-12-2025,karnataka,belgaum,591315,4,1
46757,25-12-2025,karnataka,belgaum,591317,21,8
46758,25-12-2025,karnataka,bellary,583113,4,3
46759,25-12-2025,karnataka,bellary,583114,10,4
46760,25-12-2025,karnataka,bellary,583115,8,10
46761,25-12-2025,karnataka,bellary,583130,0,3
46762,25-12-2025,karnataka,bellary,583134,2,5
46763,25-12-2025,karnataka,bellary,583214,1,2
46764,25-12-2025,karnataka,bellary,583221,8,5
46765,25-12-2025,karnataka,bellary,583224,2,4
46766,25-12-2025,karnataka,bengaluru,560003,11,6
46767,25-12-2025,karnataka,bengaluru,560017,11,7
46768,25-12-2025,karnataka,bengaluru,560021,29,30
46769,25-12-2025,karnataka,bengaluru,560023,59,15
46770,25-12-2025,karnataka,bengaluru,560026,89,18
46771,25-12-2025,karnataka,bengaluru,560030,13,12
46772,25-12-2025,karnataka,bengaluru,560039,41,6
46773,25-12-2025,karnataka,bengaluru,560041,7,4
46774,25-12-2025,karnataka,bengaluru,560042,0,1
46775,25-12-2025,karnataka,bengaluru,560046,5,1
46776,25-12-2025,karnataka,bengaluru,560048,14,4
46777,25-12-2025,karnataka,bengaluru,560059,5,1
46778,25-12-2025,karnataka,bengaluru,560061,21,17
46779,25-12-2025,karnataka,bengaluru,560069,3,0
46780,25-12-2025,karnataka,bengaluru,560070,9,15
46781,25-12-2025,karnataka,bengaluru,560071,1,0
46782,25-12-2025,karnataka,bengaluru,560079,45,21
46783,25-12-2025,karnataka,bengaluru,560082,7,7
46784,25-12-2025,karnataka,bengaluru,560093,3,5
46785,25-12-2025,karnataka,bengaluru,560097,7,19
46786,25-12-2025,karnataka,bengaluru,560111,0,1
46787,25-12-2025,karnataka,bengaluru,560114,2,0
46788,25-12-2025,karnataka,bengaluru,562123,17,5
46789,25-12-2025,karnataka,bengaluru,562125,13,5
46790,25-12-2025,karnataka,bijapur,586108,5,5
46791,25-12-2025,karnataka,bijapur,586112,30,16
46792,25-12-2025,karnataka,bijapur,586114,1,4
46793,25-12-2025,karnataka,bijapur,586115,6,3
46794,25-12-2025,karnataka,bijapur,586119,6,4
46795,25-12-2025,karnataka,bijapur,586127,2,3
46796,25-12-2025,karnataka,bijapur,586217,3,11
46797,25-12-2025,karnataka,bijapur,587117,0,1
46798,25-12-2025,karnataka,chamrajanagar,571126,3,1
46799,25-12-2025,karnataka,chamrajanagar,571312,1,2
46800,25-12-2025,karnataka,chamrajanagar,571313,22,6
46801,25-12-2025,karnataka,chamrajanagar,571342,8,4
46802,25-12-2025,karnataka,chamrajanagar,571440,57,14
46803,25-12-2025,karnataka,chamrajanagar,571441,11,10
46804,25-12-2025,karnataka,chamrajnagar,571115,0,1
46805,25-12-2025,karnataka,chamrajnagar,571124,1,0
46806,25-12-2025,karnataka,chamrajnagar,571441,0,2
46807,25-12-2025,karnataka,chamrajnagar,571442,1,5
46808,25-12-2025,karnataka,chamrajnagar,571444,1,3
46809,25-12-2025,karnataka,chickmagalur,577101,7,8
46810,25-12-2025,karnataka,chickmagalur,577111,0,5
46811,25-12-2025,karnataka,chickmagalur,577114,0,2
46812,25-12-2025,karnataka,chickmagalur,577130,1,5
46813,25-12-2025,karnataka,chickmagalur,577135,2,0
46814,25-12-2025,karnataka,chickmagalur,577137,1,1
46815,25-12-2025,karnataka,chickmagalur,577140,2,1
46816,25-12-2025,karnataka,chickmagalur,577548,5,12
46817,25-12-2025,karnataka,chickmagalur,577550,3,0
46818,25-12-2025,karnataka,chikkaballapur,561206,3,5
46819,25-12-2025,karnataka,chikkaballapur,561210,8,7
46820,25-12-2025,karnataka,chikkaballapur,561212,2,3
46821,25-12-2025,karnataka,chikkaballapur,562102,36,9
46822,25-12-2025,karnataka,chikkaballapur,563123,1,2
46823,25-12-2025,karnataka,chikkaballapur,563159,8,3
46824,25-12-2025,karnataka,chikmagalur,577131,0,1
46825,25-12-2025,karnataka,davangere,577005,6,6
46826,25-12-2025,karnataka,davangere,577217,14,6
46827,25-12-2025,karnataka,davangere,577224,3,12
46828,25-12-2025,karnataka,davangere,577231,2,4
46829,25-12-2025,karnataka,davangere,577534,5,1
46830,25-12-2025,karnataka,davangere,583125,4,2
46831,25-12-2025,karnataka,gadag *,582114,0,2
46832,25-12-2025,karnataka,gadag *,582207,0,2
46833,25-12-2025,karnataka,gulbarga,585105,8,13
46834,25-12-2025,karnataka,gulbarga,585210,2,1
46835,25-12-2025,karnataka,gulbarga,585236,3,6
46836,25-12-2025,karnataka,gulbarga,585303,1,2
46837,25-12-2025,karnataka,gulbarga,585316,2,16
46838,25-12-2025,karnataka,gulbarga,585318,5,21
46839,25-12-2025,karnataka,hasan,573125,0,3
46840,25-12-2025,karnataka,hasan,573128,0,4
46841,25-12-2025,karnataka,hasan,573131,1,2
46842,25-12-2025,karnataka,hasan,573133,0,1
46843,25-12-2025,karnataka,hasan,573137,0,3
46844,25-12-2025,karnataka,hasan,573164,0,1
46845,25-12-2025,karnataka,hasan,573201,0,3
46846,25-12-2025,karnataka,hasan,573212,0,4
46847,25-12-2025,karnataka,hasan,573215,0,1
46848,25-12-2025,karnataka,hasan,573220,1,0
46849,25-12-2025,karnataka,haveri *,581106,0,4
46850,25-12-2025,karnataka,mysore,570006,1,0
46851,25-12-2025,karnataka,mysore,570020,2,0
46852,25-12-2025,karnataka,mysore,570021,0,3
46853,25-12-2025,karnataka,mysore,571102,7,3
46854,25-12-2025,karnataka,mysore,571110,4,3
46855,25-12-2025,karnataka,mysore,571118,8,2
46856,25-12-2025,karnataka,mysore,571134,3,2
46857,25-12-2025,karnataka,mysore,571311,1,4
46858,25-12-2025,karnataka,mysore,571312,5,7
46859,25-12-2025,karnataka,ramanagar,561101,8,5
46860,25-12-2025,karnataka,ramanagar,562108,3,6
46861,25-12-2025,karnataka,ramanagar,562126,6,9
46862,25-12-2025,karnataka,ramanagar,562127,4,7
46863,25-12-2025,karnataka,ramanagar,562128,6,1
46864,25-12-2025,karnataka,shimoga,577115,2,2
46865,25-12-2025,karnataka,shimoga,577202,2,7
46866,25-12-2025,karnataka,shimoga,577203,2,2
46867,25-12-2025,karnataka,shimoga,577302,0,4
46868,25-12-2025,karnataka,shimoga,577415,0,1
46869,25-12-2025,karnataka,shimoga,577424,0,1
